,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
14231,2013-01-30,brun,46.0,10.0,28960.0,F,master,detective,89.8,non,0
14232,2013-10-30,chatain,24.0,9.0,45485.0,F,licence,detective,64.27,oui,0
14233,2012-03-16,blond,40.0,9.0,40153.0,F,bac,detective,62.42,non,0
14234,2012-01-10,chatain,62.0,11.0,39767.0,F,master,detective,96.63,oui,0
14235,2014-12-08,brun,40.0,9.0,34119.0,M,master,geologie,83.3,oui,1
14236,2011-11-22,brun,37.0,10.0,36456.0,F,licence,detective,70.98,non,0
14237,2012-11-29,brun,39.0,9.0,32758.0,F,licence,geologie,59.03,non,0
14238,2011-10-18,chatain,28.0,3.0,32564.0,F,master,geologie,69.0,non,0
14239,2012-12-19,roux,32.0,8.0,35294.0,M,bac,geologie,68.62,non,0
14240,2013-09-21,chatain,26.0,12.0,36859.0,F,licence,archeologie,66.0,non,1
14241,2011-08-19,chatain,36.0,11.0,,M,master,geologie,76.82,oui,0
14242,2011-07-21,brun,45.0,2.0,26915.0,F,master,archeologie,82.94,non,0
14243,2010-12-14,chatain,35.0,13.0,42336.0,F,licence,detective,63.8,oui,0
14244,2011-10-12,brun,26.0,9.0,34665.0,F,master,archeologie,78.93,oui,0
14245,2013-12-09,chatain,45.0,9.0,43814.0,F,licence,detective,81.49,oui,0
14246,2010-09-30,blond,49.0,12.0,41619.0,M,licence,geologie,48.73,non,0
14247,2013-08-27,roux,51.0,15.0,35640.0,F,licence,detective,86.3,oui,0
14248,2010-02-22,roux,48.0,5.0,27657.0,M,bac,geologie,84.82,non,0
14249,2012-02-27,chatain,35.0,11.0,46932.0,M,licence,forage,75.95,oui,0
14250,2014-06-10,chatain,36.0,8.0,37691.0,M,master,detective,54.96,oui,0
14251,2012-06-17,brun,37.0,10.0,37588.0,F,licence,forage,93.78,oui,0
14252,2011-07-31,chatain,33.0,8.0,31336.0,F,master,forage,94.41,oui,0
14253,2012-12-12,blond,47.0,11.0,38571.0,M,licence,geologie,79.39,oui,1
14254,2011-02-22,chatain,40.0,11.0,33373.0,F,master,detective,99.54,non,0
14255,2012-02-21,brun,34.0,10.0,33957.0,F,licence,forage,67.51,non,0
14256,2014-07-27,chatain,32.0,3.0,33903.0,F,master,forage,90.57,non,0
14257,2012-09-10,blond,48.0,8.0,42444.0,M,bac,detective,43.73,non,0
14258,2013-07-13,chatain,28.0,9.0,41431.0,F,licence,geologie,86.69,oui,0
14259,2013-12-29,brun,27.0,7.0,33611.0,F,master,geologie,99.29,oui,0
14260,2012-02-11,brun,40.0,11.0,40459.0,M,licence,detective,82.03,oui,1
14261,2012-06-26,brun,29.0,13.0,22599.0,F,doctorat,forage,97.06,non,0
14262,2012-08-07,brun,35.0,10.0,31368.0,M,licence,geologie,65.57,non,1
14263,2013-02-18,blond,35.0,10.0,39923.0,M,licence,forage,52.93,oui,0
14264,2010-10-09,chatain,35.0,10.0,32620.0,M,doctorat,forage,66.53,oui,0
14265,2012-06-15,blond,37.0,3.0,35190.0,M,master,detective,86.72,oui,0
14266,2014-12-22,roux,,6.0,37412.0,M,bac,geologie,71.0,non,0
14267,2014-12-09,blond,44.0,8.0,37709.0,M,bac,geologie,32.27,non,0
14268,2010-07-28,brun,17.0,5.0,32453.0,M,master,forage,94.65,oui,0
14269,2010-12-31,brun,35.0,6.0,32579.0,F,master,forage,85.53,oui,0
14270,2014-10-27,brun,31.0,5.0,30169.0,M,master,geologie,84.31,non,0
14271,2014-03-25,blond,40.0,6.0,31514.0,M,master,geologie,75.73,non,0
14272,2014-03-16,chatain,33.0,10.0,39961.0,M,master,geologie,74.34,oui,0
14273,2012-12-14,blond,35.0,7.0,28932.0,F,licence,geologie,105.45,non,0
14274,2010-02-05,roux,19.0,15.0,23539.0,M,master,geologie,87.09,non,0
14275,2012-03-22,blond,45.0,11.0,44832.0,M,bac,forage,49.45,non,0
14276,2012-09-20,chatain,38.0,10.0,35384.0,F,master,geologie,97.57,oui,0
14277,2011-08-26,brun,45.0,12.0,40529.0,M,licence,forage,55.23,non,0
14278,2011-01-03,brun,29.0,10.0,31930.0,F,licence,geologie,67.39,non,0
14279,2010-03-08,blond,34.0,10.0,36061.0,F,bac,geologie,68.66,non,0
14280,2011-11-26,brun,37.0,9.0,31125.0,M,doctorat,forage,97.07,oui,0
14281,2013-04-10,blond,23.0,9.0,37049.0,M,licence,forage,77.87,oui,0
14282,2010-06-19,brun,39.0,12.0,28594.0,M,master,detective,80.29,non,1
14283,,blond,29.0,7.0,36674.0,M,licence,forage,51.75,non,0
14284,2014-01-20,brun,59.0,7.0,33528.0,M,master,geologie,74.07,non,1
14285,2011-07-17,chatain,21.0,5.0,35910.0,F,master,geologie,79.23,,0
14286,2011-12-12,chatain,45.0,11.0,27416.0,M,doctorat,detective,86.57,oui,0
14287,2013-07-18,chatain,48.0,11.0,41876.0,M,doctorat,forage,74.65,oui,0
14288,2013-03-01,brun,31.0,7.0,34245.0,M,doctorat,forage,94.4,oui,0
14289,2010-05-10,brun,28.0,12.0,31080.0,F,master,detective,104.96,oui,0
14290,2012-12-11,blond,32.0,15.0,37110.0,M,bac,geologie,73.69,non,0
14291,2010-06-22,chatain,55.0,10.0,44411.0,F,licence,archeologie,62.02,oui,0
14292,2010-07-26,chatain,32.0,10.0,34991.0,M,licence,detective,66.74,non,1
14293,2013-03-27,brun,47.0,11.0,39021.0,M,licence,geologie,29.11,non,0
14294,2010-06-17,chatain,26.0,8.0,36832.0,M,master,forage,72.07,oui,0
14295,2011-01-15,chatain,31.0,10.0,27675.0,F,doctorat,detective,120.37,oui,0
14296,2012-04-15,brun,28.0,8.0,37817.0,M,licence,archeologie,66.31,oui,0
14297,2014-05-20,brun,19.0,9.0,33031.0,M,master,geologie,94.69,non,0
14298,2012-08-30,blond,45.0,9.0,39710.0,M,licence,geologie,82.77,oui,1
14299,2011-03-11,chatain,28.0,11.0,41002.0,M,licence,forage,49.34,non,0
14300,2011-07-26,brun,40.0,10.0,47912.0,F,bac,geologie,61.47,non,0
14301,2014-03-17,brun,38.0,14.0,37734.0,M,master,detective,90.34,oui,1
14302,2011-09-14,blond,30.0,12.0,34159.0,M,bac,archeologie,80.57,non,1
14303,2011-07-14,roux,47.0,15.0,35710.0,M,licence,forage,95.09,non,1
14304,2013-03-02,blond,37.0,12.0,37323.0,M,licence,geologie,65.2,non,0
14305,2010-08-05,roux,32.0,9.0,32336.0,M,licence,geologie,70.79,oui,0
14306,2014-05-26,blond,42.0,9.0,41228.0,M,licence,geologie,55.92,non,0
14307,2010-12-20,blond,35.0,9.0,33275.0,M,master,forage,96.26,oui,0
14308,2012-01-13,blond,28.0,11.0,37581.0,M,licence,forage,77.48,oui,0
14309,2014-02-21,blond,45.0,5.0,38673.0,M,licence,detective,72.1,oui,0
14310,2012-10-31,brun,41.0,7.0,38096.0,M,master,geologie,98.45,oui,0
14311,2013-03-07,blond,39.0,7.0,34534.0,M,bac,geologie,61.45,non,1
14312,2012-05-04,brun,39.0,5.0,40873.0,M,doctorat,detective,90.94,oui,0
14313,2010-09-25,blond,43.0,9.0,33246.0,M,master,geologie,70.0,non,0
14314,2010-09-07,blond,43.0,16.0,29686.0,F,master,forage,105.74,oui,0
14315,2010-06-23,blond,26.0,10.0,36152.0,F,licence,archeologie,83.99,oui,0
14316,2012-03-02,roux,34.0,6.0,36215.0,M,bac,geologie,37.9,non,0
14317,2013-04-11,roux,39.0,12.0,24959.0,M,master,geologie,101.59,non,0
14318,2012-10-07,brun,29.0,9.0,37646.0,M,master,detective,58.85,oui,0
14319,2014-03-09,chatain,6.0,13.0,43365.0,M,licence,geologie,65.24,non,0
14320,2013-10-02,brun,29.0,11.0,27332.0,F,licence,geologie,64.05,non,1
14321,2010-05-09,brun,15.0,15.0,40589.0,M,master,forage,82.85,oui,0
14322,2011-11-20,brun,35.0,12.0,38348.0,M,licence,geologie,49.27,non,0
14323,2012-03-12,brun,43.0,13.0,40556.0,F,licence,detective,77.03,oui,0
14324,2012-06-05,blond,46.0,8.0,35140.0,M,master,geologie,79.1,oui,1
14325,2013-01-07,chatain,50.0,6.0,44721.0,M,licence,geologie,58.87,oui,0
14326,2014-10-05,blond,30.0,9.0,32454.0,F,licence,forage,59.3,non,0
14327,2010-02-05,chatain,33.0,7.0,33761.0,F,master,forage,67.4,non,0
14328,2014-01-26,brun,25.0,8.0,39043.0,M,master,geologie,98.36,oui,0
14329,2013-04-30,brun,37.0,10.0,31189.0,F,master,detective,82.03,non,0
14330,2012-07-30,brun,29.0,12.0,38540.0,F,master,detective,92.94,oui,0
14331,2011-08-14,brun,34.0,10.0,39552.0,M,master,geologie,76.29,oui,1
14332,2014-04-14,brun,33.0,9.0,32179.0,M,master,geologie,76.0,non,1
14333,2012-01-17,blond,30.0,12.0,32102.0,M,master,geologie,100.31,oui,1
14334,2013-11-27,brun,10.0,11.0,34279.0,M,licence,detective,78.37,non,1
14335,2014-04-12,brun,51.0,17.0,42418.0,M,bac,detective,48.78,non,0
14336,2011-08-17,chatain,41.0,11.0,42428.0,M,licence,forage,58.18,non,0
14337,2014-10-28,chatain,15.0,13.0,35543.0,M,licence,geologie,54.91,non,0
14338,2010-03-06,chatain,39.0,10.0,36785.0,F,licence,geologie,65.15,non,0
14339,2011-07-02,brun,30.0,8.0,40350.0,F,bac,detective,62.01,non,0
14340,2013-10-16,chatain,41.0,11.0,38435.0,F,master,detective,73.02,oui,0
14341,2011-03-13,blond,20.0,9.0,33661.0,M,licence,geologie,90.71,non,0
14342,2014-08-08,brun,24.0,10.0,37088.0,F,bac,detective,47.44,non,0
14343,2010-11-24,brun,40.0,9.0,30567.0,F,licence,detective,88.62,non,0
14344,2014-12-16,chatain,27.0,10.0,30377.0,F,master,forage,78.51,non,0
14345,2010-02-21,brun,26.0,9.0,39037.0,M,master,geologie,49.28,non,0
14346,2012-06-09,blond,32.0,15.0,33751.0,M,master,detective,,oui,0
14347,2012-12-29,blond,36.0,12.0,38327.0,F,bac,detective,77.52,non,1
14348,2013-06-21,roux,47.0,9.0,27283.0,M,licence,geologie,71.46,non,0
14349,2013-07-06,chatain,51.0,7.0,37327.0,M,master,forage,83.08,oui,0
14350,2011-12-07,brun,41.0,15.0,32834.0,M,master,forage,78.03,non,1
14351,2013-12-21,chatain,35.0,9.0,43960.0,F,master,archeologie,60.52,oui,0
14352,2011-12-24,chatain,42.0,12.0,46176.0,M,bac,geologie,21.66,non,0
14353,2012-01-01,chatain,31.0,6.0,36908.0,F,licence,forage,70.84,non,0
14354,2014-11-16,chatain,38.0,,38374.0,M,master,geologie,70.59,oui,0
14355,2014-06-06,blond,35.0,12.0,30842.0,F,licence,geologie,76.55,non,0
14356,2010-05-23,blond,22.0,4.0,32728.0,M,master,geologie,77.24,non,0
14357,2014-06-26,blond,35.0,8.0,33638.0,M,licence,detective,62.88,oui,0
14358,2011-07-24,brun,23.0,7.0,40418.0,M,master,geologie,57.58,oui,0
14359,2011-05-01,chatain,44.0,13.0,31710.0,F,master,geologie,82.06,non,0
14360,2014-05-11,blond,28.0,16.0,35601.0,M,master,geologie,91.88,oui,1
14361,2012-05-28,blond,32.0,6.0,,F,licence,archeologie,80.08,oui,0
14362,2013-04-08,roux,44.0,17.0,36282.0,M,bac,geologie,70.93,non,0
14363,2013-03-15,brun,33.0,13.0,39304.0,M,licence,forage,81.79,oui,0
14364,2014-10-07,chatain,41.0,9.0,38438.0,M,master,geologie,78.6,oui,0
14365,2010-06-24,brun,34.0,6.0,34869.0,F,licence,geologie,58.35,non,0
14366,2011-03-11,chatain,35.0,6.0,40281.0,M,licence,geologie,55.78,non,0
14367,2010-10-04,roux,28.0,9.0,35757.0,M,licence,detective,79.61,non,0
14368,2012-11-15,roux,31.0,6.0,38669.0,M,bac,,51.3,,0
14369,2012-03-21,brun,13.0,4.0,36260.0,M,licence,geologie,78.4,non,0
14370,2013-07-25,blond,24.0,11.0,27965.0,M,doctorat,geologie,90.29,oui,0
14371,2012-12-26,roux,35.0,8.0,36472.0,M,licence,forage,74.61,oui,0
14372,2013-01-29,chatain,22.0,13.0,36040.0,F,master,archeologie,57.73,non,1
14373,2011-10-26,chatain,48.0,11.0,26927.0,M,doctorat,geologie,52.75,non,1
14374,2010-11-13,chatain,35.0,15.0,38046.0,M,doctorat,geologie,65.49,oui,1
14375,2011-12-14,blond,36.0,12.0,35010.0,M,master,forage,63.37,oui,0
14376,2014-06-14,brun,23.0,11.0,25368.0,F,doctorat,archeologie,95.9,oui,0
14377,2012-09-26,chatain,30.0,11.0,35951.0,F,master,detective,59.38,non,1
14378,2012-04-14,brun,37.0,12.0,35438.0,M,master,geologie,65.9,non,0
14379,2012-01-14,brun,44.0,14.0,31709.0,M,bac,archeologie,73.39,non,1
14380,2014-01-11,blond,39.0,9.0,40468.0,M,licence,forage,51.79,non,0
14381,2012-08-14,blond,35.0,11.0,24790.0,M,master,geologie,88.92,non,1
14382,2014-06-19,roux,41.0,4.0,25884.0,M,master,geologie,104.49,non,0
14383,2010-05-09,blond,51.0,8.0,32005.0,M,licence,geologie,77.69,non,0
14384,2013-12-22,chatain,33.0,10.0,45900.0,M,licence,detective,49.82,oui,0
14385,2013-07-07,chatain,27.0,4.0,27017.0,F,master,geologie,97.9,non,0
14386,2012-01-29,blond,24.0,12.0,34748.0,M,licence,geologie,71.76,non,0
14387,2014-02-28,blond,34.0,11.0,27827.0,F,licence,geologie,96.07,non,0
14388,2010-08-24,brun,27.0,6.0,25689.0,F,master,geologie,88.14,non,0
14389,2013-10-10,brun,24.0,5.0,32128.0,F,master,geologie,89.05,non,0
14390,2011-06-27,blond,39.0,11.0,32753.0,M,licence,geologie,74.22,non,0
14391,2014-05-22,blond,47.0,11.0,30787.0,F,licence,geologie,82.15,non,0
14392,2011-01-30,blond,36.0,4.0,35973.0,M,master,forage,89.41,oui,0
14393,2013-05-11,chatain,39.0,5.0,30748.0,F,master,geologie,87.6,non,0
14394,2011-03-25,chatain,34.0,7.0,34159.0,F,master,forage,80.14,non,0
14395,2013-05-14,chatain,34.0,7.0,30936.0,F,doctorat,forage,84.28,non,0
14396,2013-11-01,blond,15.0,8.0,37248.0,M,master,detective,79.89,oui,0
14397,2011-02-10,chatain,31.0,4.0,39037.0,F,master,detective,95.34,non,0
14398,2010-09-29,chatain,33.0,6.0,37479.0,F,master,forage,67.91,non,0
14399,2011-05-31,blond,51.0,10.0,34611.0,M,bac,geologie,35.37,non,0
14400,2013-11-26,chatain,39.0,10.0,27224.0,M,doctorat,geologie,106.29,oui,0
14401,2011-09-07,brun,43.0,12.0,30245.0,M,master,geologie,73.21,non,1
14402,2012-10-26,blond,24.0,10.0,38435.0,F,licence,forage,78.62,non,1
14403,2013-03-30,chatain,26.0,11.0,37288.0,F,master,geologie,98.89,non,0
14404,2014-06-12,roux,27.0,11.0,35556.0,M,licence,geologie,61.18,non,0
14405,2010-04-09,chatain,18.0,7.0,40247.0,M,licence,geologie,56.28,non,0
14406,2013-05-06,brun,27.0,11.0,35638.0,M,licence,geologie,59.86,non,0
14407,2012-04-19,chatain,14.0,4.0,36981.0,M,master,geologie,74.24,non,0
14408,2010-10-04,chatain,26.0,11.0,35882.0,F,master,detective,75.39,non,0
14409,,brun,47.0,10.0,30672.0,M,master,geologie,76.3,non,0
14410,2010-11-12,chatain,38.0,6.0,40383.0,F,licence,geologie,52.5,non,0
14411,2014-09-20,chatain,46.0,11.0,26188.0,F,doctorat,geologie,96.79,oui,0
14412,2013-03-22,blond,22.0,14.0,31761.0,M,licence,geologie,61.31,non,0
14413,2014-07-03,brun,20.0,10.0,36048.0,M,licence,geologie,49.43,non,0
14414,2011-10-27,chatain,42.0,10.0,29040.0,F,master,archeologie,78.14,non,0
14415,2012-02-12,chatain,30.0,10.0,33956.0,F,master,archeologie,91.81,oui,0
14416,2014-07-20,roux,41.0,13.0,43224.0,M,bac,detective,55.54,oui,0
14417,2013-04-23,brun,34.0,5.0,30333.0,M,licence,geologie,63.57,non,0
14418,2013-08-05,brun,18.0,7.0,35005.0,M,master,detective,57.4,oui,0
14419,2013-08-11,chatain,35.0,12.0,29143.0,M,doctorat,geologie,85.78,oui,0
14420,2010-07-03,chatain,42.0,8.0,29078.0,F,doctorat,forage,91.4,non,0
14421,2012-01-07,chatain,47.0,11.0,27119.0,M,master,forage,53.2,non,1
14422,2010-08-16,brun,30.0,7.0,33738.0,M,master,geologie,89.86,oui,0
14423,2012-01-24,brun,31.0,11.0,30090.0,M,master,geologie,73.06,non,1
14424,2014-10-27,brun,36.0,15.0,37877.0,M,master,detective,92.78,oui,0
14425,2013-05-02,chatain,38.0,13.0,42189.0,F,bac,forage,46.02,non,0
14426,2014-07-24,blond,27.0,11.0,40192.0,M,master,geologie,91.06,oui,1
14427,2012-11-28,blond,45.0,6.0,39274.0,M,bac,geologie,18.7,non,0
14428,2013-06-20,roux,40.0,10.0,43321.0,M,bac,forage,76.46,oui,1
14429,2010-08-07,chatain,45.0,11.0,28197.0,M,doctorat,geologie,58.61,non,0
14430,2010-06-19,chatain,30.0,12.0,39018.0,F,licence,forage,51.75,non,0
14431,2013-06-19,blond,38.0,10.0,40060.0,F,bac,forage,58.67,non,0
14432,2010-04-22,brun,30.0,13.0,31395.0,M,master,geologie,87.5,non,1
14433,2014-09-22,chatain,40.0,10.0,33021.0,M,licence,geologie,66.78,non,0
14434,2011-08-23,blond,27.0,7.0,34030.0,F,bac,detective,86.49,non,0
14435,2013-11-09,chatain,34.0,9.0,42445.0,M,master,geologie,63.54,oui,0
14436,2012-01-27,brun,35.0,9.0,25539.0,F,doctorat,forage,104.36,oui,0
14437,2014-03-09,blond,36.0,12.0,38921.0,M,licence,geologie,31.26,non,0
14438,2013-04-27,chatain,32.0,10.0,37171.0,M,master,geologie,91.41,oui,0
14439,2014-01-03,brun,26.0,11.0,37581.0,M,master,detective,77.07,oui,0
14440,2013-02-28,brun,39.0,5.0,33578.0,F,licence,archeologie,75.05,non,0
14441,2013-09-09,brun,3.0,9.0,40230.0,M,licence,geologie,53.46,non,0
14442,2011-09-17,blond,38.0,7.0,29313.0,M,master,forage,80.25,oui,0
14443,2010-11-26,blond,47.0,9.0,33166.0,M,licence,geologie,84.33,non,0
14444,2013-08-02,blond,38.0,9.0,32696.0,M,bac,geologie,30.79,non,0
14445,2010-01-01,chatain,17.0,12.0,37195.0,F,master,detective,75.64,oui,0
14446,2011-03-06,blond,46.0,6.0,36310.0,M,licence,geologie,54.05,non,0
14447,2013-03-03,chatain,45.0,12.0,34081.0,F,doctorat,archeologie,107.19,oui,0
14448,2012-02-28,chatain,40.0,12.0,30174.0,M,master,geologie,66.94,non,0
14449,2011-01-30,brun,34.0,5.0,28846.0,M,doctorat,geologie,83.84,oui,0
14450,2013-03-14,chatain,48.0,9.0,35545.0,F,master,archeologie,77.03,oui,0
14451,2013-10-28,brun,58.0,10.0,38173.0,M,master,forage,81.53,oui,0
14452,2013-01-28,blond,47.0,10.0,32718.0,M,licence,geologie,54.43,non,0
14453,2010-09-09,brun,27.0,11.0,31477.0,M,licence,geologie,52.65,non,0
14454,2013-04-24,chatain,56.0,12.0,44321.0,F,licence,geologie,62.98,non,0
14455,2010-04-24,roux,23.0,9.0,30237.0,M,licence,forage,73.87,non,0
14456,2013-11-11,chatain,30.0,8.0,35603.0,F,master,geologie,69.48,non,0
14457,2011-01-04,chatain,48.0,17.0,34971.0,M,master,geologie,75.67,non,0
14458,2012-11-12,brun,21.0,9.0,34435.0,M,licence,geologie,82.8,non,0
14459,2011-08-21,blond,34.0,16.0,27991.0,M,master,geologie,86.3,non,0
14460,2011-11-03,blond,50.0,5.0,34637.0,M,bac,geologie,58.0,non,0
14461,2013-01-26,brun,34.0,8.0,29113.0,M,licence,geologie,51.03,non,0
14462,2013-01-15,brun,32.0,9.0,42343.0,M,licence,forage,71.72,oui,0
14463,2011-05-23,chatain,36.0,1.0,29333.0,F,doctorat,forage,74.12,non,0
14464,2012-03-20,chatain,38.0,9.0,37783.0,M,master,geologie,48.2,non,0
14465,2012-05-10,chatain,41.0,7.0,36674.0,F,master,forage,,non,0
14466,2010-05-17,roux,33.0,8.0,35588.0,M,bac,geologie,60.35,non,0
14467,2012-07-04,blond,11.0,8.0,30947.0,M,master,geologie,90.85,non,0
14468,2013-04-17,blond,14.0,10.0,22466.0,M,doctorat,geologie,102.21,non,0
14469,2011-10-18,brun,40.0,10.0,32793.0,F,licence,detective,63.34,non,0
14470,2011-01-01,,39.0,12.0,29118.0,M,master,geologie,91.3,non,0
14471,2012-01-23,brun,32.0,7.0,30716.0,F,licence,geologie,68.1,non,0
14472,2013-03-26,chatain,45.0,13.0,35868.0,F,licence,geologie,42.84,non,0
14473,2011-04-23,brun,27.0,6.0,28935.0,F,master,archeologie,92.96,non,0
14474,2014-03-27,roux,39.0,9.0,25706.0,F,master,forage,108.06,non,0
14475,2013-11-09,blond,28.0,7.0,35391.0,M,master,geologie,90.84,oui,0
14476,2013-09-07,roux,38.0,8.0,49081.0,M,bac,geologie,8.68,non,0
14477,2012-12-03,chatain,40.0,3.0,35625.0,M,master,geologie,71.35,non,0
14478,2012-03-25,chatain,44.0,8.0,45123.0,F,licence,archeologie,69.16,oui,0
14479,2011-03-14,chatain,21.0,13.0,38730.0,F,master,archeologie,82.34,oui,0
14480,2011-05-16,blond,35.0,12.0,39116.0,M,licence,forage,70.78,oui,0
14481,2011-01-22,blond,21.0,5.0,38750.0,M,licence,forage,62.56,oui,0
14482,2013-05-23,chatain,40.0,6.0,33841.0,F,master,detective,82.96,oui,0
14483,2014-05-17,chatain,43.0,10.0,40698.0,,bac,geologie,58.45,non,0
14484,2011-03-09,brun,35.0,4.0,49163.0,M,bac,geologie,33.64,non,0
14485,2011-04-25,brun,32.0,10.0,36620.0,F,master,archeologie,92.49,oui,0
14486,2012-04-26,brun,22.0,9.0,31542.0,F,doctorat,forage,113.81,,0
14487,2014-02-05,brun,41.0,10.0,24691.0,M,doctorat,geologie,113.88,oui,0
14488,2014-11-05,brun,30.0,9.0,35217.0,M,licence,geologie,52.0,non,0
14489,2010-09-26,brun,50.0,7.0,29398.0,F,licence,geologie,77.62,non,0
14490,2011-05-12,roux,61.0,12.0,32702.0,M,licence,geologie,71.98,non,0
14491,2013-07-21,chatain,20.0,13.0,30773.0,F,doctorat,archeologie,110.26,oui,0
14492,2013-01-09,,40.0,15.0,30780.0,M,master,forage,88.88,oui,0
14493,2013-08-01,chatain,38.0,7.0,31437.0,M,master,geologie,77.08,oui,0
14494,2013-06-17,blond,26.0,11.0,28627.0,F,bac,geologie,67.0,non,0
14495,2014-08-16,roux,39.0,11.0,41124.0,M,bac,geologie,34.85,non,0
14496,2013-07-03,brun,27.0,11.0,41211.0,M,master,forage,79.84,oui,0
14497,2014-07-17,brun,14.0,10.0,31915.0,M,master,geologie,82.91,oui,0
14498,2013-02-05,brun,29.0,13.0,36854.0,M,licence,geologie,80.63,non,0
14499,2011-09-11,chatain,33.0,9.0,32523.0,M,doctorat,geologie,87.54,oui,0
14500,2012-07-17,blond,39.0,11.0,32666.0,M,master,detective,92.23,oui,0
14501,2013-06-19,roux,13.0,6.0,44214.0,M,licence,geologie,54.34,oui,0
14502,2011-07-24,chatain,20.0,7.0,33351.0,M,master,forage,73.18,oui,0
14503,2010-11-11,blond,55.0,12.0,35790.0,M,licence,geologie,65.88,non,0
14504,2014-04-25,chatain,41.0,8.0,31185.0,F,doctorat,detective,93.49,oui,0
14505,2012-06-29,brun,46.0,12.0,22716.0,M,doctorat,geologie,90.42,non,0
14506,2013-07-22,chatain,29.0,4.0,38506.0,M,master,geologie,72.42,non,0
14507,2012-03-11,blond,24.0,4.0,30761.0,F,bac,geologie,83.85,non,0
14508,2013-09-29,chatain,33.0,13.0,46001.0,M,master,geologie,63.39,oui,0
14509,2010-09-15,chatain,38.0,6.0,46867.0,F,licence,detective,60.92,oui,0
14510,2013-03-04,chatain,47.0,10.0,29268.0,F,master,geologie,90.92,non,0
14511,2011-01-14,blond,33.0,11.0,40250.0,M,bac,geologie,58.74,non,0
14512,2014-12-31,chatain,43.0,8.0,33376.0,M,master,geologie,90.29,non,0
14513,2011-11-22,chatain,17.0,14.0,31574.0,F,master,forage,84.27,oui,0
14514,2010-01-14,chatain,50.0,8.0,43044.0,M,master,forage,67.88,oui,0
14515,2014-02-20,roux,22.0,10.0,35398.0,M,master,detective,69.4,oui,0
14516,2010-06-25,chatain,33.0,7.0,36432.0,M,doctorat,forage,84.24,oui,0
14517,2011-05-25,brun,36.0,12.0,,F,licence,detective,66.02,non,0
14518,2013-07-02,blond,34.0,13.0,33003.0,F,licence,detective,82.86,non,1
14519,2013-07-18,brun,52.0,14.0,30197.0,M,licence,geologie,58.93,non,0
14520,2013-04-01,blond,36.0,7.0,17709.0,F,doctorat,geologie,108.14,non,0
14521,2010-11-14,blond,40.0,8.0,30743.0,M,master,geologie,80.2,oui,0
14522,2012-10-20,blond,35.0,7.0,26413.0,M,licence,geologie,83.19,non,0
14523,2011-02-21,chatain,30.0,11.0,24882.0,M,master,geologie,54.61,non,1
14524,2012-11-03,blond,29.0,4.0,37434.0,M,licence,detective,64.36,non,0
14525,2012-10-04,blond,33.0,11.0,37362.0,M,licence,detective,65.81,non,0
14526,2011-02-04,blond,14.0,2.0,37279.0,M,master,detective,74.36,oui,0
14527,2010-07-29,brun,24.0,13.0,43167.0,M,licence,geologie,76.76,non,0
14528,2011-03-05,roux,45.0,9.0,35232.0,M,licence,forage,49.59,non,0
14529,2012-11-26,brun,44.0,13.0,42052.0,M,master,detective,71.83,oui,0
14530,2012-05-22,chatain,36.0,10.0,35441.0,M,master,geologie,77.32,oui,0
14531,2014-01-09,chatain,49.0,14.0,31367.0,M,master,,66.75,non,0
14532,2010-06-24,chatain,25.0,10.0,29354.0,F,doctorat,forage,96.08,oui,0
14533,2014-11-27,brun,18.0,2.0,30166.0,M,licence,geologie,88.84,,0
14534,2011-01-06,brun,18.0,15.0,36386.0,M,master,geologie,82.76,oui,0
14535,2014-08-02,brun,55.0,8.0,37842.0,M,master,geologie,98.93,oui,0
