Characteristics: Table 1
Ticker,Name,Sector,Price,Dividend Yield,Years of Dividend Increases,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Forward P/E Ratio,Payout Ratio,Beta
PDFS,PDF Solutions Inc.,0.030368763557483,-0.071358748778103,-0.026140440799589,-0.12037037037037,0.163502755664421,0.444866920152091,0.357142857142857
PDLB,PDL Community Bancorp,-0.001806684733513,0.169312169312169,0.165611814345991,0.051379638439581,0.384711779448621,-0.233703190013869,-0.258389261744966
PDLI,PDL Biopharma Inc,0,0,0,0,0,0,0
PDM,Piedmont Office Realty Trust Inc,0.026330532212885,0.184418942944884,0.547297297297297,0.142087676425116,0.181135359917475,-0.041324562918308,0.158533114948997
PEB,Pebblebrook Hotel Trust,-0.020190494302603,0.293261235631883,0.92034415549119,0.315964517382119,1.24769141278267,-0.212402824266783,0.038687213604996
PEBK,Peoples Bancorp Of North Carolina Inc,-0.049281314168377,0.164697832605501,0.292321433555698,0.012406904483891,0.246359177564457,-0.098727317321954,0.382106054997671
PEBO,"Peoples Bancorp, Inc. (Marietta, OH)",0.002362669816893,0.119260246144916,0.482801857652769,0.266758233555283,0.57397058891728,0.161628607414708,0.891313554599558
PENN,"Penn National Gaming, Inc.",-0.130699943704259,-0.051688843398157,0.604329004329004,0.072710431862915,5.00843060959792,3.19041157847128,4.61175045427014
PETQ,PetIQ Inc,0.313350709527946,0.228331527627302,0.537027622436875,0.179453836150845,0.661780872114327,0.429246769618657,0.944682675814751
PETS,"Petmed Express, Inc.",-0.080490724117295,-0.402369130897302,0.04174435396934,-0.034394776367966,-0.17495825122293,0.52253078009265,1.01782091100707
PFBC,"Preferred Bank (Los Angeles, CA)",0.019163027712332,0.367718546593062,0.95338356039456,0.331413744841774,0.882214209583418,0.443996216034012,1.28974992068637
PFBI,"Premier Financial Bancorp, Inc.",0.061872909698996,0.200559630946078,0.670129665185029,0.535708239618854,0.631607797457946,0.328924512902078,1.09368268343078
PFGC,Performance Food Group Company,0.004180456366486,0.243528904227782,0.661862208129143,0.21088006721277,1.14871412597838,0.421701602959309,1.21305182341651
PFIS,Peoples Financial Services Corp,-0.029103608847497,0.129389587948844,0.174965624506908,0.144444230985621,0.29457272890964,0.002905298803247,0.215392641773948
PFS,Provident Financial Services Inc,0.044356609574,0.297801160271348,0.822138445741958,0.339710762192889,0.782488437811542,-0.039087092329264,0.410137811617922
PFSI,PennyMac Financial Services Inc.,-0.069860279441117,0.057661586701887,0.14109622843021,-0.073860326885415,1.13496292537145,1.77929430331836,1.98894809552003
PGC,Peapack-Gladstone Financial Corp.,0.014244091939138,0.347723968236215,0.896489104116222,0.379106947917033,0.730117181891476,0.132494234509083,0.635245730510668
PGTI,PGT Innovations Inc,0.089851584436422,0.302492809204218,0.608644168146832,0.335791543756145,1.96615720524018,0.880276816608996,1.50184162062615
PHAS,PhaseBio Pharmaceuticals Inc,-0.111111111111111,-0.218508997429305,0.066666666666666,-0.095238095238095,-0.21038961038961,-0.778587035688273,-0.392
PHR,Phreesia Inc,-0.001883239171374,-0.167974882260596,0.35932290330854,-0.023221525985993,0.990236575291025,1.11323763955343,1.11323763955343
PI,Impinj Inc,0.017917935853789,-0.001406222534716,0.935604770017035,0.356818724623835,1.78616969102501,1.65219421101774,2.16138007790762
PICO,Vidler Water Resources Inc,0.066882416396979,0.103794642857142,0.143352601156069,0.057754010695187,-0.01395812562313,-0.018849206349206,0.071505958829902
PIRS,Pieris Pharmaceuticals Inc,-0.134615384615384,-0.117647058823529,-0.046610169491525,-0.099999999999999,-0.207746478873239,-0.283439490445859,0.097560975609756
PJT,PJT Partners Inc,0.10970464135021,0.082134075659999,0.063908437197039,0.014257047071793,0.612146371983698,0.797498067459793,2.48532207355414
PKBK,Parke Bancorp Inc,-0.054093567251461,0.109745290300448,0.51837539308791,0.255579274209198,0.57689495491104,0.051496798379145,1.33565575249991
PKE,Park Aerospace Corp,-0.020311333050214,0.014335640479421,0.241475295755045,0.005259203606311,-0.003715589840579,-0.088282591512442,0.404606437254613
PKOH,Park-Ohio Holdings Corp.,0.078617314163352,0.287321742813122,0.747317822542679,0.145675610691239,1.03870415662058,-0.00154610274504,-0.070000527509627
PLAB,"Photronics, Inc.",0.029365079365079,0.160107334525939,0.307459677419355,0.162186379928315,0.101018675721562,0.375397667020148,0.165318957771787
PLAY,Dave & Buster`s Entertainment Inc,-0.042973523421588,0.389003842743127,1.56775956284153,0.565289806795469,2.6568093385214,-0.180359323216465,0.204285091878315
PLCE,Childrens Place Inc,0.062371487320082,0.066171412849085,1.97504798464491,0.54690618762475,1.91682348513361,-0.281999875855462,0.042867927168795
PLMR,Palomar Holdings Inc,0.059815508792159,-0.248697251456013,-0.24669603524229,-0.172332282755515,0.306039076376554,2.83768267223382,2.87203791469194
PLOW,Douglas Dynamics Inc,-0.009309374323446,0.138039518024347,0.340547761408278,0.076042533779175,0.31527512704362,0.251357049685109,1.27869154503852
PLPC,Preformed Line Products Co.,-0.008055252741785,0.037824961382011,0.3637945637326,-0.006606018686767,0.339757740811522,0.248361054228848,0.713521629450631
PLSE,Pulse Biosciences Inc,-0.090515374621048,-0.390243902439024,0.696284329563812,-0.11986588432523,1.1875,0.275820170109355,4.03597122302158
PLT,"Plantronics, Inc.",-0.004777470455117,0.218971358176778,1.17711771177118,0.464298927118016,2.04930662557781,-0.20675480947485,0.078568158531533
PLUG,Plug Power Inc,-0.161034381428151,-0.556814653834212,0.931011159959418,-0.158065467413742,5.34444444444444,10.3293650793651,12.4037558685446
PLUS,ePlus Inc,-0.032775657959103,0.179572843336117,0.390436005625879,0.124047754405912,0.457037582903463,0.061298980139559,1.42244547904925
PLXS,Plexus Corp.,0.014612657139787,0.244957152274225,0.336399660345315,0.207390359289093,0.559280052840158,0.594562647754137,1.23450070989115
PMT,Pennymac Mortgage Investment Trust,0.030216931436393,0.178242538884375,0.331216250619715,0.156139993599627,1.12091454432893,0.133110550987123,1.43367709379516
PNM,PNM Resources Inc,0.014052953156822,0.034167618651988,0.010566396180996,0.032888977400497,0.20811687602668,0.147100225549532,0.796098293003188
PNRG,PrimeEnergy Resources Corp,-0.186292719167904,0.180544327674481,-0.288105297367565,0.014825110030113,-0.333181126331811,-0.682513225596057,0.460333333333333
PNTG,Pennant Group Inc,-0.095177395368599,-0.223235455042859,0.074690890739338,-0.26644850155012,1.47472399767577,1.82239893969516,1.82239893969516
POR,Portland General Electric Co,0.039401601348503,0.197536468663289,0.235226362179487,0.16337480101409,0.107720359554396,0.014653129730797,0.492975479247247
POWI,Power Integrations Inc.,0.003248315688161,-0.006814971499079,0.406078223745,0.020119811169571,0.709739920243575,1.19506866334822,2.71169904036178
POWL,"Powell Industries, Inc.",0.068181818181818,0.225234619395203,0.479345814395608,0.195320447609359,0.474105918169348,0.245415809891251,0.253966447059493
PPBI,"Pacific Premier Bancorp, Inc.",-0.010270149586961,0.292419825072886,0.798829725935123,0.426902241263321,1.33612107989608,0.628510131809031,1.04341272511881
PQG,PQ Group Holdings Inc,-0.144953051643192,0.036273115220483,0.360830134401823,0.021739130434782,0.500963212493947,0.070599300473209,-0.036770636379262
PRA,Proassurance Corporation,-0.071376811594202,0.389513859899269,0.732623068290902,0.44340695853936,0.234686848152305,-0.247099880440753,-0.304477611940298
PRAA,PRA Group Inc,-0.004022526146419,0.102731591448931,0.014476918874624,-0.063540090771558,0.393621013133208,0.292725374173338,0.101750222485909
PRFT,Perficient Inc.,0.062738589211618,0.160804931109499,0.554881010199125,0.343756558237146,0.932106216053108,1.22480889506602,2.00328330206379
PRGS,Progress Software Corp.,0.021685114072735,0.069745110699579,0.195728897618852,0.004883337554598,0.18688366283372,0.024132668541488,0.849096097397447
PRIM,Primoris Services Corp,0.01810335078566,0.127100836781858,0.808370295169898,0.208745350630499,1.38841286344244,0.548769260812557,0.479918251288431
PRK,Park National Corp.,-0.058154235145385,0.131092403953152,0.387002803574557,0.216616298527764,0.692098241901242,0.415779824718297,0.682535507278144
PRLB,Proto Labs Inc,-0.039677258359673,-0.540936021312974,-0.077506991610067,-0.247392438070404,0.280501330967169,0.093794410232117,0.419699950811608
PRMW,Primo Water Corporation,0.054273237679351,0.115202386137176,0.283443577845789,0.08177308369339,0.732302835236474,0.109164057834045,0.358531820995345
PRO,Pros Holdings Inc,0.075017365130817,0.086081871345029,0.473500476039352,-0.085483553279495,0.583560709413369,-0.079682854311199,2.99569707401033
PROS,Prosight Global Inc,0.005555555555555,0.011173184357541,0.081058020477815,-0.012470771628994,0.611959287531806,-0.257762155828939,-0.257762155828939
PROV,"Provident Financial Holdings, Inc.",-0.067527891955372,-0.046853054511842,0.192783210900296,0.019883882238092,0.281999531763395,-0.10151011932715,0.067749657082918
PRPL,Purple Innovation Inc,0.146953405017921,0.049493142516398,0.138421733505821,0.068609593199757,2.08501314636284,4.96610169491525,2.57360406091371
PRSC,Providence Service Corp,0.125841233084883,0.654754307594129,0.982668535746145,0.122267907379355,1.59170414792604,1.55090998524348,2.26642872139408
PRSP,Perspecta Inc,0.008620689655172,0.018064111934843,0.635841997237244,0.217618629356889,0.374168451911151,0.316553465573814,0.169999999999999
PRTA,Prothena Corporation plc,-0.06542750929368,1.08285004142502,1.18798955613577,1.0932556203164,1.04224207961007,1.31066176470588,-0.429931972789115
PRTH,Priority Technology Holdings Inc,-0.117955439056356,-0.131612903225806,1.36140350877193,-0.04403409090909,2.95882352941176,0.121666666666666,-0.313265306122448
PRTK,Paratek Pharmaceuticals Inc.,0.112535612535612,0.172672672672672,0.623700623700623,0.247603833865814,0.751121076233183,0.409747292418772,-0.461007591442374
PRVL,Prevail Therapeutics Inc,0,0,0,0,0,0,0
PSB,"PS Business Parks, Inc.",0.035985808413583,0.222021192561753,0.464469246324945,0.238943685342247,0.302866194080213,0.142634333953611,0.955253488235835
PSMT,Pricesmart Inc.,-0.141654691028536,-0.107378273275469,0.128229898766934,-0.07886286601211,0.31154226202613,0.409549945300292,0.011615063652387
PSN,Parsons Corp,0.102118968598417,0.135753749013417,0.369172216936251,0.185663279318868,0.160795912879806,0.435650149650814,0.435650149650814
PSNL,Personalis Inc,0.156631960162969,-0.321651400504447,-0.051243965837356,-0.302103250478011,1.47817652764306,-0.103194103194103,-0.103194103194103
PTCT,PTC Therapeutics Inc,-0.0636049583418,-0.186871360508205,-0.134810364250844,-0.244961494347042,-0.13885255092506,0.173713703515028,4.91527599486521
PTGX,Protagonist Therapeutics Inc,0.08489525909592,0.428848015488867,0.456339417858904,0.464285714285714,3.55555555555555,1.94905094905095,1.52307692307692
PTSI,"P.A.M. Transportation Services, Inc.",-0.041666666666666,0.103435041258875,0.31578947368421,0.173469387755102,0.707751707751707,0.091081593927893,1.32135647961243
PTVCB,Protective Insurance Corp.,0.00305410122164,0.622659354465312,0.679021362059521,0.68419973041083,0.607872209477983,0.466451493560753,0.034034533784908
PUMP,ProPetro Holding Corp,-0.145586897179253,0.197704081632653,1.23040380047506,0.27063599458728,1.61559888579387,-0.595781317262161,-0.352413793103448
PVAC,Penn Virginia Corp.,-0.074911660777385,0.264734299516908,0.515046296296296,0.289655172413793,2.07276995305164,-0.704113924050632,-0.732857142857142
PVBC,Provident Bancorp Inc,0.110104529616724,0.386181691611555,0.858766423187323,0.33072701300654,0.723914031556392,0.491293765212506,0.491293765212506
PWOD,"Penns Woods Bancorp, Inc.",-0.045158665581773,0.11583901870825,0.165828846192056,-0.087079471151789,0.037939864055085,-0.10092129709437,0.046212550092942
PZN,Pzena Investment Management Inc,-0.015763546798029,0.242769173353237,0.998999499749875,0.404510178832527,1.4433791517879,0.136286084760799,0.380826007629789
PZZA,"Papa John`s International, Inc.",0.083239086179597,-0.104775310566698,0.225231217939697,0.131348925112213,0.367805028518549,0.91336901173232,0.765533208356144
QADA,"QAD, Inc.",0.106526489458655,0.109214368559541,0.67606106126799,0.156090427596608,0.689194663654188,0.573806273225882,2.72090888693985
QCRH,"QCR Holding, Inc.",0.009232060428032,0.259132638236272,0.643354493088344,0.216517320829255,0.699148306327119,0.45148392353305,0.899631526774536
QLYS,Qualys Inc,0.018703123516566,-0.26152787336545,0.117359158596271,-0.119553622712726,-0.009325085403009,0.21751957335754,3.22940480882933
QNST,QuinStreet Inc,0.002439024390243,-0.033850493653032,0.267345050878816,-0.04151119402985,1.2682119205298,0.433054393305439,4.83806818181818
QTRX,Quanterix Corp,0.282722513089005,0.087814504193389,0.674259681093394,0.42258064516129,1.49058734939759,1.90769230769231,2.7864911276474
QTS,Qts Realty Trust Inc,0.025543992431409,-0.000250552214005,0.038967677626093,0.059528425140667,0.015954738154223,0.545098635447945,0.555251604510803
QTWO,Q2 Holdings Inc,0.036434486117876,-0.218869309838472,0.131567751542225,-0.159171737927764,0.427287362489938,0.427670424047235,3.39991728701406
QUAD,Quad/Graphics Inc,-0.062034739454094,-0.178260869565217,0.494071146245059,-0.010471204188481,0.231270358306189,-0.641648417280509,-0.610080150191349
QUOT,Quotient Technology Inc,0.171703296703296,0.86652078774617,0.956422018348623,0.811040339702759,1.48326055312955,0.778936392075078,0.470689655172413
RAD,Rite Aid Corp.,-0.044031830238726,-0.359857904085257,0.778874629812438,0.138344914718888,0.192587690271343,0.984581497797356,-0.888490099009901
RAMP,LiveRamp Holdings Inc,-0.063584905660377,-0.358288078613912,-0.21694540864626,-0.321901899166552,0.38515210717276,-0.165180824222035,0.029881718198796
RARE,Ultragenyx Pharmaceutical Inc.,0.043446244477172,-0.167450058754406,0.163382594417077,-0.181102362204724,0.643613165144265,0.658522311631309,0.629203794193733
RAVN,"Raven Industries, Inc.",0.18861836315635,0.193519882179675,0.774080560420315,0.22453913569054,0.879659137824661,0.073468479447264,1.64769111141604
RBB,RBB Bancorp,-0.041545893719806,0.194187964222513,0.611331297511532,0.299007411675352,0.652796174576596,0.106364944291402,-0.092468494842531
RBBN,Ribbon Communications Inc,0.006798516687268,0.045571245186136,1.13219895287958,0.241615853658536,1.56132075471698,0.508333333333333,0.04156010230179
RBCAA,"Republic Bancorp, Inc. (KY)",-0.028227571115973,0.232019752264436,0.343924950824632,0.239533325890364,0.378772920042968,0.01591470068147,0.85424103880921
RBNC,Reliant Bancorp Inc,-0.044051335414498,0.345801694460043,0.636705921478498,0.488916861605285,1.40980711050487,0.308548773829024,0.790052090775645
RC,Ready Capital Corp,0.064910214895496,0.263027425239599,0.308519392673376,0.196065465366176,1.67507209938623,0.232003133221513,0.054226742534078
RCII,Rent-a-Center Inc.,0.018869462444471,0.370219646209287,0.882181699547335,0.575270355774809,2.43811957779891,1.62866205482513,3.1997690127043
RCKT,Rocket Pharmaceuticals Inc,0.00387180038718,-0.09990356798457,0.61655697956356,-0.148978847556528,1.66229321163719,1.48112706007443,0.242545260915867
RCKY,"Rocky Brands, Inc",0.180200449989772,0.670589802163949,1.40060576811064,1.06220201716953,1.8374025718571,1.35119617614819,4.38784047510108
RCM,R1 RCM Inc,0.112168874172185,0.114013266998341,0.53455168475157,0.11865112406328,1.74463738508682,1.52537593984962,2.07085714285714
RCUS,Arcus Biosciences Inc,0.062060531947416,0.004626951995373,0.675832127351664,0.338212634822804,0.233664772727272,2.19301470588235,1.0435294117647
RDFN,Redfin Corp,0.101853293879458,-0.047394641174094,0.635460009246417,0.030890281218126,2.47495088408644,2.2454128440367,2.26036866359447
RDN,"Radian Group, Inc.",0.095782073813708,0.281603288797533,0.415188020268851,0.239199240779294,0.848913929868782,0.114532267362616,0.983347515248872
RDNT,Radnet Inc,0.011948529411764,0.205254515599343,0.359259259259259,0.125191619826264,0.682200152788388,0.774375503626108,3.02559414990859
RDUS,Radius Health Inc.,0.016949152542372,0.140801644398766,0.608695652173912,0.243001119820828,0.270749856897538,0.05815061963775,-0.406099518459069
REAL,Therealreal Inc,0.054708520179372,0.039328325231992,0.709302325581395,0.203684749232343,1.01715265866209,-0.186159169550172,-0.186159169550172
REGI,Renewable Energy Group Inc,-0.07384760112888,-0.387939073671122,-0.000845737483085,-0.165913583733408,1.41200489995917,1.49556400506971,4.9726996966633
REPH,Recro Pharma Inc,-0.072131147540983,-0.104430379746835,0.529729729729729,-0.007017543859649,-0.654456654456654,-0.633993352388096,-0.550258243941199
