Date,Team,Time,Opponent,Rank,Site,TV,Result,Attendance,Current Wins,Current Losses,Stadium Capacity,Fill Rate,New Coach,Tailgating,PRCP,SNOW,SNWD,TMAX,TMIN,Opponent_Rank,Conference,Year,Month,Day
9/21/2013,Miami (OH),4:00 PM,Cincinnati*,NR,"Yager StadiumOxford, OH (118th Battle for the Victory Bell)",ESPN3,L 0–14,21586,0,2,24286,0.888824837,FALSE,FALSE,0.38,0,0,75,51,NR,Mid-American,2013,9,21
10/5/2013,Miami (OH),1:00 PM,Central Michigan,NR,"Yager StadiumOxford, OH",ESPN3,L 9–21,22750,0,4,24286,0.936753685,FALSE,FALSE,0.47,0,0,82,64,NR,Mid-American,2013,10,5
10/19/2013,Miami (OH),1:00 PM,Akron,NR,"Yager StadiumOxford, OH",ESPN3,L 17–24,15164,0,6,24286,0.624392654,FALSE,FALSE,0.16,0,0,51,34,NR,Mid-American,2013,10,19
11/5/2013,Miami (OH),8:00 PM,Bowling Green,NR,"Yager StadiumOxford, OH",ESPNU,L 3–45,10598,0,8,24286,0.436383101,FALSE,FALSE,0,0,0,63,47,NR,Mid-American,2013,11,5
11/19/2013,Miami (OH),8:00 PM,Buffalo,NR,"Yager StadiumOxford, OH",ESPNU,L 7–44,9895,0,10,24286,0.407436383,FALSE,FALSE,0,0,0,43,25,NR,Mid-American,2013,11,19
8/30/2014,Miami (OH),3:30 PM,Marshall*,NR,"Yager StadiumOxford, OH",ESPN3,L 27–42,19005,0,0,24286,0.782549617,TRUE,FALSE,0.02,0,0,88,67,NR,Mid-American,2014,8,30
9/6/2014,Miami (OH),3:30 PM,Eastern Kentucky*,NR,"Yager StadiumOxford, OH",ESPN3,L 10–17,16670,0,1,24286,0.686403689,TRUE,FALSE,0.03,0,0,75,60,NR,Mid-American,2014,9,6
10/4/2014,Miami (OH),2:30 PM,Massachusetts,NR,"Yager StadiumOxford, OH",ESPN3,W 42–41,15970,0,5,24286,0.657580499,TRUE,FALSE,0,0,0,52,42,NR,Mid-American,2014,10,4
10/25/2014,Miami (OH),2:30 PM,Kent State,NR,"Yager StadiumOxford, OH",ESPN3,W 10–3,22792,1,7,24286,0.938483077,TRUE,FALSE,0,0,0,76,40,NR,Mid-American,2014,10,25
11/1/2014,Miami (OH),2:30 PM,Western Michigan,NR,"Yager StadiumOxford, OH",ESPN3,L 10–41,9045,2,7,24286,0.372436795,TRUE,FALSE,0,0,0,42,24,NR,Mid-American,2014,11,1
11/25/2014,Miami (OH),7:00 PM,Ohio,NR,"Yager StadiumOxford, OH (Battle of the Bricks)",ESPN2,L 21–24,11956,2,9,24286,0.492300091,TRUE,FALSE,0,0,0,44,28,NR,Mid-American,2014,11,25
9/5/2015,Miami (OH),3:30 PM,Presbyterian*,NR,"Yager StadiumOxford, OH",ESPN3,W 26–7,14397,0,0,24286,0.592810673,FALSE,FALSE,0.45,0,0,91,63,NR,Mid-American,2015,9,5
9/19/2015,Miami (OH),3:30 PM,Cincinnati*,NR,"Yager StadiumOxford, OH (Victory Bell)",ESPN3,L 33–37,18484,1,1,24286,0.761096928,FALSE,FALSE,0,0,0,77,55,NR,Mid-American,2015,9,19
10/17/2015,Miami (OH),2:30 PM,Northern Illinois,NR,"Yager StadiumOxford, OH",ESPN3,L 12–45,20278,1,5,24286,0.834966647,FALSE,FALSE,0,0,0,56,28,NR,Mid-American,2015,10,17
10/29/2015,Miami (OH),7:30 PM,Buffalo,NR,"Yager StadiumOxford, OH",ESPN3,L 24–29,12697,1,7,24286,0.522811496,FALSE,FALSE,0,0,0,57,37,NR,Mid-American,2015,10,29
11/7/2015,Miami (OH),2:30 PM,Eastern Michigan,NR,"Yager StadiumOxford, OH",ESPN3,W 28–13,12756,1,8,24286,0.52524088,FALSE,FALSE,0,0,0,56,34,NR,Mid-American,2015,11,7
11/14/2015,Miami (OH),12:00 PM,Akron,NR,"Yager StadiumOxford, OH",ESPN3,L 28–37,15629,2,8,24286,0.643539488,FALSE,FALSE,0,0,0,56,24,NR,Mid-American,2015,11,14
9/10/2016,Miami (OH),3:30 PM,Eastern Illinois*,NR,"Yager StadiumOxford, OH",ESPN3,L 17–21,17369,0,1,24286,0.715185704,FALSE,FALSE,0.36,0,0,89,60,NR,Mid-American,2016,9,10
9/17/2016,Miami (OH),3:30 PM,WKU*,NR,"Yager StadiumOxford, OH",ESPN3,L 24–31,19822,0,2,24286,0.816190398,FALSE,FALSE,0.19,0,0,80,68,NR,Mid-American,2016,9,17
10/1/2016,Miami (OH),2:30 PM,Ohio,NR,"Yager StadiumOxford, OH (Battle of the Bricks)",BCSN2,L 7–17,22212,0,4,24286,0.914601005,FALSE,FALSE,0.31,0,0,70,53,NR,Mid-American,2016,10,1
10/15/2016,Miami (OH),2:30 PM,Kent State,NR,"Yager StadiumOxford, OH",ESPN3,W 18–14,15160,0,6,24286,0.62422795,FALSE,FALSE,0,0,0,80,47,NR,Mid-American,2016,10,15
11/4/2016,Miami (OH),6:00 PM,Central Michigan,NR,"Yager StadiumOxford, OH",CBSSN,W 37–17,14270,3,6,24286,0.587581323,FALSE,FALSE,0,0,0,59,34,NR,Mid-American,2016,11,4
11/22/2016,Miami (OH),7:00 PM,Ball State,NR,"Yager StadiumOxford, OH",ESPN3,W 21–20,13824,5,6,24286,0.569216833,FALSE,FALSE,0,0,0,43,19,NR,Mid-American,2016,11,22
9/9/2017,Miami (OH),3:30 PM,Austin Peay*,NR,"Yager StadiumOxford, OH",ESPN3,W 31–10,15960,0,1,24286,0.657168739,FALSE,FALSE,0,0,0,73,49,NR,Mid-American,2017,9,9
9/16/2017,Miami (OH),8:00 PM,Cincinnati*,NR,"Yager StadiumOxford, OH (Victory Bell)",FOX 19,L 17–21,21811,1,1,24286,0.898089434,FALSE,FALSE,0,0,0,84,55,NR,Mid-American,2017,9,16
10/7/2017,Miami (OH),2:30 PM,Bowling Green,NR,"Yager StadiumOxford, OH",ESPN3,L 29–37,22428,2,3,24286,0.923495018,FALSE,FALSE,0.52,0,0,85,62,NR,Mid-American,2017,10,7
10/21/2017,Miami (OH),2:30 PM,Buffalo,NR,"Yager StadiumOxford, OH",ESPN3,W 24–14,13803,2,5,24286,0.568352137,FALSE,FALSE,0,0,0,75,45,NR,Mid-American,2017,10,21
11/7/2017,Miami (OH),7:30 PM,Akron,NR,"Yager StadiumOxford, OH",ESPN2,W 24–14,12813,3,6,24286,0.527587911,FALSE,FALSE,0.25,0,0,50,43,NR,Mid-American,2017,11,7
11/15/2017,Miami (OH),7:00 PM,Eastern Michigan,NR,"Yager StadiumOxford, OH",CBSSN,L 24–27,11851,4,6,24286,0.487976612,FALSE,FALSE,0.3,0,0,50,30,NR,Mid-American,2017,11,15
9/1/2018,Miami (OH),3:30 PM,Marshall*,NR,"Yager StadiumOxford, OH",ESPN+,L 28–35,15827,0,0,24286,0.651692333,FALSE,FALSE,0.71,0,0,87,70,NR,Mid-American,2018,9,1
9/29/2018,Miami (OH),3:30 PM,Western Michigan,NR,"Yager StadiumOxford, OH",ESPN+,L 39–40,15012,1,3,24286,0.618133904,FALSE,FALSE,0,0,0,71,48,NR,Mid-American,2018,9,29
10/13/2018,Miami (OH),2:30 PM,Kent State,NR,"Yager StadiumOxford, OH",ESPN+,W 31–6,5003,2,4,24286,0.206003459,FALSE,FALSE,0,0,0,52,40,NR,Mid-American,2018,10,13
11/7/2018,Miami (OH),7:00 PM,Ohio,NR,"Yager StadiumOxford, OH (Battle of the Bricks)",ESPNU,W 30–28,15975,3,6,24286,0.657786379,FALSE,FALSE,0,0,0,53,33,NR,Mid-American,2018,11,7
11/20/2018,Miami (OH),7:00 PM,Ball State,NR,"Yager StadiumOxford, OH",ESPN+,W 42–21,17639,5,6,24286,0.72630322,FALSE,FALSE,0.02,0,0,40,30,NR,Mid-American,2018,11,20
9/8/2001,Middle Tennessee,6:00 PM,Troy State*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 54–17,21723,1,0,30788,0.705567104,FALSE,FALSE,0,0,0,86,70,NR,CUSA,2001,9,8
10/6/2001,Middle Tennessee,6:00 PM,Idaho,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 70–58,23106,4,0,30788,0.750487203,FALSE,FALSE,1.27,0,0,77,47,NR,CUSA,2001,10,6
10/27/2001,Middle Tennessee,2:00 PM,New Mexico State,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 39–35,11327,5,2,30788,0.367903079,FALSE,FALSE,0,0,0,60,33,NR,CUSA,2001,10,27
11/3/2001,Middle Tennessee,2:00 PM,Arkansas State,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 54–6,20113,6,2,30788,0.653274003,FALSE,FALSE,0.05,0,0,78,49,NR,CUSA,2001,11,3
11/17/2001,Middle Tennessee,2:00 PM,Connecticut,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 38–14,13017,7,3,30788,0.422794595,FALSE,FALSE,0,0,0,72,33,NR,CUSA,2001,11,17
9/28/2002,Middle Tennessee,7:00 PM,Southeast Missouri State*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",Not on TV,L 14–24,27519,0,3,30788,0.893822268,FALSE,FALSE,0,0,0,72,57,NR,Sun Belt,2002,9,28
10/19/2002,Middle Tennessee,11:00 AM,Louisiana–Lafayette,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",Not on TV,W 48–35,9726,1,5,30788,0.3159023,FALSE,FALSE,0,0,0,69,38,NR,Sun Belt,2002,10,19
11/16/2002,Middle Tennessee,2:30 PM,Louisiana–Monroe,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",Not on TV,W 44–28,8326,2,7,30788,0.270430038,FALSE,FALSE,1.04,0,0,60,17,NR,Sun Belt,2002,11,16
11/23/2002,Middle Tennessee,2:30 PM,North Texas,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",Not on TV,L 20–30,6827,3,7,30788,0.221742237,FALSE,FALSE,0,0,0,43,23,NR,Sun Belt,2002,11,23
11/30/2002,Middle Tennessee,2:00 PM,Utah State,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",Not on TV,W 45–28,3418,3,8,30788,0.111017279,FALSE,FALSE,0,0,0,58,32,NR,Sun Belt,2002,11,30
8/31/2006,Middle Tennessee,6:00 PM,Florida International,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",ESPN+,W 7-6,20058,0,0,30788,0.651487593,TRUE,FALSE,0,0,0,80,67,NR,Sun Belt,2006,8,31
9/14/2006,Middle Tennessee,6:00 PM,Tennessee Tech*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",ESPNU,W 44-0,20806,1,1,30788,0.675782773,TRUE,FALSE,0,0,0,75,55,NR,Sun Belt,2006,9,14
11/4/2006,Middle Tennessee,2:30 PM,Florida Atlantic,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",CSS,W 35-14,18712,5,3,30788,0.607769261,TRUE,FALSE,0,0,0,57,29,NR,Sun Belt,2006,11,4
11/25/2006,Middle Tennessee,2:30 PM,Troy,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee (Battle for the Palladium)",CSS,L 20-21,17812,7,4,30788,0.578537092,TRUE,FALSE,0,0,0,73,31,NR,Sun Belt,2006,11,25
9/20/2007,Middle Tennessee,6:00 PM,WKU*,NR,"Floyd StadiumMurfreesboro, Tennessee (100 Miles of Hate)",ESPN+/CSS,L 17–20,22086,0,3,30788,0.717357412,FALSE,FALSE,0,0,0,86,55,NR,Sun Belt,2007,9,20
9/29/2007,Middle Tennessee,6:00 PM,Florida International,NR,"Floyd StadiumMurfreesboro, Tennessee",Not on TV,W 47–6,15605,0,4,30788,0.506853319,FALSE,FALSE,0.01,0,0,93,47,NR,Sun Belt,2007,9,29
10/6/2007,Middle Tennessee,6:00 PM,Virginia*,NR,"Floyd StadiumMurfreesboro, Tennessee",CSS,L 21–23,23227,1,4,30788,0.754417305,FALSE,FALSE,0.01,0,0,87,62,NR,Sun Belt,2007,10,6
10/20/2007,Middle Tennessee,2:30 PM,Arkansas State,NR,"Floyd StadiumMurfreesboro, Tennessee",Not on TV,W 27–7,12505,2,5,30788,0.40616474,FALSE,FALSE,0,0,0,73,42,NR,Sun Belt,2007,10,20
11/10/2007,Middle Tennessee,2:30 PM,Louisiana–Lafayette,NR,"Floyd StadiumMurfreesboro, Tennessee",Not on TV,L 24–34,19227,5,5,30788,0.624496557,FALSE,FALSE,0,0,0,68,32,NR,Sun Belt,2007,11,10
8/28/2008,Middle Tennessee,6:30 PM,Troy,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN (Battle for the Palladium)",ESPN+,L 17–31,22307,0,0,30788,0.724535533,FALSE,FALSE,0.03,0,0,78,64,NR,Sun Belt,2008,8,28
9/6/2008,Middle Tennessee,6:00 PM,Maryland*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",CSS,W 24–14,22605,0,1,30788,0.734214629,FALSE,FALSE,0.27,0,0,80,68,NR,Sun Belt,2008,9,6
9/30/2008,Middle Tennessee,7:00 PM,Florida Atlantic,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPN2,W 14–13,25766,1,3,30788,0.8368845,FALSE,FALSE,0,0,0,87,49,NR,Sun Belt,2008,9,30
11/8/2008,Middle Tennessee,2:30 PM,Louisiana-Monroe,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 24–21,16150,2,6,30788,0.524555021,FALSE,FALSE,0.26,0,0,60,34,NR,Sun Belt,2008,11,8
11/22/2008,Middle Tennessee,2:30 PM,North Texas,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 52–13,14307,4,6,30788,0.464694037,FALSE,FALSE,0,0,0,51,14,NR,Sun Belt,2008,11,22
4/18/2009,Middle Tennessee,1:00 PM,Blue Vs. White Spring Game,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",Not on TV,W White 35–17,2518,0,0,30788,0.081785111,FALSE,FALSE,0,0,0,77,40,NR,Sun Belt,2009,4,18
9/12/2009,Middle Tennessee,6:00 PM,Memphis*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",CSS,W 31–14,28105,1,1,30788,0.912855658,FALSE,FALSE,0,0,0,87,59,NR,Sun Belt,2009,9,12
10/17/2009,Middle Tennessee,11:30 AM,Mississippi State*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",ESPNU,L 6–27,23882,4,2,30788,0.775691828,FALSE,FALSE,0.06,0,0,59,43,NR,Sun Belt,2009,10,17
10/24/2009,Middle Tennessee,2:30 PM,Western Kentucky,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee (100 Miles of Hate)",CSS,W 62–24,17787,4,3,30788,0.577725088,FALSE,FALSE,0,0,0,74,41,NR,Sun Belt,2009,10,24
11/7/2009,Middle Tennessee,3:30 PM,Florida International,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",ESPN360,W 48–21,17808,6,3,30788,0.578407172,FALSE,FALSE,0,0,0,69,38,NR,Sun Belt,2009,11,7
11/14/2009,Middle Tennessee,3:15 PM,Louisiana-Lafayette,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",CSS,W 34–17,16411,7,3,30788,0.53303235,FALSE,FALSE,0.01,0,0,68,35,NR,Sun Belt,2009,11,14
11/21/2009,Middle Tennessee,3:30 PM,Arkansas State,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, Tennessee",ESPN360,W 38–14,19111,8,3,30788,0.620728855,FALSE,FALSE,0,0,0,64,34,NR,Sun Belt,2009,11,21
4/10/2010,Middle Tennessee,1:00 PM,Blue-White Spring Game,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,White 56–42,3110,0,0,30788,0.101013382,FALSE,FALSE,0,0,0,67,34,NR,Sun Belt,2010,4,10
9/2/2010,Middle Tennessee,6:30 PM,Minnesota*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPNU,L 17–24,25908,1,0,30788,0.841496687,FALSE,FALSE,0,0,0,92,60,NR,Sun Belt,2010,9,2
9/11/2010,Middle Tennessee,6:00 PM,Austin Peay*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 56–33,16806,1,1,30788,0.545862024,FALSE,FALSE,0.12,0,0,86,66,NR,Sun Belt,2010,9,11
10/5/2010,Middle Tennessee,7:00 PM,Troy,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN (Battle for the Palladium)",ESPN2,L 13–42,28010,3,2,30788,0.90977004,FALSE,FALSE,0,0,0,62,33,NR,Sun Belt,2010,10,5
10/23/2010,Middle Tennessee,3:30 PM,Louisiana-Monroe,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 38–10,19052,3,4,30788,0.618812524,FALSE,FALSE,0,0,0,77,33,NR,Sun Belt,2010,10,23
11/13/2010,Middle Tennessee,2:30 PM,North Texas,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,L 17–23,14227,4,5,30788,0.462095622,FALSE,FALSE,0,0,0,77,36,NR,Sun Belt,2010,11,13
11/27/2010,Middle Tennessee,2:30 PM,Florida Atlantic,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 38–14,10140,5,6,30788,0.329349097,FALSE,FALSE,0.01,0,0,52,24,NR,Sun Belt,2010,11,27
4/9/2011,Middle Tennessee,1:00 PM,Blue-White Spring Game,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,Blue 67–60,3409,0,0,30788,0.110724958,FALSE,FALSE,0,0,0,84,59,NR,Sun Belt,2011,4,9
9/10/2011,Middle Tennessee,6:00 PM,Georgia Tech*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPN3,L 21–49,30502,0,1,30788,0.990710666,FALSE,FALSE,0,0,0,81,52,NR,Sun Belt,2011,9,10
10/1/2011,Middle Tennessee,6:00 PM,Memphis*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPN3,W 38–31,20098,0,3,30788,0.6527868,FALSE,FALSE,0,0,0,70,43,NR,Sun Belt,2011,10,1
10/6/2011,Middle Tennessee,6:30 PM,Western Kentucky,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN (100 Miles of Hate)",ESPNU,L 33–36 2OT,23307,1,3,30788,0.75701572,FALSE,FALSE,0,0,0,83,45,NR,Sun Belt,2011,10,6
10/29/2011,Middle Tennessee,6:30 PM,Louisiana-Lafayette,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Sun Belt Network,L 20–45,13500,2,4,30788,0.438482526,FALSE,FALSE,0.46,0,0,46,30,NR,Sun Belt,2011,10,29
11/19/2011,Middle Tennessee,2:00 PM,Arkansas State,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPN3,L 19–45,12806,2,7,30788,0.415941276,FALSE,FALSE,0,0,0,58,27,NR,Sun Belt,2011,11,19
11/26/2011,Middle Tennessee,2:30 PM,Florida International,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,L 18–31,10227,2,8,30788,0.332174873,FALSE,FALSE,0,0,0,66,35,NR,Sun Belt,2011,11,26
4/14/2012,Middle Tennessee,1:00 PM,Blue-White Spring Game,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,White 40–17,4214,0,0,30788,0.136871508,FALSE,FALSE,0,0,0,73,37,NR,Sun Belt,2012,4,14
8/30/2012,Middle Tennessee,6:30 PM,McNeese State*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPN3,L 21–27,18690,1,0,30788,0.607054697,FALSE,FALSE,0,0,0,91,69,NR,Sun Belt,2012,8,30
9/8/2012,Middle Tennessee,6:00 PM,Florida Atlantic,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPN3,W 31–17,16227,1,1,30788,0.527055996,FALSE,FALSE,0.07,0,0,92,68,NR,Sun Belt,2012,9,8
10/6/2012,Middle Tennessee,2:30 PM,Louisiana–Monroe,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",SBN/CSS,L 17–31,21067,4,1,30788,0.684260101,FALSE,FALSE,0.21,0,0,81,46,NR,Sun Belt,2012,10,6
10/27/2012,Middle Tennessee,2:30 PM,North Texas,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPN3,W 38–21,14102,5,3,30788,0.458035598,FALSE,FALSE,0.07,0,0,64,44,NR,Sun Belt,2012,10,27
11/24/2012,Middle Tennessee,2:30 PM,Troy,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN (Battle for the Palladium)",ESPN3,W 24–21,18605,8,3,30788,0.604293881,FALSE,FALSE,0.08,0,0,59,26,NR,Sun Belt,2012,11,24
8/29/2013,Middle Tennessee,6:30 PM,Western Carolina*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 45–24,20011,0,0,30788,0.649961024,FALSE,FALSE,0,0,0,91,66,NR,CUSA,2013,8,29
9/14/2013,Middle Tennessee,6:00 PM,Memphis*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",CSS,W 17–15,23992,1,1,30788,0.779264649,FALSE,FALSE,0,0,0,78,48,NR,CUSA,2013,9,14
10/5/2013,Middle Tennessee,2:30 PM,East Carolina,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",FSN,L 17–24,23108,3,2,30788,0.750552163,FALSE,FALSE,0,0,0,84,60,NR,CUSA,2013,10,5
10/24/2013,Middle Tennessee,6:30 PM,Marshall,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",FS1,W 51–49,19898,3,4,30788,0.646290763,FALSE,FALSE,0,0,0,53,35,NR,CUSA,2013,10,24
11/9/2013,Middle Tennessee,3:00 PM,FIU,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",FCS,W 48–0,16717,5,4,30788,0.542971288,FALSE,FALSE,0.01,0,0,57,27,NR,CUSA,2013,11,9
11/30/2013,Middle Tennessee,2:45 PM,UTEP,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",WUXP,W 48–17,11560,7,4,30788,0.375470963,FALSE,FALSE,0,0,0,52,21,NR,CUSA,2013,11,30
8/30/2014,Middle Tennessee,6:00 PM,Savannah State*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",Not on TV,W 61–7,15605,0,0,30788,0.506853319,FALSE,FALSE,0,0,0,91,65,NR,CUSA,2014,8,30
9/13/2014,Middle Tennessee,6:00 PM,WKU,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN (100 Miles of Hate)",WUXP,W 50–47 3OT,24911,1,1,30788,0.80911394,FALSE,FALSE,0,0,0,74,62,NR,CUSA,2014,9,13
10/4/2014,Middle Tennessee,11:00 AM,Southern Miss,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ASN,W 37–31,14022,3,2,30788,0.455437183,FALSE,FALSE,0.09,0,0,77,37,NR,CUSA,2014,10,4
10/18/2014,Middle Tennessee,2:30 PM,UAB,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",FCS,W 34–22,18717,4,3,30788,0.607931662,FALSE,FALSE,0.01,0,0,79,45,NR,CUSA,2014,10,18
11/1/2014,Middle Tennessee,2:30 PM,BYU*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",CBSSN,L 7–27,18952,5,3,30788,0.615564506,FALSE,FALSE,0.05,0,0,51,37,NR,CUSA,2014,11,1
11/22/2014,Middle Tennessee,6:00 PM,Florida Atlantic,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ASN,W 35–34,12243,5,5,30788,0.39765493,FALSE,FALSE,0,0,0,55,31,NR,CUSA,2014,11,22
9/5/2015,Middle Tennessee,6:00 PM,Jackson State*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",GBR,W 70–14,15908,0,0,30788,0.516694816,FALSE,FALSE,0,0,0,94,65,NR,CUSA,2015,9,5
9/19/2015,Middle Tennessee,6:00 PM,Charlotte,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",GBR,W 73–14,16030,1,1,30788,0.520657399,FALSE,FALSE,0,0,0,88,58,NR,CUSA,2015,9,19
10/3/2015,Middle Tennessee,6:00 PM,Vanderbilt*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",CBSSN,L 13–17,25411,2,2,30788,0.825354034,FALSE,FALSE,0.36,0,0,56,51,NR,CUSA,2015,10,3
10/17/2015,Middle Tennessee,11:00 AM,FIU,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",FSN,W 42–34,13227,2,4,30788,0.429615435,FALSE,FALSE,0,0,0,68,33,NR,CUSA,2015,10,17
11/7/2015,Middle Tennessee,2:30 PM,Marshall,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",FSN,W 27–24 3OT,18760,3,5,30788,0.60932831,FALSE,FALSE,0.12,0,0,71,54,NR,CUSA,2015,11,7
11/21/2015,Middle Tennessee,11:00 AM,North Texas,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ASN,W 41–7,13922,5,5,30788,0.452189165,FALSE,FALSE,0,0,0,66,31,NR,CUSA,2015,11,21
9/3/2016,Middle Tennessee,6:00 PM,Alabama A&M*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",CUSA.tv,W 55–0,19967,0,0,30788,0.648531896,FALSE,FALSE,0,0,0,84,60,NR,CUSA,2016,9,3
9/24/2016,Middle Tennessee,6:00 PM,Louisiana Tech,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ASN,W 38–34,20105,2,1,30788,0.653014161,FALSE,FALSE,0,0,0,92,60,NR,CUSA,2016,9,24
10/15/2016,Middle Tennessee,1:30 PM,WKU,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN (100 Miles of Hate)",ESPN3,L 43–44 2OT,22411,4,1,30788,0.727913473,FALSE,FALSE,0,0,0,73,59,NR,CUSA,2016,10,15
11/5/2016,Middle Tennessee,1:30 PM,UTSA,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPN3,L 25–45,13505,6,2,30788,0.438644927,FALSE,FALSE,0,0,0,74,36,NR,CUSA,2016,11,5
11/26/2016,Middle Tennessee,4:30 PM,Florida Atlantic,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",beIN,W 77–56,10227,7,4,30788,0.332174873,FALSE,FALSE,0,0,0,53,39,NR,CUSA,2016,11,26
9/2/2017,Middle Tennessee,7:00 PM,Vanderbilt*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",CBSSN,L 6–28,26717,0,0,30788,0.867773158,FALSE,FALSE,0.55,0,0,68,56,NR,CUSA,2017,9,2
9/23/2017,Middle Tennessee,6:00 PM,Bowling Green*,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPN3,W 24–13,16523,1,2,30788,0.536670131,FALSE,FALSE,0,0,0,93,63,NR,CUSA,2017,9,23
10/7/2017,Middle Tennessee,2:00 PM,FIU,NR,"Johnny ""Red"" Floyd StadiumMurfreesboro, TN",ESPN3,W 37–17,15527,2,3,30788,0.504319865,FALSE,FALSE,0,0,0,84,55,NR,CUSA,2017,10,7
