Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,,,,
My Fortune Chennai,Comfortable stay & value for money,I know this hotel 33 years when I landed in Chennai in 1982. Formerly known as Chola Sheraton. Repeated stay. Quick check-in process and awarded upgraded room. Excellent service. Room was very comfortable and had pleasant stay. Good breakfast spread and tasty. Value you for money.,3,86,,,,
My Fortune Chennai,perfect stay..just a bit too far from the airport,"It was great, the stay was perfect. Perfect rooms but they charge you for wifi. Even the variety of breakfast was something you would end up talking about all day long",3,100,,,,
My Fortune Chennai,Highly recommend this hotel.,Excellent stay! Staff were great and meals were fantastic,3,100,,,,
My Fortune Chennai,,"We had visited chennai for a social get together. Stayed at My fortune cathedral Rd
The room was spacious and clean. It was a pleasant stay and the staff were very helpful.",3,100,,,,
My Fortune Chennai,Very Good stay.,"The hotel and staff were excellent, they tried to accomodate our every need. The bathroom however, needed to be cleaned properly.",3,80,,,,
My Fortune Chennai,Biz trip,"It was a pleasant stay, staff was friendly, food was excellent , facilities were in line with my expectations but no free internet! restaurant is good and the foods are very good.

below expectation - pillow cases do not smell fresh, shower need to function properly .

Location is OK but traffic & transportation are very bad.",2,60,,,,
My Fortune Chennai,excellant,"Staff, food, room everything excellant enjoyed the area",3,100,,,,
My Fortune Chennai,,"Very convenient location, in middle of city and easy approach to every office",3,100,,,,
The Gateway IT Expressway,GREAT STAY,"GREAT STAY , EVERYTHING WAS UP TO MARK WOULD LIKE TO RECOMMEND TO EVERYBODY",3,80,,,,
The Gateway IT Expressway,good business hotel,"good food, somewhere to crash and good customer service",3,80,,,,
The Gateway IT Expressway,,"The staff was really helpful. Unfortunately, we were in the middle of a big storm -- so the phones lines were down. But otherwise, the staff was incredibly helpful and the stay was very comfortable.",3,100,,,,
The Gateway IT Expressway,Pure business hotel,"This is a pure business hotel for those visiting any of the companies located nearby. Good rooms, good gym facilities including a nice pool, excellent roomservice food which is important since there is __nothing__ in the neighbourhood.",3,80,,,,
The Gateway IT Expressway,One of the best customer service around,"Hotel is rather new so everything was in tip top condition. What is outstanding though is the service. Hotel staff (be in at the front desk or at the restaurants) are attentive and observant down to the details. Even though I had checked out in the morning, I was offered a room to shower and freshen up when I returned in the evening to collect my luggages, so that I could take my flight back in comfort. Excellent thoughtfulness!",3,100,,,,
Trident Chennai,Excellent location & good room,Excellent location near airport with great service. Room was good with all facility. Great value for money. Food was good. Far from main attraction of city but very wall connected. Taxi is easily available.,3,100,,,,
Trident Chennai,Good place to stay,Good number of options at breakfast but they didn't change much on day 2. Excellent place to stay. Very courteous staff. Well-maintained. Proximity to the airport is a major plus. Airport shuttle was a big bonus.,3,86,,,,
Trident Chennai,Amazing hotel with good facilities & great service,Good facilities and very courteous staff. Service was also excellent and you are made very comfortable. Excellent location close to the airport and easily accessible. Only problem faced was that the fridge was not keeping things cool and it was the same case in the main kitchen also.,3,86,,,,
Trident Chennai,Well-located and surely value for money,"Well-located and it's surely value for money. Staff very courteous. Quite clean and tidy rooms. Will recommend. Service was quite excellent. Also, the restaurants quite good. Will come back for stay next trip.",3,71,,,,
Trident Chennai,Awesome experience,Had a great experience regarding the hotel. Though I stayed for a day but it was worth it. The trident team was very helpful. They solved each and every problem of ours. Will surely recommend my friends.,3,86,,,,
Trident Chennai,Mr,"Very Good Hotel, From the place Airport pick up to till the time dropping everything thing is Super and the Employees are very generous and curtesy towards the Guests. Breakfast is excellent, location of Hotel is marvellous and the House keeping and the Service is Great.",3,100,,,,
Trident Chennai,Awesome experience ...,I was reach there 15-04-16 and stay for 4 nights. The location was good and people of there are so helpful the hotel is nice. Room service is excellent. Food was too good. I love the food. Best part is the of trip is hole trip is best. Room was very clean. You have must stay here when you come on holidays.,3,86,,,,
Trident Chennai,Decent stay with fantastic food,"Room was really great. Food is fantastic. Room was in perfect condition at the time of check-in. Airport pickup was very smooth, friendly chauffeur. While I was been dropped back in Airport chauffeur asked me whether I have taken my mobile flight tickets if I have left in the car by mistake. Stay is very pleasant and looking forward to come back again on my next trip.",3,86,,,,
Trident Chennai,Excellent Hotel,Very good and friendly staff who take good care of you. Excellent service wish there was atleast one restaurant to add to the choice. Although cannot complain on the food at all which too was very good.,3,86,,,,
Trident Chennai,Great place to stay,"Excellent hotel service. The staff always greet with smile ever ready to attend you, no matter the time of the day. The stay was Very comfortable & relaxing. The location of the hotel is also good, near to Chennai airport. I booked this hotel through makemytrip with reasonable price. Highly recommend this hotel",3,100,,,,
Trident Chennai,Royal Service,Nice and comfortable. Hotel was cleaned and feel relaxed. Service was marblouse. It is safe and peace of mind. It is located in city and Near to Airport. Morning breakfast was very good enjoyed food. Full value for money.,3,100,,,,
Trident Chennai,Friendly and caring,I got a warm welcome at the reception though I reached very late night/ early morning. The stay was very pleasant and the staff provided all support and made my stay very comfortable. Will prefer to stay again during my next Chennai visit,3,86,,,,
Trident Chennai,Ultimate in hospitality,Clean Green Spacious with staff full of empathy. What more can one ask for. Awesome stay. Keep up the good hospitality guys. Didn't hear a single No to any of my requests through my stay. Oberoi Group rocks.,3,100,,,,
Trident Chennai,Simply great,Great hotel with excellent facilities. Awesome hospitality. Breakfast spread was great. The shower pressure was too good and it felt like taking bath in a waterfall. Will surely come back and stay.,3,100,,,,
