League,Season,Stage,Player,Team,GP,MIN,FGM,FGA,3PM,3PA,FTM,FTA,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,birth_year,birth_month,birth_date,height,height_cm,weight,weight_kg,nationality,high_school,draft_round,draft_pick,draft_team
NBA,2001 - 2002,Regular_Season,Aaron Williams,NJN,82,1546.0,231,439,0,2,130,186,79,212,115,223,338,77,29,75,592,1971,Oct,"Oct 2, 1971",6-9,206,220,100,United States,Rolling Meadows High School,,,
NBA,2001 - 2002,Regular_Season,Travis Best,CHI,74,1747.0,228,518,21,59,104,116,99,173,20,131,151,324,89,7,581,1972,Jul,"Jul 12, 1972",5-11,180,182,83,United States,Springfield Central High School,1,23,Indiana Pacers
NBA,2001 - 2002,Regular_Season,Joe Johnson,PHX,77,1916.0,251,584,38,130,41,53,71,114,76,181,257,179,59,20,581,1981,Jun,"Jun 29, 1981",6-7,201,240,109,United States,Little Rock Central High School,1,10,Boston Celtics
NBA,2001 - 2002,Regular_Season,Devean George,LAL,82,1759.0,215,523,66,178,85,126,66,190,78,225,303,111,71,42,581,1977,Aug,"Aug 29, 1977",6-8,203,235,107,United States,Benilde-St. Margaret's,1,23,Los Angeles Lakers
NBA,2001 - 2002,Regular_Season,Jonathan Bender,IND,78,1647.0,198,460,45,125,140,181,96,147,64,180,244,62,19,49,581,1981,Jan,"Jan 30, 1981",6-11,211,202,92,United States,Picayune High School,1,5,Toronto Raptors
NBA,2001 - 2002,Regular_Season,Chris Mihm,CLE,74,1659.0,221,526,3,7,124,179,97,260,133,259,392,24,18,89,569,1979,Jul,"Jul 16, 1979",7-0,213,265,120,United States,Westlake High School,1,7,Chicago Bulls
NBA,2001 - 2002,Regular_Season,Tyronn Lue,WAS,71,1458.0,222,520,63,141,48,63,96,120,14,108,122,246,49,0,555,1977,May,"May 3, 1977",6-0,183,170,77,United States,Raytown Senior High School,1,23,Denver Nuggets
NBA,2001 - 2002,Regular_Season,Popeye Jones,WAS,79,1919.0,222,508,4,11,106,130,88,208,233,345,578,127,50,19,554,1970,Jun,"Jun 17, 1970",6-8,203,250,113,United States,Dresden High School,2,14,Houston Rockets
NBA,2001 - 2002,Regular_Season,Erick Dampier,GSW,73,1740.0,209,480,0,0,136,211,156,235,167,220,387,87,17,167,554,1975,Jul,"Jul 14, 1975",6-11,211,265,120,United States,Lawrence County High School,1,10,Indiana Pacers
NBA,2001 - 2002,Regular_Season,Robert Horry,LAL,81,2140.0,183,460,76,203,108,138,88,208,130,349,479,232,77,89,550,1970,Aug,"Aug 25, 1970",6-9,206,220,100,United States,Andalusia High School,1,11,Houston Rockets
NBA,2001 - 2002,Regular_Season,Jacque Vaughn,ATL,82,1856.0,206,438,24,54,104,126,111,182,18,150,168,349,64,2,540,1975,Feb,"Feb 11, 1975",6-1,185,190,86,United States,John Muir High School,1,27,Utah Jazz
NBA,2001 - 2002,Regular_Season,Jerome Williams,TOR,68,1641.0,190,388,0,0,138,204,68,153,165,221,386,75,78,25,518,1973,May,"May 10, 1973",6-9,206,206,93,United States,Magruder High School,1,26,Detroit Pistons
NBA,2001 - 2002,Regular_Season,Austin Croshere,IND,76,1286.0,185,448,49,145,97,114,67,106,74,221,295,77,26,29,516,1975,May,"May 1, 1975",6-9,206,235,107,United States,Crossroads School,1,12,Indiana Pacers
NBA,2001 - 2002,Regular_Season,Zeljko Rebraca,DET,74,1179.0,189,374,0,0,135,175,84,192,84,206,290,38,28,73,513,1972,Apr,"Apr 9, 1972",7-0,213,265,120,Serbia,,2,27,Seattle SuperSonics
NBA,2001 - 2002,Regular_Season,Tony Battie,BOS,74,1819.0,211,390,0,2,88,130,50,219,184,297,481,35,60,67,510,1976,Feb,"Feb 11, 1976",6-11,211,230,104,United States,South Oak Cliff High School,1,5,Denver Nuggets
NBA,2001 - 2002,Regular_Season,Scot Pollard,SAC,80,1881.0,197,358,0,0,115,166,68,202,188,377,565,53,70,76,509,1975,Feb,"Feb 12, 1975",6-11,211,265,120,United States,Torrey Pines High School,1,19,Detroit Pistons
NBA,2001 - 2002,Regular_Season,Scott Padgett,UTA,75,1295.0,188,395,49,113,75,102,69,139,111,174,285,82,43,13,500,1976,Apr,"Apr 19, 1976",6-9,206,240,109,United States,St. Xavier High School ,1,28,Utah Jazz
NBA,2001 - 2002,Regular_Season,Kelvin Cato,HOU,75,1915.0,190,326,0,1,113,194,53,206,176,349,525,29,40,95,493,1974,Aug,"Aug 26, 1974",6-11,211,255,116,United States,Lithonia High School,1,15,Dallas Mavericks
NBA,2001 - 2002,Regular_Season,Monty Williams,ORL,68,1284.0,198,362,0,4,88,134,86,134,80,155,235,96,47,17,484,1971,Oct,"Oct 8, 1971",6-8,203,225,102,United States,Potomac High School,1,24,New York Knicks
NBA,2001 - 2002,Regular_Season,Eddy Curry,CHI,72,1150.0,189,377,0,0,105,160,69,174,111,161,272,25,16,53,483,1982,Dec,"Dec 5, 1982",7-0,213,295,134,United States,Thornwood High School,1,4,Chicago Bulls
NBA,2001 - 2002,Regular_Season,Speedy Claxton,PHI,67,1528.0,181,452,4,33,114,136,95,145,46,114,160,198,95,6,480,1978,May,"May 8, 1978",5-11,180,170,77,United States,Christ the King,1,20,Philadelphia Sixers
NBA,2001 - 2002,Regular_Season,Troy Murphy,GSW,82,1448.0,178,423,3,9,121,156,84,216,99,223,322,70,36,21,480,1980,May,"May 2, 1980",6-11,211,245,111,United States,Delbarton School,1,14,Golden State Warriors
NBA,2001 - 2002,Regular_Season,Lindsey Hunter,LAL,82,1616.0,187,490,79,208,20,40,55,120,18,103,121,129,66,19,473,1970,Dec,"Dec 3, 1970",6-2,188,195,88,United States,Murrah High School,1,10,Detroit Pistons
NBA,2001 - 2002,Regular_Season,Eric Williams,BOS,74,1747.0,144,385,24,86,160,219,95,179,58,163,221,109,77,8,472,1972,Jul,"Jul 17, 1972",6-8,203,220,100,United States,Malcolm X Shabazz High School,1,14,Boston Celtics
NBA,2001 - 2002,Regular_Season,Jeff Foster,IND,82,1787.0,177,394,2,15,111,182,79,232,206,350,556,70,71,38,467,1977,Jan,"Jan 16, 1977",6-11,211,236,107,United States,James Madison High School,1,21,Golden State Warriors
NBA,2001 - 2002,Regular_Season,Kevin Ollie,IND,81,1721.0,137,353,1,2,187,227,106,97,25,159,184,291,62,2,462,1972,Dec,"Dec 27, 1972",6-4,193,195,88,United States,Crenshaw High School ,,,
NBA,2001 - 2002,Regular_Season,Samaki Walker,LAL,69,1655.0,187,365,0,0,86,129,53,170,129,352,481,64,28,88,460,1976,Feb,"Feb 25, 1976",6-9,206,250,113,United States,Whitehall High School,1,9,Dallas Mavericks
NBA,2001 - 2002,Regular_Season,Shawn Kemp,POR,75,1233.0,175,407,0,4,104,131,81,184,90,198,288,52,43,33,454,1969,Nov,"Nov 26, 1969",6-10,208,280,127,United States,Concord High School,1,17,Seattle SuperSonics
NBA,2001 - 2002,Regular_Season,Jarron Collins,UTA,70,1441.0,158,343,0,1,134,181,56,234,138,158,296,58,29,22,450,1978,Dec,"Dec 2, 1978",6-11,211,248,112,United States,Harvard-Westlake School,2,24,Utah Jazz
NBA,2001 - 2002,Regular_Season,Tyrone Nesby,WAS,70,1494.0,183,421,13,47,64,93,49,165,105,213,318,91,61,22,443,1976,Jan,"Jan 31, 1976",6-6,198,225,102,United States,Cairo High School,,,
NBA,2001 - 2002,Regular_Season,Tyson Chandler,CHI,71,1389.0,151,304,0,0,134,222,99,178,114,229,343,54,28,93,436,1982,Oct,"Oct 2, 1982",7-1,216,240,109,United States,Dominguez High School,1,2,Los Angeles Clippers
NBA,2001 - 2002,Regular_Season,Shandon Anderson,NYK,82,1596.0,149,373,39,141,74,107,97,134,57,192,249,76,48,15,411,1973,Dec,"Dec 31, 1973",6-6,198,208,94,United States,Crim High School,2,25,Utah Jazz
NBA,2001 - 2002,Regular_Season,Tony Massenburg,MEM,73,1241.0,159,349,1,1,84,117,65,174,100,223,323,26,30,31,403,1967,Jul,"Jul 31, 1967",6-9,206,220,100,United States,Sussex Central High School,2,16,San Antonio Spurs
NBA,2001 - 2002,Regular_Season,Eduardo Najera,DAL,62,1357.0,150,300,0,2,100,148,40,156,149,193,342,38,56,30,400,1976,Jul,"Jul 11, 1976",6-8,203,235,107,Mexico,Cornerstone Christian Academy High School,2,9,Houston Rockets
NBA,2001 - 2002,Regular_Season,Terry Porter,SAS,72,1294.0,136,321,59,142,68,83,85,89,12,152,164,205,45,16,399,1963,Apr,"Apr 8, 1963",6-3,191,195,88,United States,South Division High School,1,24,Portland Trail Blazers
NBA,2001 - 2002,Regular_Season,Hanno Mottola,ATL,82,1371.0,169,384,1,13,57,76,70,174,81,187,268,50,20,19,396,1976,Sep,"Sep 9, 1976",6-10,208,247,112,Finland,Makelanrinne,2,11,Atlanta Hawks
NBA,2001 - 2002,Regular_Season,Jahidi White,WAS,71,1346.0,150,279,0,0,83,154,65,163,159,285,444,17,25,75,383,1976,Feb,"Feb 19, 1976",6-9,206,290,132,United States,Cardinal Ritter College Prep High School,2,14,Washington Wizards
NBA,2001 - 2002,Regular_Season,Adonal Foyle,GSW,79,1485.0,171,385,0,0,37,93,76,179,150,234,384,41,36,165,379,1975,Mar,"Mar 9, 1975",6-10,208,250,113,Saint Vincent and the Grenadines / United States,Hamilton Central School,1,8,Golden State Warriors
NBA,2001 - 2002,Regular_Season,Bo Outlaw,PHX,83,1928.0,166,299,1,2,43,102,96,204,147,217,364,127,70,92,376,1971,Apr,"Apr 13, 1971",6-8,203,210,95,United States,John Jay High School,,,
NBA,2001 - 2002,Regular_Season,Ryan Bowen,DEN,75,1686.0,147,307,1,12,69,92,41,171,134,165,299,52,74,41,364,1975,Nov,"Nov 20, 1975",6-9,206,218,99,United States,Fort Madison High School,2,26,Denver Nuggets
NBA,2001 - 2002,Regular_Season,Vitaly Potapenko,BOS,79,1343.0,137,301,0,0,89,120,63,174,167,180,347,30,37,18,363,1975,Mar,"Mar 21, 1975",6-10,208,280,127,Ukraine,Kozchagin High School,1,12,Cleveland Cavaliers
NBA,2001 - 2002,Regular_Season,Stacey Augmon,CHA,77,1320.0,140,328,0,3,77,101,54,115,60,166,226,103,56,12,357,1968,Aug,"Aug 1, 1968",6-6,198,205,93,United States,John Muir High School,1,9,Atlanta Hawks
NBA,2001 - 2002,Regular_Season,Jason Collins,NJN,77,1406.0,117,278,1,2,115,164,72,173,132,169,301,81,29,47,350,1978,Dec,"Dec 2, 1978",7-0,213,255,116,United States,Harvard-Westlake School,1,18,Houston Rockets
NBA,2001 - 2002,Regular_Season,Fred Hoiberg,CHI,79,1409.0,121,291,24,92,79,94,32,87,18,192,210,136,61,5,345,1972,Oct,"Oct 15, 1972",6-4,193,203,92,United States,Ames High School,2,23,Indiana Pacers
NBA,2001 - 2002,Regular_Season,Damon Jones,DET,67,1084.0,114,284,69,186,43,59,61,83,13,90,103,140,23,1,340,1976,Aug,"Aug 25, 1976",6-3,191,185,84,United States,Ball High School,,,
NBA,2001 - 2002,Regular_Season,Slava Medvedenko,LAL,71,729.0,145,303,0,4,41,62,42,119,85,73,158,43,29,11,331,1979,Apr,"Apr 4, 1979",6-10,208,250,113,Ukraine,,,,
NBA,2001 - 2002,Regular_Season,Michael Curry,DET,82,1912.0,125,276,7,26,72,90,60,206,15,153,168,127,47,10,329,1968,Aug,"Aug 22, 1968",6-5,196,210,95,United States,Glenn Hills High School,,,
NBA,2001 - 2002,Regular_Season,Darvin Ham,MIL,70,1208.0,120,211,1,7,62,123,83,175,91,111,202,73,25,37,303,1973,Jul,"Jul 23, 1973",6-7,201,220,100,United States,Saginaw High School,,,
NBA,2001 - 2002,Regular_Season,Chris Childs,TOR,69,1576.0,97,296,33,120,58,71,123,177,18,136,154,351,56,5,285,1967,Nov,"Nov 20, 1967",6-3,191,195,88,United States,Foothill High School,,,
NBA,2001 - 2002,Regular_Season,Corie Blount,PHI,72,1427.0,115,251,0,1,29,45,52,176,149,219,368,44,49,26,259,1969,Jan,"Jan 4, 1969",6-9,206,240,109,United States,Monrovia High School,1,25,Chicago Bulls
NBA,2001 - 2002,Regular_Season,Raja Bell,PHI,74,890.0,103,240,12,44,36,48,49,109,31,79,110,71,21,4,254,1976,Sep,"Sep 19, 1976",6-5,196,204,93,United States,Miami Killian Senior High School,,,
NBA,2001 - 2002,Regular_Season,Greg Ostertag,UTA,74,1107.0,91,201,0,0,63,130,51,152,125,188,313,50,15,109,245,1973,Mar,"Mar 6, 1973",7-2,218,280,127,United States,Duncanville High School,1,28,Utah Jazz
NBA,2001 - 2002,Regular_Season,Sam Mitchell,MIN,74,725.0,98,227,10,35,38,49,26,79,18,64,82,45,12,4,244,1963,Sep,"Sep 2, 1963",6-6,198,210,95,United States,Columbus High School,3,7,Houston Rockets
NBA,2001 - 2002,Regular_Season,Don Reid,ORL,68,714.0,90,190,0,0,44,68,54,180,65,111,176,27,20,44,224,1973,Dec,"Dec 30, 1973",6-8,203,250,113,United States,Largo High School,2,29,Detroit Pistons
NBA,2001 - 2002,Regular_Season,Walter McCarty,BOS,56,718.0,80,180,39,99,13,19,22,83,32,96,128,41,18,7,212,1974,Feb,"Feb 1, 1974",6-10,208,230,104,United States,Harrison High School,1,19,New York Knicks
NBA,2001 - 2002,Regular_Season,Ervin Johnson,MIL,81,1659.0,89,193,0,1,30,66,52,219,142,324,466,27,37,82,208,1967,Dec,"Dec 21, 1967",6-11,211,245,111,United States,Block High School,1,23,Seattle SuperSonics
NBA,2001 - 2002,Regular_Season,Joel Przybilla,MIL,71,1127.0,76,142,0,1,38,90,43,199,78,205,283,21,20,118,190,1979,Oct,"Oct 10, 1979",7-1,216,245,111,United States,Monticello High School,1,9,Houston Rockets
NBA,2001 - 2002,Regular_Season,Brian Shaw,LAL,58,631.0,61,173,29,88,18,26,32,43,19,93,112,89,25,3,169,1966,Mar,"Mar 22, 1966",6-6,198,190,86,United States,Bishop O'Dowd High School,1,24,Boston Celtics
NBA,2001 - 2002,Regular_Season,Felipe Lopez,MIN,67,581.0,59,156,14,33,37,55,36,73,29,51,80,39,18,1,169,1974,Dec,"Dec 19, 1974",6-5,196,199,90,Dominican Republic,Rice High School,1,24,San Antonio Spurs
NBA,2001 - 2002,Playoffs,Shaquille O'Neal,LAL,19,776.0,203,384,0,0,135,208,62,62,67,172,239,54,10,48,541,1972,Mar,"Mar 6, 1972",7-1,216,325,147,United States,Robert G. Cole High School ,1,1,Orlando Magic
NBA,2001 - 2002,Playoffs,Kobe Bryant,LAL,19,833.0,187,431,22,58,110,145,54,65,28,83,111,87,27,17,506,1978,Aug,"Aug 23, 1978",6-6,198,212,96,United States,Lower Merion High School,1,13,Charlotte Hornets
NBA,2001 - 2002,Playoffs,Paul Pierce,BOS,16,672.0,122,303,30,104,120,157,61,52,28,109,137,66,27,20,394,1977,Oct,"Oct 13, 1977",6-7,201,235,107,United States,Inglewood High School,1,10,Boston Celtics
NBA,2001 - 2002,Playoffs,Jason Kidd,NJN,20,803.0,147,354,17,90,81,99,67,40,42,122,164,182,34,8,391,1973,Mar,"Mar 23, 1973",6-4,193,210,95,United States,St. Joseph Notre Dame High School,1,2,Dallas Mavericks
NBA,2001 - 2002,Playoffs,Chris Webber,SAC,16,667.0,160,319,0,4,59,99,46,64,49,124,173,75,14,25,379,1973,Mar,"Mar 1, 1973",6-9,206,245,111,United States,Detroit Country Day School,1,1,Orlando Magic
NBA,2001 - 2002,Playoffs,Antoine Walker,BOS,16,703.0,131,319,42,109,50,64,54,56,23,115,138,52,24,6,354,1976,Aug,"Aug 12, 1976",6-9,206,265,120,United States,Mount Carmel High School ,1,6,Boston Celtics
NBA,2001 - 2002,Playoffs,Kenyon Martin,NJN,20,749.0,129,304,2,9,76,110,52,86,30,86,116,57,24,25,336,1977,Dec,"Dec 30, 1977",6-9,206,240,109,United States,Bryan Adams High School,1,1,New Jersey Nets
NBA,2001 - 2002,Playoffs,Mike Bibby,SAC,16,661.0,114,257,25,59,71,86,37,30,14,46,60,80,23,3,324,1978,May,"May 13, 1978",6-2,188,195,88,United States,Shadow Mountain High School,1,2,Vancouver Grizzlies
NBA,2001 - 2002,Playoffs,Keith Van Horn,NJN,20,643.0,97,241,37,84,35,49,32,56,32,101,133,41,19,9,266,1975,Oct,"Oct 23, 1975",6-10,208,220,100,United States,Diamond Bar High School,1,2,Philadelphia Sixers
NBA,2001 - 2002,Playoffs,Tim Duncan,SAS,9,380.0,82,181,1,3,83,101,37,22,28,102,130,45,6,39,248,1976,Apr,"Apr 25, 1976",6-11,211,250,113,United States,St. Dunstan's Episcopal High School,1,1,San Antonio Spurs
NBA,2001 - 2002,Playoffs,Kerry Kittles,NJN,20,580.0,94,216,18,68,35,45,17,37,19,44,63,45,32,9,241,1974,Jun,"Jun 12, 1974",6-5,196,179,81,United States,St. Augustine High School,1,8,New Jersey Nets
NBA,2001 - 2002,Playoffs,Dirk Nowitzki,DAL,8,357.0,73,164,16,28,65,74,22,27,17,88,105,18,16,6,227,1978,Jun,"Jun 19, 1978",7-0,213,245,111,Germany,,1,9,Milwaukee Bucks
NBA,2001 - 2002,Playoffs,Vlade Divac,SAC,16,535.0,70,151,2,7,74,98,37,76,46,103,149,27,18,20,216,1968,Feb,"Feb 3, 1968",7-1,216,260,118,Serbia,,1,26,Los Angeles Lakers
NBA,2001 - 2002,Playoffs,Baron Davis,CHA,9,401.0,71,188,21,62,40,67,27,36,16,47,63,71,32,5,203,1979,Apr,"Apr 13, 1979",6-3,191,215,98,United States,Crossroads School,1,3,Charlotte Hornets
NBA,2001 - 2002,Playoffs,Michael Finley,DAL,8,373.0,69,148,14,37,45,50,15,24,13,37,50,18,12,4,197,1973,Mar,"Mar 6, 1973",6-7,201,225,102,United States,Proviso East High School,1,21,Phoenix Suns
NBA,2001 - 2002,Playoffs,Derek Fisher,LAL,19,649.0,60,168,29,81,44,56,20,49,10,52,62,52,19,1,193,1974,Aug,"Aug 9, 1974",6-1,185,210,95,United States,Parkview Arts and Science Magnet High School,1,24,Los Angeles Lakers
NBA,2001 - 2002,Playoffs,Kenny Anderson,BOS,16,560.0,82,197,0,0,28,35,28,58,13,37,50,76,21,0,192,1970,Oct,"Oct 9, 1970",6-0,183,168,76,United States,Archbishop Molloy High School,1,2,New Jersey Nets
NBA,2001 - 2002,Playoffs,Rick Fox,LAL,19,652.0,67,139,15,43,37,49,45,70,24,78,102,64,21,6,186,1969,Jul,"Jul 24, 1969",6-7,201,230,104,Canada / Bahamas,Warsaw Community High School,1,24,Boston Celtics
NBA,2001 - 2002,Playoffs,Doug Christie,SAC,16,644.0,54,132,17,64,52,65,44,64,19,73,92,79,33,9,177,1970,May,"May 9, 1970",6-6,198,200,91,United States,Rainier Beach High School,1,17,Seattle SuperSonics
NBA,2001 - 2002,Playoffs,Lucious Harris,NJN,20,418.0,65,133,8,22,39,47,16,29,13,41,54,18,13,0,177,1970,Dec,"Dec 18, 1970",6-5,196,190,86,United States,Cleveland High School,2,1,Dallas Mavericks
NBA,2001 - 2002,Playoffs,Robert Horry,LAL,19,703.0,61,136,24,62,30,38,30,66,36,118,154,61,33,16,176,1970,Aug,"Aug 25, 1970",6-9,206,220,100,United States,Andalusia High School,1,11,Houston Rockets
NBA,2001 - 2002,Playoffs,Jerry Stackhouse,DET,10,361.0,53,165,18,53,52,63,27,26,9,34,43,43,6,6,176,1974,Nov,"Nov 5, 1974",6-6,198,218,99,United States,Oak Hill Academy,1,3,Philadelphia Sixers
NBA,2001 - 2002,Playoffs,Bobby Jackson,SAC,16,374.0,65,146,11,43,34,43,18,31,15,37,52,32,14,3,175,1973,Mar,"Mar 13, 1973",6-1,185,185,84,United States,Salisbury High School,1,23,Seattle SuperSonics
NBA,2001 - 2002,Playoffs,Steve Nash,DAL,8,323.0,51,118,20,45,34,35,30,20,7,25,32,70,4,0,156,1974,Feb,"Feb 7, 1974",6-3,191,178,81,Canada / South Africa,St. Michaels University School,1,15,Phoenix Suns
NBA,2001 - 2002,Playoffs,Tony Parker,SAS,10,341.0,62,136,10,27,21,28,22,22,5,24,29,40,9,1,155,1982,May,"May 17, 1982",6-2,188,185,84,France,,1,28,San Antonio Spurs
NBA,2001 - 2002,Playoffs,Allen Iverson,PHI,5,209.0,45,118,9,27,51,63,12,8,1,17,18,21,13,0,150,1975,Jun,"Jun 7, 1975",6-0,183,165,75,United States,Bethel High School ,1,1,Philadelphia Sixers
NBA,2001 - 2002,Playoffs,Peja Stojakovic,SAC,10,338.0,50,134,13,49,35,39,19,22,16,47,63,10,5,0,148,1977,Jun,"Jun 9, 1977",6-10,208,229,104,Serbia / Greece,,1,14,Sacramento Kings
NBA,2001 - 2002,Playoffs,Rodney Rogers,BOS,16,394.0,46,108,19,52,31,35,20,42,28,60,88,34,16,6,142,1971,Jun,"Jun 20, 1971",6-7,201,235,107,United States,Hillside High School,1,9,Denver Nuggets
NBA,2001 - 2002,Playoffs,David Wesley,CHA,9,377.0,52,129,17,38,21,23,21,30,3,14,17,31,10,2,142,1970,Nov,"Nov 14, 1970",6-0,183,190,86,United States,Longview High School,,,
NBA,2001 - 2002,Playoffs,Richard Jefferson,NJN,20,441.0,53,114,0,2,33,60,26,40,16,76,92,25,11,9,139,1980,Jun,"Jun 21, 1980",6-7,201,233,106,United States,Moon Valley High School,1,13,Houston Rockets
NBA,2001 - 2002,Playoffs,Hedo Turkoglu,SAC,16,443.0,55,137,12,34,16,31,23,49,17,66,83,23,6,9,138,1979,Mar,"Mar 19, 1979",6-10,208,220,100,Turkey,,1,16,Sacramento Kings
NBA,2001 - 2002,Playoffs,Corliss Williamson,DET,10,269.0,52,112,0,2,29,38,22,31,19,34,53,10,9,2,133,1973,Dec,"Dec 4, 1973",6-7,201,245,111,United States,Russellville High School,1,13,Sacramento Kings
NBA,2001 - 2002,Playoffs,Cliff Robinson,DET,10,409.0,45,124,18,53,24,30,21,28,5,25,30,29,18,19,132,1966,Dec,"Dec 16, 1966",6-10,208,225,102,United States,Riverside High School,2,9,Portland Trail Blazers
NBA,2001 - 2002,Playoffs,Aaron Williams,NJN,20,416.0,46,96,0,1,38,46,23,78,24,46,70,16,8,16,130,1971,Oct,"Oct 2, 1971",6-9,206,220,100,United States,Rolling Meadows High School,,,
NBA,2001 - 2002,Playoffs,Malik Rose,SAS,10,292.0,46,96,0,1,37,50,12,31,27,52,79,14,10,5,129,1974,Nov,"Nov 23, 1974",6-7,201,250,113,United States,Overbrook High School,2,15,Charlotte Hornets
NBA,2001 - 2002,Playoffs,Eric Williams,BOS,16,487.0,47,94,14,30,17,23,11,53,18,52,70,21,25,4,125,1972,Jul,"Jul 17, 1972",6-8,203,220,100,United States,Malcolm X Shabazz High School,1,14,Boston Celtics
NBA,2001 - 2002,Playoffs,Todd MacCulloch,NJN,20,384.0,52,106,0,0,19,31,23,51,44,60,104,14,5,27,123,1976,Jan,"Jan 27, 1976",7-0,213,280,127,Canada,Shaftesbury High School,2,18,Philadelphia Sixers
NBA,2001 - 2002,Playoffs,Tracy McGrady,ORL,4,178.0,42,91,5,16,34,46,13,11,6,19,25,22,2,7,123,1979,May,"May 24, 1979",6-8,203,210,95,United States,Mt. Zion Christian Academy,1,9,Toronto Raptors
NBA,2001 - 2002,Playoffs,Elden Campbell,CHA,9,254.0,49,110,0,1,24,34,17,34,14,46,60,16,6,23,122,1968,Jul,"Jul 23, 1968",6-11,211,215,98,United States,Morningside High School,1,27,Los Angeles Lakers
NBA,2001 - 2002,Playoffs,Reggie Miller,IND,5,198.0,42,83,13,31,21,24,14,10,0,16,16,14,8,1,118,1965,Aug,"Aug 24, 1965",6-7,201,185,84,United States,Riverside Polytech High School,1,11,Indiana Pacers
NBA,2001 - 2002,Playoffs,Chucky Atkins,DET,10,294.0,43,118,14,39,13,17,14,25,5,19,24,34,6,1,113,1974,Aug,"Aug 14, 1974",5-11,180,185,84,United States,Evans High School,,,
NBA,2001 - 2002,Playoffs,Gary Payton,SEA,5,207.0,45,106,4,15,17,29,13,12,10,33,43,29,3,2,111,1968,Jul,"Jul 23, 1968",6-4,193,180,82,United States,Skyline High School,1,2,Seattle SuperSonics
NBA,2001 - 2002,Playoffs,Steve Smith,SAS,10,298.0,32,87,10,38,29,30,7,20,14,20,34,17,8,1,103,1969,Mar,"Mar 31, 1969",6-7,201,200,91,United States,Pershing High School,1,5,Miami Heat
NBA,2001 - 2002,Playoffs,Jamaal Magloire,CHA,8,168.0,22,40,0,0,54,71,17,30,17,28,45,5,0,15,98,1978,May,"May 21, 1978",6-11,211,259,117,Canada,Eastern Commerce Collegiate Institute,1,19,Charlotte Hornets
NBA,2001 - 2002,Playoffs,Tony Battie,BOS,16,443.0,42,86,0,0,13,21,11,51,39,82,121,13,10,30,97,1976,Feb,"Feb 11, 1976",6-11,211,230,104,United States,South Oak Cliff High School,1,5,Denver Nuggets
NBA,2001 - 2002,Playoffs,Antonio Daniels,SAS,10,224.0,35,77,6,16,19,22,5,13,3,24,27,15,7,3,95,1975,Mar,"Mar 19, 1975",6-4,193,195,88,United States,Saint Francis DeSales High School,1,4,Vancouver Grizzlies
