recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
5,38.85,1,0,Surburban,1,Phone,Buy One Get One,0
1,88.45,1,0,Rural,0,Phone,No Offer,0
10,29.99,0,1,Urban,1,Phone,Buy One Get One,0
5,509.58,1,1,Urban,1,Phone,No Offer,0
11,391.45,0,1,Surburban,1,Phone,Buy One Get One,1
2,35.75,0,1,Rural,0,Web,Buy One Get One,0
3,416.96,1,0,Surburban,0,Web,No Offer,0
6,439.53,1,1,Surburban,0,Multichannel,Discount,0
6,272.07,0,1,Surburban,1,Phone,Buy One Get One,0
12,79.79,0,1,Surburban,0,Phone,Buy One Get One,0
8,36.3,0,1,Urban,0,Phone,No Offer,0
10,36.48,0,1,Urban,0,Phone,Buy One Get One,0
11,302.62,0,1,Urban,0,Multichannel,No Offer,0
7,29.99,0,1,Surburban,0,Web,No Offer,0
1,581.95,0,1,Urban,1,Multichannel,Discount,0
2,29.99,0,1,Rural,0,Web,Buy One Get One,0
5,104.63,1,0,Urban,0,Web,Buy One Get One,0
3,31.92,1,0,Urban,1,Phone,Buy One Get One,0
7,349.93,1,1,Urban,1,Phone,Buy One Get One,0
6,29.99,0,1,Surburban,1,Web,Buy One Get One,0
5,57.37,0,1,Rural,0,Phone,No Offer,0
2,375.42,1,0,Surburban,1,Multichannel,Discount,0
10,222.08,1,0,Urban,0,Web,No Offer,0
6,135.76,1,0,Rural,1,Phone,No Offer,0
12,76.5,0,1,Rural,1,Web,No Offer,0
2,321.31,0,1,Rural,1,Phone,Buy One Get One,0
10,60.91,1,0,Rural,1,Phone,Discount,0
9,326.89,0,1,Surburban,1,Web,No Offer,0
10,176.93,0,1,Surburban,0,Phone,Buy One Get One,0
6,310.73,0,1,Surburban,1,Multichannel,Buy One Get One,0
9,254.61,1,1,Surburban,1,Web,Buy One Get One,0
1,29.99,0,1,Urban,0,Phone,Buy One Get One,0
8,29.99,0,1,Surburban,1,Web,Buy One Get One,0
5,171.65,0,1,Surburban,0,Web,No Offer,1
7,71.48,1,0,Urban,0,Web,Buy One Get One,1
3,670.55,1,0,Urban,1,Phone,Buy One Get One,0
1,340.78,0,1,Urban,1,Multichannel,Buy One Get One,0
6,68.44,0,1,Surburban,1,Web,Buy One Get One,0
9,295.93,1,0,Surburban,1,Phone,Discount,0
11,76.76,0,1,Urban,1,Phone,Buy One Get One,0
12,29.99,1,0,Surburban,0,Phone,Discount,1
9,72.89,1,0,Rural,1,Web,Discount,0
8,177.62,0,1,Surburban,0,Phone,Discount,0
9,29.99,0,1,Urban,0,Phone,Buy One Get One,0
9,55.32,1,0,Surburban,0,Phone,No Offer,0
12,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
10,533.21,1,1,Rural,1,Phone,Discount,1
11,29.99,0,1,Urban,0,Web,No Offer,0
9,197.38,1,0,Surburban,1,Phone,Discount,0
6,125.51,1,0,Surburban,0,Web,Buy One Get One,0
9,29.99,1,0,Rural,0,Web,No Offer,0
8,212.3,1,0,Surburban,0,Phone,Discount,0
1,673.01,0,1,Surburban,1,Web,Buy One Get One,1
10,65.3,0,1,Urban,0,Web,Buy One Get One,0
5,30.24,0,1,Rural,0,Phone,No Offer,0
2,29.99,1,0,Surburban,0,Web,Discount,0
2,96.31,0,1,Surburban,0,Web,Discount,0
7,149.54,0,1,Surburban,1,Web,Discount,0
1,32.58,0,1,Surburban,1,Phone,Discount,0
10,29.99,1,0,Urban,0,Web,No Offer,1
2,158.33,0,1,Surburban,0,Web,Buy One Get One,1
12,29.99,1,0,Surburban,1,Web,Discount,0
5,84.95,1,0,Urban,0,Web,No Offer,0
1,786.6,1,0,Surburban,1,Web,Buy One Get One,1
6,81.38,0,1,Urban,0,Phone,Buy One Get One,0
4,175.69,0,1,Surburban,1,Phone,No Offer,0
2,919.48,1,1,Surburban,1,Web,No Offer,0
4,338.1,1,0,Urban,0,Web,No Offer,0
6,547.03,1,0,Rural,1,Multichannel,No Offer,0
1,279.61,1,1,Urban,0,Web,No Offer,0
10,502.04,0,1,Surburban,1,Web,Buy One Get One,0
4,78.41,1,0,Surburban,0,Web,Buy One Get One,0
9,78.72,0,1,Surburban,1,Web,Discount,1
7,314.83,1,0,Surburban,1,Phone,Discount,0
10,108.92,0,1,Surburban,1,Web,No Offer,0
8,29.99,1,0,Surburban,1,Phone,No Offer,0
8,87.77,1,0,Surburban,0,Phone,Discount,1
2,475.83,1,0,Rural,1,Web,Buy One Get One,0
12,83.51,1,0,Urban,0,Phone,Buy One Get One,0
9,60.42,1,0,Surburban,0,Phone,Discount,0
4,96.11,0,1,Urban,0,Phone,Discount,0
1,173.48,1,0,Rural,1,Phone,No Offer,0
6,731.05,1,1,Rural,1,Phone,Buy One Get One,0
7,128.5,0,1,Urban,1,Web,Discount,0
11,84.66,0,1,Urban,1,Phone,No Offer,0
1,84.76,0,1,Urban,0,Web,Discount,0
1,64.84,1,0,Surburban,1,Web,Buy One Get One,0
4,479.16,0,1,Urban,0,Multichannel,Buy One Get One,0
1,43.66,1,0,Urban,0,Phone,Buy One Get One,0
11,29.99,1,0,Surburban,1,Web,No Offer,0
5,357.99,1,0,Rural,1,Phone,Buy One Get One,0
6,156.03,1,0,Urban,0,Phone,Buy One Get One,0
6,169.18,1,0,Rural,0,Phone,No Offer,0
12,194.01,1,0,Urban,0,Phone,Discount,0
10,29.99,1,0,Urban,0,Phone,Buy One Get One,0
5,79.79,1,0,Surburban,1,Web,Discount,0
6,46.4,1,0,Rural,1,Phone,Buy One Get One,0
2,182.25,1,0,Surburban,1,Phone,Buy One Get One,0
9,29.99,1,0,Surburban,0,Phone,Discount,0
3,70.95,0,1,Rural,0,Web,Buy One Get One,0
10,110.11,1,0,Urban,1,Phone,Buy One Get One,0
10,128.6,0,1,Surburban,0,Phone,No Offer,0
6,29.99,1,0,Rural,1,Phone,No Offer,0
9,166.06,0,1,Urban,0,Phone,Buy One Get One,0
1,167.36,1,0,Surburban,1,Web,No Offer,0
6,46.25,0,1,Urban,0,Web,Discount,1
3,35.61,1,0,Surburban,1,Web,Buy One Get One,0
1,638.93,0,1,Surburban,1,Web,No Offer,0
5,29.99,1,0,Urban,0,Web,No Offer,0
11,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
2,91.85,1,0,Surburban,0,Phone,Discount,0
12,299.88,0,1,Surburban,1,Multichannel,Discount,0
5,168.82,0,1,Surburban,0,Web,No Offer,0
10,180.8,0,1,Surburban,0,Web,No Offer,0
1,490.71,0,1,Surburban,1,Phone,Buy One Get One,0
3,365.67,0,1,Urban,1,Web,Buy One Get One,0
1,36.29,0,1,Urban,1,Web,Buy One Get One,0
2,36.05,1,0,Surburban,0,Web,No Offer,0
1,161.66,1,0,Urban,0,Web,No Offer,1
10,65.02,1,0,Urban,0,Web,No Offer,0
8,174.96,1,0,Surburban,1,Web,Discount,0
1,540.95,1,0,Surburban,1,Multichannel,No Offer,1
1,121.34,0,1,Surburban,0,Web,No Offer,0
5,29.99,1,0,Rural,1,Phone,No Offer,0
1,164.6,0,1,Urban,1,Web,Buy One Get One,1
6,242.34,1,1,Surburban,0,Phone,No Offer,1
10,29.99,1,0,Rural,0,Phone,Buy One Get One,0
5,326.32,0,1,Surburban,0,Web,Discount,0
1,333.58,0,1,Surburban,0,Multichannel,Buy One Get One,0
12,79.75,1,0,Surburban,1,Web,Discount,0
11,189.89,1,0,Urban,0,Web,No Offer,0
3,319.77,0,1,Surburban,0,Web,Buy One Get One,0
10,322.58,1,0,Surburban,1,Web,No Offer,0
2,48.58,1,0,Urban,1,Phone,Discount,0
7,140.1,0,1,Urban,0,Phone,Discount,0
2,67.04,0,1,Rural,0,Phone,Discount,0
5,66.91,1,0,Urban,1,Phone,No Offer,0
3,29.99,0,1,Urban,0,Web,No Offer,1
12,535.11,0,1,Surburban,1,Multichannel,No Offer,0
10,135.77,0,1,Urban,0,Phone,Buy One Get One,0
1,666.27,1,1,Surburban,1,Web,Discount,0
2,79.38,1,0,Urban,1,Web,Buy One Get One,0
8,205.86,1,1,Urban,0,Web,Discount,1
10,157.96,1,0,Surburban,0,Phone,No Offer,0
9,49.03,0,1,Surburban,1,Phone,Discount,0
12,29.99,1,0,Surburban,1,Phone,No Offer,0
6,405.68,1,1,Surburban,1,Web,Buy One Get One,0
1,151.12,0,1,Urban,1,Phone,Discount,1
7,55.53,0,1,Urban,1,Phone,No Offer,0
11,199.48,1,0,Urban,0,Web,Discount,0
9,82.97,1,0,Urban,1,Web,Discount,0
5,68.76,1,0,Urban,1,Web,Discount,0
9,29.99,0,1,Surburban,0,Web,Buy One Get One,0
2,323.56,0,1,Surburban,0,Phone,No Offer,0
2,225.36,0,1,Urban,0,Phone,No Offer,0
9,73.66,0,1,Urban,0,Web,Discount,0
2,135.18,0,1,Urban,0,Phone,No Offer,1
7,29.99,0,1,Surburban,1,Web,Discount,0
8,51.68,0,1,Urban,0,Phone,No Offer,0
3,199.62,0,1,Urban,0,Web,Discount,0
4,176.21,0,1,Urban,1,Web,Buy One Get One,0
10,71.06,0,1,Surburban,1,Web,Discount,0
10,702.94,0,1,Surburban,1,Web,Buy One Get One,0
10,237.24,0,1,Urban,1,Phone,Discount,1
10,250.32,0,1,Surburban,0,Multichannel,Buy One Get One,0
1,470.75,0,1,Urban,0,Web,Buy One Get One,0
12,146.43,0,1,Urban,1,Phone,Buy One Get One,0
2,307.93,0,1,Surburban,0,Web,Discount,1
5,29.99,0,1,Urban,1,Web,Buy One Get One,0
7,207.16,1,0,Rural,1,Phone,Buy One Get One,0
2,101.04,0,1,Surburban,1,Phone,Discount,0
8,29.99,1,0,Urban,1,Web,Discount,0
11,60.05,0,1,Surburban,1,Web,No Offer,0
11,115.07,0,1,Urban,1,Web,No Offer,0
8,81.11,0,1,Urban,1,Web,Buy One Get One,1
9,74.95,0,1,Urban,0,Phone,Discount,0
12,29.99,0,1,Surburban,1,Web,Discount,1
3,328.65,0,1,Rural,0,Web,Discount,0
1,122.84,0,1,Surburban,1,Web,No Offer,0
4,565.94,0,1,Urban,1,Web,Discount,0
10,29.99,0,1,Rural,0,Web,No Offer,0
7,234.91,0,1,Urban,0,Phone,Discount,0
6,57.93,1,0,Urban,1,Phone,Discount,0
4,186.52,0,1,Urban,1,Web,Buy One Get One,1
7,42.53,1,0,Surburban,1,Phone,Buy One Get One,0
5,493.23,1,1,Surburban,0,Multichannel,Buy One Get One,1
11,62.99,1,0,Urban,1,Web,Discount,1
2,779.62,0,1,Urban,1,Multichannel,No Offer,1
6,209.47,1,0,Urban,1,Web,No Offer,0
9,144.1,0,1,Urban,1,Phone,Discount,0
1,666.27,1,1,Urban,1,Phone,Buy One Get One,0
2,38.32,0,1,Rural,1,Phone,Buy One Get One,1
1,453.91,1,0,Surburban,0,Web,No Offer,1
10,292.96,1,0,Surburban,1,Web,No Offer,0
11,344.89,1,0,Surburban,0,Phone,No Offer,0
1,89.48,0,1,Urban,0,Phone,No Offer,1
7,202.02,1,0,Surburban,0,Phone,Buy One Get One,0
4,835.4,1,0,Urban,1,Web,No Offer,1
6,158.69,0,1,Surburban,0,Web,No Offer,0
10,38.58,0,1,Surburban,1,Phone,Discount,0
1,357.1,0,1,Surburban,0,Phone,Discount,0
6,40.29,0,1,Urban,0,Phone,No Offer,1
9,62.14,0,1,Rural,1,Web,Buy One Get One,0
7,415.86,1,0,Urban,0,Multichannel,Buy One Get One,0
3,29.99,1,0,Urban,1,Phone,Discount,0
9,332.53,0,1,Surburban,1,Web,Discount,0
6,46.61,0,1,Surburban,1,Web,Discount,0
1,568.75,1,0,Rural,1,Multichannel,Discount,0
6,651.53,1,1,Urban,1,Multichannel,No Offer,0
12,151.95,0,1,Rural,0,Web,No Offer,0
5,133.14,1,0,Urban,1,Phone,Buy One Get One,1
6,30.01,1,0,Urban,1,Phone,Discount,0
2,423.52,1,0,Rural,0,Phone,No Offer,0
8,101.25,1,0,Urban,1,Web,Buy One Get One,0
1,93.16,1,0,Urban,0,Web,No Offer,0
8,636.48,0,1,Urban,1,Web,Discount,0
6,85.71,0,1,Surburban,0,Web,No Offer,0
5,438.33,0,1,Rural,1,Phone,Discount,0
2,183.89,0,1,Surburban,1,Web,Buy One Get One,0
3,127.82,0,1,Surburban,1,Phone,Discount,0
10,29.99,0,1,Rural,1,Web,No Offer,0
10,29.99,0,1,Urban,1,Phone,Buy One Get One,0
9,126.19,0,1,Urban,0,Phone,Buy One Get One,0
8,230.64,1,1,Urban,1,Web,No Offer,0
7,330.82,1,0,Surburban,1,Phone,Discount,0
1,29.99,0,1,Surburban,0,Web,Discount,1
11,29.99,1,0,Urban,0,Phone,Buy One Get One,0
2,758.65,1,1,Surburban,1,Multichannel,Discount,0
8,204.35,1,0,Surburban,0,Multichannel,Discount,0
11,313.3,1,0,Urban,0,Web,No Offer,0
4,481.45,0,1,Surburban,0,Web,Discount,0
11,147.71,0,1,Rural,0,Web,No Offer,1
11,269.14,0,1,Urban,1,Phone,Discount,1
2,140.8,1,0,Surburban,1,Web,Discount,0
9,536.59,1,0,Surburban,1,Phone,Buy One Get One,0
6,159.25,0,1,Urban,1,Phone,Buy One Get One,0
1,643.25,1,0,Surburban,1,Multichannel,Buy One Get One,0
8,301.9,1,0,Surburban,1,Web,Discount,0
9,29.99,1,0,Rural,0,Phone,Discount,0
9,61.09,1,0,Surburban,1,Web,Buy One Get One,0
10,502.77,1,1,Surburban,1,Phone,No Offer,0
11,176.85,1,0,Urban,1,Web,Buy One Get One,0
8,54.43,0,1,Rural,0,Web,No Offer,0
6,573.67,1,1,Surburban,1,Multichannel,No Offer,0
1,53.85,1,0,Rural,0,Phone,Buy One Get One,0
7,465.72,1,0,Surburban,0,Web,Discount,0
10,68.85,1,0,Urban,1,Phone,Discount,1
10,122.73,1,0,Urban,0,Web,Buy One Get One,0
8,29.99,0,1,Rural,0,Web,Buy One Get One,0
11,195.84,0,1,Urban,0,Phone,Discount,0
6,346.9,1,1,Surburban,0,Web,Discount,0
2,667.8,0,1,Surburban,1,Multichannel,No Offer,0
6,337.48,1,0,Rural,0,Phone,Discount,1
7,82.36,1,0,Urban,0,Web,Discount,0
12,29.99,0,1,Urban,1,Web,No Offer,0
8,365.16,1,0,Urban,1,Phone,Buy One Get One,0
3,121.8,0,1,Surburban,1,Web,No Offer,0
2,47.79,0,1,Urban,1,Phone,Discount,0
12,96.15,0,1,Urban,0,Phone,Buy One Get One,0
9,722.98,0,1,Rural,1,Web,No Offer,0
9,91.1,1,0,Surburban,0,Web,Buy One Get One,0
8,57.41,1,0,Surburban,1,Phone,Discount,0
3,29.99,1,0,Surburban,0,Web,Buy One Get One,0
6,53.02,1,0,Surburban,1,Phone,Discount,0
8,143.42,0,1,Surburban,0,Phone,No Offer,0
3,363.8,1,0,Surburban,1,Phone,Buy One Get One,0
9,57.38,0,1,Urban,1,Phone,Discount,0
2,46.95,1,0,Urban,0,Web,No Offer,0
4,40.21,0,1,Surburban,1,Phone,No Offer,0
6,29.99,0,1,Surburban,1,Web,Buy One Get One,0
1,796.97,0,1,Rural,1,Multichannel,Discount,0
11,65.83,1,0,Rural,0,Web,No Offer,0
10,317.9,0,1,Urban,0,Multichannel,Buy One Get One,1
2,319.3,1,1,Rural,0,Phone,Discount,0
3,347,1,0,Surburban,1,Multichannel,Discount,1
4,419.7,1,0,Urban,0,Phone,Discount,1
12,29.99,0,1,Rural,0,Web,Buy One Get One,1
8,208.55,0,1,Surburban,1,Web,No Offer,0
1,74.91,0,1,Urban,1,Web,Buy One Get One,0
6,225.42,1,0,Rural,0,Web,Discount,0
3,251.06,1,0,Urban,0,Phone,Buy One Get One,0
5,50.46,1,0,Surburban,0,Web,Discount,0
10,152.93,0,1,Rural,1,Phone,Buy One Get One,1
3,669.75,1,1,Urban,1,Multichannel,Discount,1
1,176.15,1,0,Surburban,0,Web,Discount,0
10,29.99,1,0,Surburban,1,Web,Discount,0
9,393.59,0,1,Urban,0,Web,Buy One Get One,1
6,29.99,0,1,Surburban,0,Web,Discount,1
7,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
1,44.55,0,1,Urban,1,Web,No Offer,1
12,261.98,0,1,Urban,0,Phone,Discount,0
6,235.83,1,0,Rural,1,Phone,Discount,0
1,69.29,1,0,Rural,0,Phone,Buy One Get One,1
1,669.36,0,1,Surburban,1,Multichannel,No Offer,0
5,516.92,1,0,Urban,1,Multichannel,Discount,0
10,44.74,0,1,Surburban,1,Web,Discount,0
1,1142.73,1,1,Urban,1,Web,Buy One Get One,1
9,96.32,0,1,Surburban,1,Phone,Buy One Get One,1
1,163.81,0,1,Surburban,0,Phone,Buy One Get One,0
4,298.03,0,1,Urban,1,Web,Buy One Get One,0
3,29.99,1,0,Urban,0,Phone,No Offer,0
10,234.41,0,1,Urban,0,Phone,No Offer,0
9,84.4,0,1,Urban,0,Web,No Offer,0
2,38.68,0,1,Surburban,0,Phone,Discount,0
4,634.6,0,1,Surburban,1,Multichannel,No Offer,0
8,29.99,0,1,Urban,0,Phone,No Offer,0
7,717.99,1,1,Urban,1,Web,Discount,1
7,29.99,0,1,Surburban,1,Phone,No Offer,0
3,176.85,1,0,Surburban,0,Phone,No Offer,0
9,29.99,1,0,Urban,0,Phone,No Offer,0
2,167.63,1,0,Urban,1,Web,Buy One Get One,0
9,618.79,1,0,Rural,1,Multichannel,Buy One Get One,0
11,385.13,1,1,Surburban,1,Phone,No Offer,0
10,30.68,0,1,Surburban,0,Web,No Offer,0
6,279.56,1,0,Surburban,1,Phone,No Offer,0
12,29.99,0,1,Rural,1,Phone,Buy One Get One,0
5,81.37,1,0,Urban,1,Phone,No Offer,0
9,29.99,0,1,Surburban,1,Web,Buy One Get One,0
9,138.28,1,0,Urban,1,Web,Discount,0
7,127.31,0,1,Surburban,1,Phone,Buy One Get One,0
5,34,1,0,Urban,0,Phone,Buy One Get One,1
1,305.93,1,0,Surburban,0,Multichannel,No Offer,0
2,116.18,0,1,Surburban,1,Phone,No Offer,0
2,796.18,0,1,Urban,1,Web,Buy One Get One,0
1,174.48,0,1,Urban,1,Phone,Discount,0
11,226.66,1,1,Surburban,1,Phone,Buy One Get One,0
9,52.38,0,1,Rural,1,Web,Discount,0
11,29.99,1,0,Surburban,0,Phone,No Offer,1
2,64.14,0,1,Surburban,1,Web,Discount,0
6,515.15,1,0,Surburban,1,Phone,Buy One Get One,0
1,265.96,1,0,Urban,1,Web,Buy One Get One,0
2,66.2,0,1,Surburban,0,Web,Buy One Get One,0
8,62.78,1,0,Rural,0,Phone,No Offer,0
4,92.37,1,0,Surburban,1,Web,Buy One Get One,1
9,520.75,1,0,Surburban,1,Multichannel,No Offer,0
9,237.21,0,1,Rural,0,Phone,Buy One Get One,0
1,98.24,0,1,Surburban,0,Phone,No Offer,0
3,291.81,1,1,Surburban,1,Web,Discount,0
1,176.09,0,1,Surburban,0,Phone,No Offer,0
4,638.05,0,1,Urban,1,Multichannel,Buy One Get One,0
7,57.05,1,0,Urban,0,Phone,No Offer,0
1,158.89,1,0,Surburban,0,Phone,No Offer,0
12,254.64,0,1,Surburban,1,Web,No Offer,0
1,446,1,0,Urban,1,Web,No Offer,0
9,300.12,1,0,Rural,0,Web,Buy One Get One,0
9,243.92,1,1,Surburban,0,Phone,Discount,0
5,41.89,0,1,Surburban,1,Phone,Buy One Get One,0
1,127.74,0,1,Rural,1,Web,Buy One Get One,0
9,176,1,0,Urban,0,Phone,No Offer,0
10,98.81,1,0,Urban,0,Phone,Buy One Get One,0
7,605.85,1,0,Urban,1,Phone,Buy One Get One,0
3,166.6,0,1,Surburban,1,Phone,Discount,0
7,557,1,0,Surburban,1,Phone,Buy One Get One,0
3,29.99,1,0,Surburban,0,Phone,Discount,0
10,85.07,0,1,Rural,0,Phone,Buy One Get One,0
1,822.69,0,1,Rural,1,Multichannel,Buy One Get One,1
1,504.17,1,0,Surburban,1,Multichannel,No Offer,0
8,86.46,0,1,Surburban,0,Web,Discount,0
10,305.56,0,1,Rural,1,Multichannel,Buy One Get One,0
5,821.6,0,1,Surburban,1,Multichannel,No Offer,0
8,29.99,0,1,Urban,1,Web,Buy One Get One,0
8,219.3,1,0,Surburban,0,Phone,Buy One Get One,1
4,463.87,0,1,Rural,0,Web,Discount,0
3,303.67,1,0,Surburban,0,Phone,Buy One Get One,0
1,169.3,0,1,Urban,0,Web,Discount,1
7,454.87,0,1,Rural,0,Phone,Discount,0
1,62.99,1,0,Surburban,0,Web,Buy One Get One,1
2,122.01,0,1,Rural,0,Phone,No Offer,0
9,428.74,0,1,Urban,0,Phone,Discount,0
11,29.99,1,0,Surburban,0,Web,Buy One Get One,0
3,98.88,0,1,Rural,1,Web,Discount,0
5,29.99,1,0,Rural,1,Web,Discount,0
5,29.99,1,0,Surburban,0,Web,No Offer,0
8,181.69,1,0,Surburban,0,Web,Buy One Get One,0
8,952.01,0,1,Surburban,1,Web,Discount,0
3,119.49,0,1,Rural,0,Web,Discount,1
10,48.99,1,0,Urban,1,Web,No Offer,0
1,71.12,0,1,Surburban,0,Phone,No Offer,0
1,142.04,1,0,Surburban,1,Web,Buy One Get One,0
10,155.5,1,0,Urban,0,Phone,Buy One Get One,0
8,45.45,1,0,Surburban,0,Web,No Offer,0
12,29.99,0,1,Surburban,0,Web,No Offer,0
10,29.99,0,1,Surburban,1,Phone,Discount,0
4,37.37,0,1,Rural,0,Phone,No Offer,0
9,286.8,1,0,Rural,1,Web,Buy One Get One,0
1,496.89,0,1,Urban,1,Phone,Discount,0
1,29.99,0,1,Rural,0,Web,Discount,0
3,329.29,1,0,Surburban,0,Web,No Offer,0
1,156.77,0,1,Rural,0,Web,No Offer,1
9,29.99,1,0,Surburban,1,Phone,No Offer,0
3,292.74,0,1,Urban,1,Web,Discount,0
1,219.57,1,1,Rural,1,Phone,Discount,0
5,110.73,1,0,Urban,0,Web,Discount,0
7,162.1,0,1,Surburban,1,Web,Discount,0
4,77.66,1,0,Surburban,0,Phone,No Offer,0
2,320.62,1,1,Surburban,1,Multichannel,No Offer,1
6,88.34,0,1,Urban,0,Web,No Offer,1
3,74.93,0,1,Urban,0,Web,No Offer,0
4,131.87,0,1,Surburban,0,Web,No Offer,0
3,198.94,0,1,Urban,1,Phone,Discount,1
2,134.95,1,0,Urban,0,Web,Discount,1
9,72.88,1,0,Surburban,0,Web,Buy One Get One,0
5,56.25,1,0,Rural,0,Web,Discount,1
6,668.45,0,1,Surburban,1,Multichannel,No Offer,0
1,305.43,0,1,Surburban,0,Multichannel,No Offer,1
2,29.99,0,1,Surburban,0,Phone,No Offer,1
9,97.66,0,1,Urban,1,Phone,Discount,1
12,36.81,0,1,Surburban,1,Web,Discount,0
3,457.27,1,0,Surburban,0,Web,Discount,0
4,234.33,0,1,Urban,0,Web,No Offer,0
10,360.95,1,0,Rural,0,Multichannel,No Offer,0
3,29.99,0,1,Urban,0,Web,Discount,0
10,217.55,0,1,Urban,0,Web,No Offer,0
1,227.27,1,0,Surburban,0,Phone,Buy One Get One,0
2,171.65,0,1,Urban,0,Phone,Buy One Get One,0
8,294.61,0,1,Urban,1,Phone,No Offer,0
7,29.99,1,0,Surburban,1,Phone,Discount,0
8,68.04,0,1,Surburban,0,Phone,Discount,0
5,260.55,1,0,Surburban,0,Web,Buy One Get One,1
9,116.86,1,0,Surburban,0,Web,Buy One Get One,0
7,211.17,1,1,Surburban,0,Web,No Offer,0
8,33.41,0,1,Surburban,0,Phone,Discount,0
3,247.92,1,0,Surburban,0,Phone,Buy One Get One,0
11,90.78,0,1,Surburban,1,Phone,Discount,0
1,525.38,0,1,Surburban,1,Phone,No Offer,0
1,188.47,0,1,Urban,0,Web,Discount,0
1,408.7,0,1,Surburban,0,Phone,No Offer,0
6,29.99,0,1,Urban,0,Web,Buy One Get One,1
10,311.07,0,1,Urban,0,Phone,Discount,0
8,107.2,1,0,Urban,0,Phone,No Offer,1
5,95.6,0,1,Urban,1,Phone,Buy One Get One,0
9,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
12,31.87,0,1,Surburban,1,Phone,Discount,0
10,42.91,0,1,Surburban,1,Web,Buy One Get One,0
1,99.44,1,0,Surburban,0,Web,Discount,0
4,101.22,1,0,Urban,1,Web,Buy One Get One,0
1,29.99,0,1,Surburban,1,Web,No Offer,1
10,31.04,0,1,Urban,1,Web,No Offer,0
1,940.74,1,0,Urban,1,Web,Buy One Get One,0
7,140.97,0,1,Urban,0,Phone,No Offer,0
10,56.48,0,1,Surburban,1,Web,Discount,0
10,29.99,1,0,Urban,0,Web,Discount,0
3,29.99,1,0,Urban,1,Phone,No Offer,0
2,366.35,1,1,Surburban,0,Phone,No Offer,0
10,29.99,0,1,Urban,0,Phone,No Offer,0
4,29.99,0,1,Surburban,0,Web,Discount,0
3,162.24,1,0,Surburban,0,Web,No Offer,1
1,1065.11,1,1,Urban,1,Phone,No Offer,0
1,255.31,0,1,Surburban,0,Phone,Discount,0
5,523.99,1,0,Surburban,1,Web,No Offer,0
10,323.63,0,1,Urban,0,Web,Discount,0
11,40.61,0,1,Surburban,1,Web,Buy One Get One,1
1,267.61,1,1,Surburban,1,Web,Buy One Get One,0
2,35.58,1,0,Urban,0,Web,No Offer,1
11,29.99,1,0,Surburban,0,Web,No Offer,0
2,32.85,0,1,Urban,1,Web,Buy One Get One,0
1,247.19,1,0,Urban,1,Web,No Offer,0
4,214.89,0,1,Rural,1,Web,No Offer,0
8,150.42,0,1,Urban,1,Phone,No Offer,0
1,181.19,0,1,Surburban,1,Phone,Buy One Get One,0
3,431.45,1,0,Surburban,0,Multichannel,Buy One Get One,0
11,29.99,0,1,Surburban,1,Web,No Offer,0
1,366.18,0,1,Surburban,1,Web,Discount,0
8,232.9,1,1,Surburban,1,Multichannel,Discount,0
10,286.52,0,1,Surburban,1,Web,No Offer,0
10,253.37,1,0,Rural,0,Phone,Discount,0
2,137.99,1,0,Surburban,0,Web,No Offer,0
8,38.18,0,1,Rural,0,Phone,Discount,0
1,670.84,1,0,Urban,1,Phone,No Offer,0
3,117.1,1,0,Urban,0,Phone,Discount,1
1,67.07,0,1,Urban,1,Web,Discount,1
5,29.99,0,1,Urban,0,Phone,Buy One Get One,0
10,416.04,1,0,Surburban,0,Multichannel,Discount,0
9,49.98,1,0,Surburban,0,Phone,Buy One Get One,0
2,60.38,0,1,Surburban,0,Web,Discount,0
5,473.17,1,0,Surburban,0,Multichannel,Buy One Get One,1
3,76.38,0,1,Urban,1,Phone,Buy One Get One,0
10,40.63,0,1,Surburban,0,Phone,Discount,0
1,456.97,1,0,Surburban,0,Multichannel,Buy One Get One,0
1,242.43,0,1,Surburban,1,Web,No Offer,0
8,440.86,1,0,Urban,0,Phone,Buy One Get One,0
2,270.15,1,1,Surburban,1,Phone,No Offer,0
1,460.32,1,0,Rural,1,Phone,Buy One Get One,0
5,452.39,0,1,Urban,0,Web,No Offer,0
2,349.17,1,1,Urban,0,Phone,Discount,1
4,78.22,1,0,Urban,1,Phone,Discount,0
3,104.87,0,1,Urban,1,Phone,Discount,0
11,128.77,1,0,Urban,0,Web,Discount,0
1,115.68,0,1,Rural,0,Web,No Offer,0
3,39.93,1,0,Urban,0,Web,Discount,0
1,1311.63,0,1,Rural,1,Phone,Buy One Get One,0
12,48.56,1,0,Rural,1,Phone,No Offer,0
2,241.9,0,1,Urban,0,Web,Buy One Get One,1
3,176.92,0,1,Surburban,1,Web,Discount,0
2,267.14,1,1,Urban,1,Web,No Offer,0
5,546.98,1,0,Rural,1,Multichannel,Discount,0
2,128.79,0,1,Urban,0,Phone,No Offer,0
3,1194.97,0,1,Surburban,1,Multichannel,Discount,0
10,130.26,1,0,Surburban,0,Phone,No Offer,0
10,120.39,1,0,Surburban,0,Web,No Offer,0
3,189.48,1,0,Urban,0,Phone,Discount,0
