location,date,vaccine,total_vaccinations
France,2021-05-30,Moderna,3298739
France,2021-05-30,Oxford/AstraZeneca,5129331
France,2021-05-30,Pfizer/BioNTech,28058673
France,2021-05-31,Johnson&Johnson,292243
France,2021-05-31,Moderna,3346084
France,2021-05-31,Oxford/AstraZeneca,5167550
France,2021-05-31,Pfizer/BioNTech,28521567
France,2021-06-01,Johnson&Johnson,312454
France,2021-06-01,Moderna,3411769
France,2021-06-01,Oxford/AstraZeneca,5235498
France,2021-06-01,Pfizer/BioNTech,29048169
France,2021-06-02,Johnson&Johnson,326937
France,2021-06-02,Moderna,3468485
France,2021-06-02,Oxford/AstraZeneca,5296367
France,2021-06-02,Pfizer/BioNTech,29565715
France,2021-06-03,Johnson&Johnson,346306
France,2021-06-03,Moderna,3543023
France,2021-06-03,Oxford/AstraZeneca,5387233
France,2021-06-03,Pfizer/BioNTech,30102337
France,2021-06-04,Johnson&Johnson,368787
France,2021-06-04,Moderna,3632602
France,2021-06-04,Oxford/AstraZeneca,5496261
France,2021-06-04,Pfizer/BioNTech,30641249
France,2021-06-05,Johnson&Johnson,378497
France,2021-06-05,Moderna,3691024
France,2021-06-05,Oxford/AstraZeneca,5550358
France,2021-06-05,Pfizer/BioNTech,31011651
France,2021-06-06,Johnson&Johnson,379503
France,2021-06-06,Moderna,3702102
France,2021-06-06,Oxford/AstraZeneca,5556151
France,2021-06-06,Pfizer/BioNTech,31175202
France,2021-06-07,Johnson&Johnson,388665
France,2021-06-07,Moderna,3753287
France,2021-06-07,Oxford/AstraZeneca,5588594
France,2021-06-07,Pfizer/BioNTech,31682249
France,2021-06-08,Johnson&Johnson,403238
France,2021-06-08,Moderna,3822515
France,2021-06-08,Oxford/AstraZeneca,5637722
France,2021-06-08,Pfizer/BioNTech,32233261
France,2021-06-09,Johnson&Johnson,415391
France,2021-06-09,Moderna,3877616
France,2021-06-09,Oxford/AstraZeneca,5681734
France,2021-06-09,Pfizer/BioNTech,32781265
France,2021-06-10,Johnson&Johnson,430754
France,2021-06-10,Moderna,3939301
France,2021-06-10,Oxford/AstraZeneca,5751740
France,2021-06-10,Pfizer/BioNTech,33324796
France,2021-06-11,Johnson&Johnson,447699
France,2021-06-11,Moderna,4019769
France,2021-06-11,Oxford/AstraZeneca,5850836
France,2021-06-11,Pfizer/BioNTech,33871271
France,2021-06-12,Johnson&Johnson,455115
France,2021-06-12,Moderna,4070053
France,2021-06-12,Oxford/AstraZeneca,5892719
France,2021-06-12,Pfizer/BioNTech,34265122
France,2021-06-13,Johnson&Johnson,455996
France,2021-06-13,Moderna,4082496
France,2021-06-13,Oxford/AstraZeneca,5896749
France,2021-06-13,Pfizer/BioNTech,34425991
France,2021-06-14,Johnson&Johnson,462606
France,2021-06-14,Moderna,4131885
France,2021-06-14,Oxford/AstraZeneca,5940308
France,2021-06-14,Pfizer/BioNTech,34922122
France,2021-06-15,Johnson&Johnson,473475
France,2021-06-15,Moderna,4193735
France,2021-06-15,Oxford/AstraZeneca,6022182
France,2021-06-15,Pfizer/BioNTech,35460114
France,2021-06-16,Johnson&Johnson,482335
France,2021-06-16,Moderna,4245333
France,2021-06-16,Oxford/AstraZeneca,6089051
France,2021-06-16,Pfizer/BioNTech,36002916
France,2021-06-17,Johnson&Johnson,493195
France,2021-06-17,Moderna,4308069
France,2021-06-17,Oxford/AstraZeneca,6192374
France,2021-06-17,Pfizer/BioNTech,36514416
France,2021-06-18,Johnson&Johnson,505590
France,2021-06-18,Moderna,4383658
France,2021-06-18,Oxford/AstraZeneca,6312040
France,2021-06-18,Pfizer/BioNTech,37069936
France,2021-06-19,Johnson&Johnson,511133
France,2021-06-19,Moderna,4433022
France,2021-06-19,Oxford/AstraZeneca,6352174
France,2021-06-19,Pfizer/BioNTech,37472304
France,2021-06-20,Johnson&Johnson,511852
France,2021-06-20,Moderna,4446764
France,2021-06-20,Oxford/AstraZeneca,6355665
France,2021-06-20,Pfizer/BioNTech,37630560
France,2021-06-21,Johnson&Johnson,516899
France,2021-06-21,Moderna,4506967
France,2021-06-21,Oxford/AstraZeneca,6395591
France,2021-06-21,Pfizer/BioNTech,38121932
France,2021-06-22,Johnson&Johnson,524766
France,2021-06-22,Moderna,4584863
France,2021-06-22,Oxford/AstraZeneca,6466573
France,2021-06-22,Pfizer/BioNTech,38654638
France,2021-06-23,Johnson&Johnson,531840
France,2021-06-23,Moderna,4656213
France,2021-06-23,Oxford/AstraZeneca,6518261
France,2021-06-23,Pfizer/BioNTech,39197078
France,2021-06-24,Johnson&Johnson,540461
France,2021-06-24,Moderna,4734861
France,2021-06-24,Oxford/AstraZeneca,6596680
France,2021-06-24,Pfizer/BioNTech,39681481
France,2021-06-25,Johnson&Johnson,550588
France,2021-06-25,Moderna,4828627
France,2021-06-25,Oxford/AstraZeneca,6687970
France,2021-06-25,Pfizer/BioNTech,40234452
France,2021-06-26,Johnson&Johnson,555378
France,2021-06-26,Moderna,4904198
France,2021-06-26,Oxford/AstraZeneca,6721672
France,2021-06-26,Pfizer/BioNTech,40643580
France,2021-06-27,Johnson&Johnson,556090
France,2021-06-27,Moderna,4936076
France,2021-06-27,Oxford/AstraZeneca,6725819
France,2021-06-27,Pfizer/BioNTech,40818575
France,2021-06-28,Johnson&Johnson,560824
France,2021-06-28,Moderna,5003000
France,2021-06-28,Oxford/AstraZeneca,6756825
France,2021-06-28,Pfizer/BioNTech,41322979
France,2021-06-29,Johnson&Johnson,567872
France,2021-06-29,Moderna,5082783
France,2021-06-29,Oxford/AstraZeneca,6813826
France,2021-06-29,Pfizer/BioNTech,41867862
France,2021-06-30,Johnson&Johnson,574517
France,2021-06-30,Moderna,5157004
France,2021-06-30,Oxford/AstraZeneca,6859787
France,2021-06-30,Pfizer/BioNTech,42426160
France,2021-07-01,Johnson&Johnson,582668
France,2021-07-01,Moderna,5237416
France,2021-07-01,Oxford/AstraZeneca,6926587
France,2021-07-01,Pfizer/BioNTech,42957792
France,2021-07-02,Johnson&Johnson,592057
France,2021-07-02,Moderna,5323683
France,2021-07-02,Oxford/AstraZeneca,7018357
France,2021-07-02,Pfizer/BioNTech,43516926
France,2021-07-03,Johnson&Johnson,596858
France,2021-07-03,Moderna,5392928
France,2021-07-03,Oxford/AstraZeneca,7050147
France,2021-07-03,Pfizer/BioNTech,43921109
France,2021-07-04,Johnson&Johnson,597505
France,2021-07-04,Moderna,5418172
France,2021-07-04,Oxford/AstraZeneca,7054526
France,2021-07-04,Pfizer/BioNTech,44088430
France,2021-07-05,Johnson&Johnson,602225
France,2021-07-05,Moderna,5456642
France,2021-07-05,Oxford/AstraZeneca,7089048
France,2021-07-05,Pfizer/BioNTech,44597082
France,2021-07-06,Johnson&Johnson,609872
France,2021-07-06,Moderna,5507368
France,2021-07-06,Oxford/AstraZeneca,7146099
France,2021-07-06,Pfizer/BioNTech,45152426
France,2021-07-07,Johnson&Johnson,616825
France,2021-07-07,Moderna,5555337
France,2021-07-07,Oxford/AstraZeneca,7190021
France,2021-07-07,Pfizer/BioNTech,45704439
France,2021-07-08,Johnson&Johnson,625981
France,2021-07-08,Moderna,5615333
France,2021-07-08,Oxford/AstraZeneca,7251887
France,2021-07-08,Pfizer/BioNTech,46228597
France,2021-07-09,Johnson&Johnson,636199
France,2021-07-09,Moderna,5696724
France,2021-07-09,Oxford/AstraZeneca,7322008
France,2021-07-09,Pfizer/BioNTech,46805007
France,2021-07-10,Johnson&Johnson,640768
France,2021-07-10,Moderna,5743762
France,2021-07-10,Oxford/AstraZeneca,7347682
France,2021-07-10,Pfizer/BioNTech,47215312
France,2021-07-11,Johnson&Johnson,641321
France,2021-07-11,Moderna,5749852
France,2021-07-11,Oxford/AstraZeneca,7351086
France,2021-07-11,Pfizer/BioNTech,47375115
France,2021-07-12,Johnson&Johnson,647131
France,2021-07-12,Moderna,5800056
France,2021-07-12,Oxford/AstraZeneca,7375639
France,2021-07-12,Pfizer/BioNTech,47941361
France,2021-07-13,Johnson&Johnson,661284
France,2021-07-13,Moderna,5890414
France,2021-07-13,Oxford/AstraZeneca,7412024
France,2021-07-13,Pfizer/BioNTech,48615078
France,2021-07-14,Johnson&Johnson,663462
France,2021-07-14,Moderna,5900435
France,2021-07-14,Oxford/AstraZeneca,7414858
France,2021-07-14,Pfizer/BioNTech,48937386
France,2021-07-15,Johnson&Johnson,681611
France,2021-07-15,Moderna,5994637
France,2021-07-15,Oxford/AstraZeneca,7447492
France,2021-07-15,Pfizer/BioNTech,49641125
France,2021-07-16,Johnson&Johnson,704349
France,2021-07-16,Moderna,6114775
France,2021-07-16,Oxford/AstraZeneca,7488945
France,2021-07-16,Pfizer/BioNTech,50332492
France,2021-07-17,Johnson&Johnson,714013
France,2021-07-17,Moderna,6170251
France,2021-07-17,Oxford/AstraZeneca,7503711
France,2021-07-17,Pfizer/BioNTech,50831737
France,2021-07-18,Johnson&Johnson,715327
France,2021-07-18,Moderna,6181210
France,2021-07-18,Oxford/AstraZeneca,7506548
France,2021-07-18,Pfizer/BioNTech,51041020
France,2021-07-19,Johnson&Johnson,728203
France,2021-07-19,Moderna,6242851
France,2021-07-19,Oxford/AstraZeneca,7525025
France,2021-07-19,Pfizer/BioNTech,51658531
France,2021-07-20,Johnson&Johnson,745431
France,2021-07-20,Moderna,6339384
France,2021-07-20,Oxford/AstraZeneca,7554050
France,2021-07-20,Pfizer/BioNTech,52345046
France,2021-07-21,Johnson&Johnson,760912
France,2021-07-21,Moderna,6419339
France,2021-07-21,Oxford/AstraZeneca,7575415
France,2021-07-21,Pfizer/BioNTech,53031575
France,2021-07-22,Johnson&Johnson,779072
France,2021-07-22,Moderna,6516622
France,2021-07-22,Oxford/AstraZeneca,7605047
France,2021-07-22,Pfizer/BioNTech,53715006
France,2021-07-23,Johnson&Johnson,799380
France,2021-07-23,Moderna,6634018
France,2021-07-23,Oxford/AstraZeneca,7637777
France,2021-07-23,Pfizer/BioNTech,54405783
France,2021-07-24,Johnson&Johnson,808563
France,2021-07-24,Moderna,6691666
France,2021-07-24,Oxford/AstraZeneca,7645599
France,2021-07-24,Pfizer/BioNTech,54886104
France,2021-07-25,Johnson&Johnson,809838
France,2021-07-25,Moderna,6701011
France,2021-07-25,Oxford/AstraZeneca,7647132
France,2021-07-25,Pfizer/BioNTech,55074839
France,2021-07-26,Johnson&Johnson,820687
France,2021-07-26,Moderna,6759738
France,2021-07-26,Oxford/AstraZeneca,7658708
France,2021-07-26,Pfizer/BioNTech,55664625
France,2021-07-27,Johnson&Johnson,835130
France,2021-07-27,Moderna,6856731
France,2021-07-27,Oxford/AstraZeneca,7676852
France,2021-07-27,Pfizer/BioNTech,56318860
France,2021-07-28,Johnson&Johnson,847790
France,2021-07-28,Moderna,6938448
France,2021-07-28,Oxford/AstraZeneca,7689935
France,2021-07-28,Pfizer/BioNTech,56960139
France,2021-07-29,Johnson&Johnson,861723
France,2021-07-29,Moderna,7039609
France,2021-07-29,Oxford/AstraZeneca,7706934
France,2021-07-29,Pfizer/BioNTech,57593552
France,2021-07-30,Johnson&Johnson,877076
France,2021-07-30,Moderna,7151773
France,2021-07-30,Oxford/AstraZeneca,7726186
France,2021-07-30,Pfizer/BioNTech,58210867
France,2021-07-31,Johnson&Johnson,883796
France,2021-07-31,Moderna,7202614
France,2021-07-31,Oxford/AstraZeneca,7730312
France,2021-07-31,Pfizer/BioNTech,58619362
France,2021-08-01,Johnson&Johnson,884635
France,2021-08-01,Moderna,7210189
France,2021-08-01,Oxford/AstraZeneca,7730876
France,2021-08-01,Pfizer/BioNTech,58771792
France,2021-08-02,Johnson&Johnson,892352
France,2021-08-02,Moderna,7262054
France,2021-08-02,Oxford/AstraZeneca,7736421
France,2021-08-02,Pfizer/BioNTech,59280408
France,2021-08-03,Johnson&Johnson,902953
France,2021-08-03,Moderna,7346167
France,2021-08-03,Oxford/AstraZeneca,7744474
France,2021-08-03,Pfizer/BioNTech,59819070
France,2021-08-04,Johnson&Johnson,912455
France,2021-08-04,Moderna,7413537
France,2021-08-04,Oxford/AstraZeneca,7749783
France,2021-08-04,Pfizer/BioNTech,60330846
France,2021-08-05,Johnson&Johnson,922013
France,2021-08-05,Moderna,7499752
France,2021-08-05,Oxford/AstraZeneca,7753928
France,2021-08-05,Pfizer/BioNTech,60824715
France,2021-08-06,Johnson&Johnson,931954
France,2021-08-06,Moderna,7600281
France,2021-08-06,Oxford/AstraZeneca,7759167
France,2021-08-06,Pfizer/BioNTech,61340020
France,2021-08-07,Johnson&Johnson,936833
France,2021-08-07,Moderna,7643004
France,2021-08-07,Oxford/AstraZeneca,7761280
France,2021-08-07,Pfizer/BioNTech,61680919
France,2021-08-08,Johnson&Johnson,937946
France,2021-08-08,Moderna,7650461
France,2021-08-08,Oxford/AstraZeneca,7761852
France,2021-08-08,Pfizer/BioNTech,61809934
France,2021-08-09,Johnson&Johnson,944010
France,2021-08-09,Moderna,7700868
France,2021-08-09,Oxford/AstraZeneca,7764645
France,2021-08-09,Pfizer/BioNTech,62268654
France,2021-08-10,Johnson&Johnson,952582
France,2021-08-10,Moderna,7779375
France,2021-08-10,Oxford/AstraZeneca,7768859
France,2021-08-10,Pfizer/BioNTech,62760902
France,2021-08-11,Johnson&Johnson,960356
France,2021-08-11,Moderna,7839812
France,2021-08-11,Oxford/AstraZeneca,7771819
France,2021-08-11,Pfizer/BioNTech,63228721
France,2021-08-12,Johnson&Johnson,968671
France,2021-08-12,Moderna,7917473
France,2021-08-12,Oxford/AstraZeneca,7774686
France,2021-08-12,Pfizer/BioNTech,63689066
France,2021-08-13,Johnson&Johnson,976006
France,2021-08-13,Moderna,7996401
France,2021-08-13,Oxford/AstraZeneca,7777196
France,2021-08-13,Pfizer/BioNTech,64127556
France,2021-08-14,Johnson&Johnson,979656
France,2021-08-14,Moderna,8037550
France,2021-08-14,Oxford/AstraZeneca,7778275
France,2021-08-14,Pfizer/BioNTech,64424724
France,2021-08-15,Johnson&Johnson,980344
France,2021-08-15,Moderna,8044545
France,2021-08-15,Oxford/AstraZeneca,7778471
France,2021-08-15,Pfizer/BioNTech,64505404
France,2021-08-16,Johnson&Johnson,984183
France,2021-08-16,Moderna,8097032
France,2021-08-16,Oxford/AstraZeneca,7779675
France,2021-08-16,Pfizer/BioNTech,64952232
France,2021-08-17,Johnson&Johnson,989604
France,2021-08-17,Moderna,8178915
France,2021-08-17,Oxford/AstraZeneca,7781327
France,2021-08-17,Pfizer/BioNTech,65415613
France,2021-08-18,Johnson&Johnson,994596
France,2021-08-18,Moderna,8247664
France,2021-08-18,Oxford/AstraZeneca,7782830
France,2021-08-18,Pfizer/BioNTech,65863807
France,2021-08-19,Johnson&Johnson,999902
France,2021-08-19,Moderna,8331797
France,2021-08-19,Oxford/AstraZeneca,7784402
France,2021-08-19,Pfizer/BioNTech,66290147
France,2021-08-20,Johnson&Johnson,1004959
France,2021-08-20,Moderna,8428019
France,2021-08-20,Oxford/AstraZeneca,7786183
France,2021-08-20,Pfizer/BioNTech,66738306
France,2021-08-21,Johnson&Johnson,1007174
France,2021-08-21,Moderna,8470454
France,2021-08-21,Oxford/AstraZeneca,7786840
France,2021-08-21,Pfizer/BioNTech,67035628
France,2021-08-22,Johnson&Johnson,1007539
France,2021-08-22,Moderna,8477677
France,2021-08-22,Oxford/AstraZeneca,7787036
France,2021-08-22,Pfizer/BioNTech,67146862
France,2021-08-23,Johnson&Johnson,1010273
France,2021-08-23,Moderna,8532102
France,2021-08-23,Oxford/AstraZeneca,7788075
France,2021-08-23,Pfizer/BioNTech,67586871
France,2021-08-24,Johnson&Johnson,1013864
France,2021-08-24,Moderna,8620215
France,2021-08-24,Oxford/AstraZeneca,7789150
France,2021-08-24,Pfizer/BioNTech,68033824
France,2021-08-25,Johnson&Johnson,1017293
France,2021-08-25,Moderna,8689739
France,2021-08-25,Oxford/AstraZeneca,7790099
France,2021-08-25,Pfizer/BioNTech,68461800
France,2021-08-26,Johnson&Johnson,1020905
France,2021-08-26,Moderna,8778052
France,2021-08-26,Oxford/AstraZeneca,7791128
France,2021-08-26,Pfizer/BioNTech,68854961
France,2021-08-27,Johnson&Johnson,1024416
France,2021-08-27,Moderna,8880858
France,2021-08-27,Oxford/AstraZeneca,7792240
France,2021-08-27,Pfizer/BioNTech,69284404
France,2021-08-28,Johnson&Johnson,1026071
France,2021-08-28,Moderna,8927270
France,2021-08-28,Oxford/AstraZeneca,7792681
France,2021-08-28,Pfizer/BioNTech,69576638
France,2021-08-29,Johnson&Johnson,1026434
France,2021-08-29,Moderna,8935041
France,2021-08-29,Oxford/AstraZeneca,7792861
France,2021-08-29,Pfizer/BioNTech,69678948
France,2021-08-30,Johnson&Johnson,1028351
France,2021-08-30,Moderna,8991538
France,2021-08-30,Oxford/AstraZeneca,7793526
France,2021-08-30,Pfizer/BioNTech,70065203
France,2021-08-31,Johnson&Johnson,1030742
France,2021-08-31,Moderna,9077887
France,2021-08-31,Oxford/AstraZeneca,7794340
France,2021-08-31,Pfizer/BioNTech,70448018
France,2021-09-01,Johnson&Johnson,1032736
France,2021-09-01,Moderna,9140442
France,2021-09-01,Oxford/AstraZeneca,7794896
France,2021-09-01,Pfizer/BioNTech,70823879
France,2021-09-02,Johnson&Johnson,1034992
France,2021-09-02,Moderna,9216332
France,2021-09-02,Oxford/AstraZeneca,7795616
France,2021-09-02,Pfizer/BioNTech,71126580
France,2021-09-03,Johnson&Johnson,1037327
France,2021-09-03,Moderna,9316951
France,2021-09-03,Oxford/AstraZeneca,7796313
France,2021-09-03,Pfizer/BioNTech,71461438
France,2021-09-04,Johnson&Johnson,1038669
France,2021-09-04,Moderna,9362683
France,2021-09-04,Oxford/AstraZeneca,7796634
France,2021-09-04,Pfizer/BioNTech,71732915
France,2021-09-05,Johnson&Johnson,1039068
France,2021-09-05,Moderna,9368894
France,2021-09-05,Oxford/AstraZeneca,7796727
France,2021-09-05,Pfizer/BioNTech,71796589
France,2021-09-06,Johnson&Johnson,1040753
France,2021-09-06,Moderna,9413364
France,2021-09-06,Oxford/AstraZeneca,7797202
France,2021-09-06,Pfizer/BioNTech,72036635
France,2021-09-07,Johnson&Johnson,1042358
France,2021-09-07,Moderna,9478443
France,2021-09-07,Oxford/AstraZeneca,7797790
France,2021-09-07,Pfizer/BioNTech,72259848
France,2021-09-08,Johnson&Johnson,1043584
France,2021-09-08,Moderna,9530266
France,2021-09-08,Oxford/AstraZeneca,7798232
France,2021-09-08,Pfizer/BioNTech,72529552
France,2021-09-09,Johnson&Johnson,1044926
France,2021-09-09,Moderna,9595964
France,2021-09-09,Oxford/AstraZeneca,7798693
France,2021-09-09,Pfizer/BioNTech,72733969
France,2021-09-10,Johnson&Johnson,1046398
France,2021-09-10,Moderna,9680350
France,2021-09-10,Oxford/AstraZeneca,7799193
France,2021-09-10,Pfizer/BioNTech,72979943
France,2021-09-11,Johnson&Johnson,1047112
France,2021-09-11,Moderna,9718329
France,2021-09-11,Oxford/AstraZeneca,7799472
France,2021-09-11,Pfizer/BioNTech,73187343
France,2021-09-12,Johnson&Johnson,1047260
France,2021-09-12,Moderna,9723258
France,2021-09-12,Oxford/AstraZeneca,7799543
France,2021-09-12,Pfizer/BioNTech,73229485
France,2021-09-13,Johnson&Johnson,1048431
France,2021-09-13,Moderna,9758803
France,2021-09-13,Oxford/AstraZeneca,7799918
France,2021-09-13,Pfizer/BioNTech,73423306
France,2021-09-14,Johnson&Johnson,1049844
France,2021-09-14,Moderna,9815093
France,2021-09-14,Oxford/AstraZeneca,7800251
France,2021-09-14,Pfizer/BioNTech,73622789
France,2021-09-15,Johnson&Johnson,1050862
France,2021-09-15,Moderna,9863458
France,2021-09-15,Oxford/AstraZeneca,7800543
France,2021-09-15,Pfizer/BioNTech,73871450
France,2021-09-16,Johnson&Johnson,1051888
France,2021-09-16,Moderna,9918920
France,2021-09-16,Oxford/AstraZeneca,7800918
France,2021-09-16,Pfizer/BioNTech,74051548
France,2021-09-17,Johnson&Johnson,1052731
France,2021-09-17,Moderna,9995540
France,2021-09-17,Oxford/AstraZeneca,7801304
France,2021-09-17,Pfizer/BioNTech,74258404
France,2021-09-18,Johnson&Johnson,1053165
France,2021-09-18,Moderna,10029986
France,2021-09-18,Oxford/AstraZeneca,7801491
France,2021-09-18,Pfizer/BioNTech,74425839
France,2021-09-19,Johnson&Johnson,1053332
France,2021-09-19,Moderna,10034268
France,2021-09-19,Oxford/AstraZeneca,7801535
France,2021-09-19,Pfizer/BioNTech,74455242
France,2021-09-20,Johnson&Johnson,1053722
France,2021-09-20,Moderna,10064411
France,2021-09-20,Oxford/AstraZeneca,7801797
France,2021-09-20,Pfizer/BioNTech,74611212
France,2021-09-21,Johnson&Johnson,1054099
France,2021-09-21,Moderna,10112093
France,2021-09-21,Oxford/AstraZeneca,7802111
France,2021-09-21,Pfizer/BioNTech,74768719
France,2021-09-22,Johnson&Johnson,1054445
France,2021-09-22,Moderna,10150480
France,2021-09-22,Oxford/AstraZeneca,7802377
France,2021-09-22,Pfizer/BioNTech,74973720
France,2021-09-23,Johnson&Johnson,1054865
France,2021-09-23,Moderna,10197879
France,2021-09-23,Oxford/AstraZeneca,7802672
France,2021-09-23,Pfizer/BioNTech,75120852
France,2021-09-24,Johnson&Johnson,1055242
France,2021-09-24,Moderna,10266494
France,2021-09-24,Oxford/AstraZeneca,7803010
France,2021-09-24,Pfizer/BioNTech,75289466
France,2021-09-25,Johnson&Johnson,1055506
France,2021-09-25,Moderna,10296278
France,2021-09-25,Oxford/AstraZeneca,7803186
France,2021-09-25,Pfizer/BioNTech,75424999
France,2021-09-26,Johnson&Johnson,1055565
France,2021-09-26,Moderna,10300421
France,2021-09-26,Oxford/AstraZeneca,7803236
France,2021-09-26,Pfizer/BioNTech,75446129
France,2021-09-27,Johnson&Johnson,1055803
France,2021-09-27,Moderna,10327437
France,2021-09-27,Oxford/AstraZeneca,7803541
