Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
effects rack,Red,NA,None,Sticker area,No,No,Yes,3,6800,1700,Red,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_4_0,4_0,950,X4MmM2ZfH8SaQDgJs
effects rack,Red,NA,Familiar logo,Sticker area,No,No,Yes,3,6800,1700,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_4_1,4_1,950,xkkkawpohhJS8W2hW
effects rack,Red,NA,Chic logo,Sticker area,No,No,Yes,3,6800,1700,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_4_2,4_2,950,pLmtKXJQhpyf6wpMf
effects rack,Red,NA,Rock logo,Sticker area,No,No,Yes,3,6800,1700,Red,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_4_3,4_3,950,mQz4GwHdWrGi4spro
effects rack,Red,NA,Emblem logo,Sticker area,No,No,Yes,3,6800,1700,Red,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_4_4,4_4,950,ALDCWmeEdackGmACs
effects rack,Red,NA,Handwritten logo,Sticker area,No,No,Yes,3,6800,1700,Red,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_4_5,4_5,950,Panq2r8DmHHJ2WKu7
effects rack,Red,NA,Pop logo,Sticker area,No,No,Yes,3,6800,1700,Red,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_4_6,4_6,950,LvEZkWY6EckwBKgSr
effects rack,Red,NA,Cute logo,Sticker area,No,No,Yes,3,6800,1700,Red,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_4_7,4_7,950,JcFYCa2pLrNcNq5ys
effects rack,Pink,NA,None,Sticker area,No,No,Yes,3,6800,1700,Pink,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_5_0,5_0,950,66emL7FKNP6KZyByb
effects rack,Pink,NA,Familiar logo,Sticker area,No,No,Yes,3,6800,1700,Pink,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_5_1,5_1,950,5q2Tjq3n8hvK6LbTX
effects rack,Pink,NA,Chic logo,Sticker area,No,No,Yes,3,6800,1700,Pink,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_5_2,5_2,950,kBCgZy56vmJfz8RZr
effects rack,Pink,NA,Rock logo,Sticker area,No,No,Yes,3,6800,1700,Pink,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_5_3,5_3,950,jEqKHBSkNKfy253JX
effects rack,Pink,NA,Emblem logo,Sticker area,No,No,Yes,3,6800,1700,Pink,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_5_4,5_4,950,D8xuxRJFZpGpC7Hg8
effects rack,Pink,NA,Handwritten logo,Sticker area,No,No,Yes,3,6800,1700,Pink,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_5_5,5_5,950,P7PcrXzfhbhqbLtWN
effects rack,Pink,NA,Pop logo,Sticker area,No,No,Yes,3,6800,1700,Pink,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_5_6,5_6,950,WstT5HJ6iFFXRihXX
effects rack,Pink,NA,Cute logo,Sticker area,No,No,Yes,3,6800,1700,Pink,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_5_7,5_7,950,4oihyYu8CAN5piuQf
elaborate kimono stand,Cranes,NA,NA,NA,No,No,No,NA,220000,55000,Red,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,expensive,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostandRich_Remake_0_0,0_0,7865,kCt2iGYCw9b47RBLF
elaborate kimono stand,Tree peonies,NA,NA,NA,No,No,No,NA,220000,55000,Light blue,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,expensive,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostandRich_Remake_1_0,1_0,7865,dnMdQFrFZZaNtd2oo
elaborate kimono stand,Wisteria,NA,NA,NA,No,No,No,NA,220000,55000,Purple,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,expensive,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostandRich_Remake_2_0,2_0,7865,fQA3bpkY5cMkpRp94
elaborate kimono stand,Balls,NA,NA,NA,No,No,No,NA,220000,55000,Pink,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,expensive,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostandRich_Remake_3_0,3_0,7865,bd8weQRcvoSwuveCa
elaborate kimono stand,Hawk,NA,NA,NA,No,No,No,NA,220000,55000,Green,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,expensive,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostandRich_Remake_4_0,4_0,7865,WtGpNRZdtJ8kFaEKD
electric bass,Chic white,NA,NA,NA,No,No,No,NA,82000,20500,White,Brown,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricbass_Remake_0_0,0_0,1804,M3cogMgvrJC3cN47y
electric bass,Natural wood,NA,NA,NA,No,No,No,NA,82000,20500,Beige,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricbass_Remake_1_0,1_0,1804,gvvYSMBKwXq3vNnAK
electric bass,Sunburst,NA,NA,NA,No,No,No,NA,82000,20500,Orange,Brown,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricbass_Remake_2_0,2_0,1804,2yBQSnPamWZ8GnXhy
electric bass,Cosmo black,NA,NA,NA,No,No,No,NA,82000,20500,Black,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricbass_Remake_3_0,3_0,1804,394fiPKj4rdxejQsi
electric bass,Deep ocean,NA,NA,NA,No,No,No,NA,82000,20500,Blue,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricbass_Remake_4_0,4_0,1804,aSE7mg2wix33Y95wK
electric bass,Ash green,NA,NA,NA,No,No,No,NA,82000,20500,Green,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricbass_Remake_5_0,5_0,1804,YC9GHd9cNa2g8gEeF
electric bass,Shocking pink,NA,NA,NA,No,No,No,NA,82000,20500,Pink,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricbass_Remake_6_0,6_0,1804,AZ2FdFkbCXSawZxnd
electric bass,Space silver,NA,NA,NA,No,No,No,NA,82000,20500,Gray,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricbass_Remake_7_0,7_0,1804,2ErLhu83kTGFscyf4
electric guitar,Dark red,NA,None,Sticker area,No,No,Yes,7,71000,17750,Red,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_0_0,0_0,1645,D7g8hNw5SvARKebQb
electric guitar,Dark red,NA,Familiar logo,Sticker area,No,No,Yes,7,71000,17750,Red,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_0_1,0_1,1645,sNa7CwWLoSxMs4PeJ
electric guitar,Dark red,NA,Chic logo,Sticker area,No,No,Yes,7,71000,17750,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_0_2,0_2,1645,YC4aW2h7oKzYgu86w
electric guitar,Dark red,NA,Rock logo,Sticker area,No,No,Yes,7,71000,17750,Red,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_0_3,0_3,1645,yffi7v9tcqfSQ48kv
electric guitar,Dark red,NA,Emblem logo,Sticker area,No,No,Yes,7,71000,17750,Red,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_0_4,0_4,1645,TttbJda3a677FcLYx
electric guitar,Dark red,NA,Handwritten logo,Sticker area,No,No,Yes,7,71000,17750,Red,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_0_5,0_5,1645,p4FJ82K4858NwGma5
electric guitar,Dark red,NA,Pop logo,Sticker area,No,No,Yes,7,71000,17750,Red,Colorful,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_0_6,0_6,1645,wKpaWQiD6t2m6bbvj
electric guitar,Dark red,NA,Cute logo,Sticker area,No,No,Yes,7,71000,17750,Red,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_0_7,0_7,1645,FjS3EozJMFrMdnemc
electric guitar,Natural wood,NA,None,Sticker area,No,No,Yes,7,71000,17750,Beige,Beige,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_1_0,1_0,1645,5fTXwhFvDydrv8v4u
electric guitar,Natural wood,NA,Familiar logo,Sticker area,No,No,Yes,7,71000,17750,Beige,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_1_1,1_1,1645,mmkWAbpccxJFfRpdH
electric guitar,Natural wood,NA,Chic logo,Sticker area,No,No,Yes,7,71000,17750,Beige,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_1_2,1_2,1645,hxxhggQG98vXf9ZWo
electric guitar,Natural wood,NA,Rock logo,Sticker area,No,No,Yes,7,71000,17750,Beige,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_1_3,1_3,1645,6zCXaa48twCumDT7X
electric guitar,Natural wood,NA,Emblem logo,Sticker area,No,No,Yes,7,71000,17750,Beige,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_1_4,1_4,1645,vzDYg3rpHk3YkDpth
electric guitar,Natural wood,NA,Handwritten logo,Sticker area,No,No,Yes,7,71000,17750,Beige,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_1_5,1_5,1645,hKtkMoXHSh7jeTZ32
electric guitar,Natural wood,NA,Pop logo,Sticker area,No,No,Yes,7,71000,17750,Beige,Colorful,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_1_6,1_6,1645,sjMYYrxuYCdHmuiuM
electric guitar,Natural wood,NA,Cute logo,Sticker area,No,No,Yes,7,71000,17750,Beige,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_1_7,1_7,1645,SRK6K84BLuMNGFZbw
electric guitar,Cherry,NA,None,Sticker area,No,No,Yes,7,71000,17750,Red,Orange,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_2_0,2_0,1645,P5NaSTAKu8kF6SCLT
electric guitar,Cherry,NA,Familiar logo,Sticker area,No,No,Yes,7,71000,17750,Red,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_2_1,2_1,1645,QLzPyKSKmNtkdfyDx
electric guitar,Cherry,NA,Chic logo,Sticker area,No,No,Yes,7,71000,17750,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_2_2,2_2,1645,ttNS2LXM9mRmceqyz
electric guitar,Cherry,NA,Rock logo,Sticker area,No,No,Yes,7,71000,17750,Red,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_2_3,2_3,1645,A3QA5CCZshbXzMR93
electric guitar,Cherry,NA,Emblem logo,Sticker area,No,No,Yes,7,71000,17750,Red,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_2_4,2_4,1645,5QJHByKWvdLJHyZDq
electric guitar,Cherry,NA,Handwritten logo,Sticker area,No,No,Yes,7,71000,17750,Red,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_2_5,2_5,1645,Gb3Lt9tPsg8dpXjY7
electric guitar,Cherry,NA,Pop logo,Sticker area,No,No,Yes,7,71000,17750,Red,Colorful,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_2_6,2_6,1645,FGuBwkAbegb2Bu5rS
electric guitar,Cherry,NA,Cute logo,Sticker area,No,No,Yes,7,71000,17750,Red,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_2_7,2_7,1645,L6csvQxNJc623sW6y
electric guitar,Sunburst,NA,None,Sticker area,No,No,Yes,7,71000,17750,Brown,Orange,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_3_0,3_0,1645,jzdzQqmqtDYXfZee3
electric guitar,Sunburst,NA,Familiar logo,Sticker area,No,No,Yes,7,71000,17750,Brown,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_3_1,3_1,1645,dADXnpoC2kgsgDeEP
electric guitar,Sunburst,NA,Chic logo,Sticker area,No,No,Yes,7,71000,17750,Brown,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_3_2,3_2,1645,5AQpmXqGKaZCaeEbJ
electric guitar,Sunburst,NA,Rock logo,Sticker area,No,No,Yes,7,71000,17750,Brown,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_3_3,3_3,1645,SpQiKSkHL9MpSDt3G
electric guitar,Sunburst,NA,Emblem logo,Sticker area,No,No,Yes,7,71000,17750,Brown,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_3_4,3_4,1645,RzWobjj2NsCp5oe89
electric guitar,Sunburst,NA,Handwritten logo,Sticker area,No,No,Yes,7,71000,17750,Brown,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_3_5,3_5,1645,wo2tZPeACHMDydgSH
