model,year,price,transmission,mileage,fuel type,engine size,mileage2,fuel type2,engine size2,reference
 Focus,2018," £13,979",Manual,"16,808",n/a,£145,57.7,Petrol,1,/ad/25240314
 Focus,2017," £11,479",Manual,"52,639",n/a,£145,74.3,Diesel,1.5,/ad/25240319
 Focus,2016," £16,479",Manual,"24,547",36,£200,41.5,Petrol,2,/ad/25240334
 Focus,2018," £28,975",Manual,"14,171",n/a,£145,36.7,Petrol,2.3,/ad/25240392
 Focus,2019," £16,970",Manual,"5,802",n/a,£145,60.1,Petrol,1,/ad/25240400
 Focus,2018," £16,479",Manual,"18,332",n/a,£145,74.3,Diesel,1.5,/ad/25240401
 Focus,2018," £19,979",Semi-Auto,"6,465",n/a,£145,61.4,Diesel,2,/ad/25351617
 Focus,2017," £10,979",Manual,"35,735",n/a,£125,51.4,Petrol,1.5,/ad/25352554
 Focus,2017," £10,887",Manual,"16,342",n/a,£145,61.4,Petrol,1,/ad/25254911
 Focus,2017," £11,795",Manual,"9,616",n/a,£145,61.4,Petrol,1,/ad/25395605
 Focus,2018," £13,295",Manual,"22,406",n/a,£145,57.7,Petrol,1,/ad/25395609
 Focus,2019," £17,990",Automatic,"9,800",n/a,£145,41.5,Petrol,1,/ad/25291496
 Focus,2019," £15,990",Manual,"8,933",n/a,£150,60.1,Petrol,1,/ad/25451290
 Focus,2017," £10,990",Manual,"21,647",14,£145,60.1,Petrol,1,/ad/25435036
 Focus,2019," £19,320",Automatic,"15,052",n/a,£150,64.2,Diesel,2,/ad/25467266
 Focus,2018," £13,000",Manual,"16,853",n/a,£145,74.3,Diesel,1.5,/ad/25427880
 Focus,2019," £15,995",Manual,"5,452",n/a,£145,58.9,Petrol,1,/ad/25395611
 Focus,2017," £11,495",Manual,"13,764",14,£145,60.1,Petrol,1,/ad/25399686
 Focus,2018," £12,195",Manual,"8,734",11,£145,61.4,Petrol,1,/ad/25259313
 Focus,2018," £11,695",Manual,"7,788",11,£145,61.4,Petrol,1,/ad/25259316
 Focus,2017," £9,995",Manual,"32,187",n/a,£145,61.4,Petrol,1,/ad/25259331
 Focus,2018," £15,495",Manual,"21,162",n/a,£145,58.9,Petrol,1,/ad/25259341
 Focus,2018," £13,495",Manual,"23,111",n/a,£145,58.9,Petrol,1,/ad/25259347
 Focus,2019," £18,995",Manual,"4,710",n/a,£145,49.6,Petrol,1,/ad/25259362
 Focus,2019," £26,890",Manual,"4,000",n/a,£145,34.5,Petrol,2.3,/ad/25291422
 Focus,2019," £18,490",Automatic,"1,890",n/a,£145,40.9,Petrol,1.5,/ad/25291427
 Focus,2018," £16,195",Automatic,440,n/a,£145,50.4,Petrol,1,/ad/25291486
 Focus,2019," £15,750",Manual,"14,195",n/a,£145,58.9,Petrol,1,/ad/25197183
 Focus,2017," £12,620",Semi-Auto,"23,829",12,£125,51.4,Petrol,1,/ad/25197201
 Focus,2017," £10,595",Manual,"27,500",n/a,£150,61.4,Petrol,1,/ad/25453833
 Focus,2017," £11,995",Manual,"11,500",11,£20,61.4,Petrol,1,/ad/25453836
 Focus,2016," £10,795",Manual,"15,047",n/a,£20,60.1,Petrol,1,/ad/25323829
 Focus,2019," £14,995",Manual,843,n/a,£145,60.1,Petrol,1,/ad/25323842
 Focus,2016," £14,699",Manual,"42,524",36,£200,41.5,Petrol,2,/ad/25382942
 Focus,2017," £11,999",Manual,"9,844",n/a,£145,60.1,Petrol,1,/ad/25403057
 Focus,2015," £9,499",Manual,"25,000",14,£20,60.1,Petrol,1,/ad/25410320
 Focus,2017," £16,950",Manual,"26,140",n/a,£145,41.5,Petrol,2,/ad/25243307
 Focus,2017," £12,800",Manual,"16,790",n/a,£145,74.3,Diesel,1.5,/ad/25293113
 Focus,2017," £14,495",Manual,"9,814",n/a,£145,51.4,Petrol,1.5,/ad/25295996
 Focus,2017," £10,795",Manual,"20,418",14,£145,60.1,Petrol,1,/ad/25349560
 Focus,2018," £13,500",Manual,"17,540",n/a,£150,60.1,Petrol,1,/ad/25451271
 Focus,2019," £15,990",Manual,"8,000",n/a,£150,60.1,Petrol,1,/ad/25451277
 Focus,2018," £12,500",Manual,"22,494",n/a,£150,60.1,Petrol,1,/ad/25451279
 Focus,2019," £14,995",Manual,"1,200",n/a,£145,58.9,Petrol,1,/ad/25291487
 Focus,2019," £15,995",Automatic,"14,000",n/a,£145,51.4,Petrol,1,/ad/25291488
 Focus,2019," £14,995",Manual,"15,000",n/a,£145,58.9,Petrol,1,/ad/25291489
 Focus,2019," £15,995",Manual,"12,200",n/a,£145,58.9,Petrol,1,/ad/25291490
 Focus,2019," £15,995",Manual,"12,200",n/a,£145,60.1,Petrol,1,/ad/25291491
 Focus,2018," £15,995",Manual,"6,000",n/a,£145,80.7,Diesel,1.5,/ad/25291492
 Focus,2019," £15,495",Manual,"8,500",n/a,£145,58.9,Petrol,1,/ad/25291493
 Focus,2018," £15,690",Manual,"10,500",n/a,£145,60.1,Petrol,1,/ad/25291494
 Focus,2019," £14,995",Automatic,"11,000",n/a,£145,50.4,Petrol,1,/ad/25291495
 Focus,2013," £5,999",Manual,"63,424",14,£30,56.5,Petrol,1,/ad/25410321
 Focus,2018," £12,499",Manual,"16,819",n/a,£145,61.4,Petrol,1,/ad/25428410
 Focus,2017," £9,999",Manual,"70,348",n/a,£0,74.3,Diesel,1.5,/ad/25428411
 Focus,2013," £5,999",Manual,"59,477",14,£30,56.5,Petrol,1,/ad/25441453
 Focus,2016," £9,999",Manual,"23,325",n/a,£20,61.4,Petrol,1,/ad/25452278
 Focus,2019," £17,999",Manual,"11,304",n/a,£150,46.3,Petrol,1.5,/ad/25452280
 Focus,2018," £15,999",Manual,"3,796",n/a,£145,80.7,Diesel,1.5,/ad/25239882
 Focus,2017," £10,999",Manual,"25,331",n/a,£145,60.1,Petrol,1,/ad/25435927
 Focus,2018," £12,699",Manual,"21,442",n/a,£145,57.7,Petrol,1,/ad/25447150
 Focus,2017," £15,499",Manual,"38,688",26,£150,67.3,Diesel,2,/ad/25452282
 Focus,2018," £12,199",Manual,"14,766",14,£145,60.1,Petrol,1,/ad/25239943
 Focus,2018," £14,499",Manual,"11,997",n/a,£145,80.7,Diesel,1.5,/ad/25239945
 Focus,2018," £13,870",Manual,"9,446",n/a,£145,58.9,Petrol,1,/ad/25217182
 Focus,2018," £11,640",Manual,"29,546",n/a,£150,57.7,Petrol,1,/ad/25459406
 Focus,2017," £11,695",Semi-Auto,"22,804",n/a,£125,51.4,Petrol,1,/ad/25292710
 Focus,2016," £10,795",Semi-Auto,"2,903",14,£160,44.8,Petrol,1.6,/ad/25292725
 Focus,2015," £9,390",Semi-Auto,"16,370",14,£160,44.8,Petrol,1.6,/ad/25325009
 Focus,2016," £8,999",Manual,"46,101",n/a,£0,74.3,Diesel,1.5,/ad/25239883
 Focus,2019," £18,699",Manual,603,n/a,£145,47.9,Petrol,1,/ad/25235897
 Focus,2020," £24,799",Manual,641,n/a,£145,50.4,Petrol,1.5,/ad/25235905
 Focus,2020," £21,499",Manual,807,n/a,£145,62.8,Diesel,1.5,/ad/25235907
 Focus,2017," £10,999",Semi-Auto,"31,033",n/a,£145,51.4,Petrol,1,/ad/25239890
 Focus,2018," £14,699",Manual,"15,937",n/a,£145,80.7,Diesel,1.5,/ad/25239911
 Focus,2016," £14,499",Manual,"40,953",26,£20,67.3,Diesel,2,/ad/25239913
 Focus,2017," £11,699",Manual,"11,526",14,£20,60.1,Petrol,1,/ad/25239924
 Focus,2018," £12,199",Manual,"5,304",n/a,£145,60.1,Petrol,1,/ad/25239932
 Focus,2019," £28,495",Manual,"4,000",n/a,£145,34.5,Petrol,2.3,/ad/25405914
 Focus,2018," £19,490",Manual,"3,000",n/a,£145,51.4,Petrol,1.5,/ad/25291447
 Focus,2018," £19,495",Automatic,"7,000",n/a,£145,74.3,Diesel,1.5,/ad/25291450
 Focus,2019," £27,890",Manual,900,n/a,£145,34.5,Petrol,2.3,/ad/25291460
 Focus,2019," £14,899",Manual,"11,322",n/a,£145,58.9,Petrol,1,/ad/25235924
 Focus,2019," £16,800",Manual,30,n/a,£145,58.9,Petrol,1,/ad/25344793
 Focus,2019," £22,000",Automatic,"13,917",n/a,£145,64.2,Diesel,2,/ad/25344797
 Focus,2016," £9,200",Manual,"36,500",n/a,£20,61.4,Petrol,1,/ad/25463577
 Focus,2018," £18,500",Manual,"21,901",26,£150,67.3,Diesel,2,/ad/25477219
 Focus,2019," £18,499",Manual,"8,000",n/a,£145,60.1,Petrol,1,/ad/25351609
 Focus,2015," £8,499",Manual,"50,502",n/a,£0,74.3,Diesel,1.5,/ad/25351610
 Focus,2018," £13,299",Manual,"16,257",n/a,£145,74.3,Diesel,1.5,/ad/25235754
 Focus,2018," £13,499",Manual,"19,926",n/a,£145,74.3,Diesel,1.5,/ad/25235759
 Focus,2019," £16,299",Manual,"5,681",n/a,£145,60.1,Petrol,1,/ad/25235773
 Focus,2019," £18,999",Manual,"4,892",n/a,£145,47.9,Petrol,1,/ad/25235789
 Focus,2018," £19,199",Manual,"10,611",n/a,£145,41.5,Petrol,2,/ad/25235802
 Focus,2020," £30,999",Automatic,10,n/a,£145,39.8,Petrol,1.5,/ad/25235812
 Focus,2016," £9,000",Manual,"35,756",n/a,£0,74.3,Diesel,1.5,/ad/25235824
 Focus,2018," £20,299",Manual,"6,987",n/a,£145,41.5,Petrol,2,/ad/25235844
 Focus,2017," £11,499",Manual,"28,604",n/a,£0,74.3,Diesel,1.5,/ad/25235876
 Focus,2018," £16,995",Automatic,"10,688",n/a,£145,74.3,Diesel,1.5,/ad/25231323
 Focus,2014," £6,999",Manual,"41,633",14,£30,56.5,Petrol,1,/ad/25452284
 Focus,2016," £9,499",Manual,"44,815",n/a,£20,61.4,Petrol,1,/ad/25452285
 Focus,2017," £10,890",Semi-Auto,"41,934",14,£125,51.4,Petrol,1,/ad/25204058
 Focus,2016," £11,784",Manual,"6,000",n/a,£0,74.3,Diesel,1.5,/ad/25396110
 Focus,2016," £10,696",Manual,"13,000",n/a,£20,60.1,Petrol,1,/ad/25396111
 Focus,2018," £12,699",Manual,"35,221",n/a,£145,74.3,Diesel,1.5,/ad/25239978
 Focus,2015," £13,399",Manual,"23,178",33,£200,41.5,Petrol,2,/ad/25239987
 Focus,2019," £17,999",Manual,"4,432",n/a,£145,60.1,Petrol,1,/ad/25239992
 Focus,2019," £17,699",Manual,"5,443",n/a,£145,60.1,Petrol,1,/ad/25239993
 Focus,2019," £16,999",Manual,"4,933",n/a,£145,60.1,Petrol,1,/ad/25239995
 Focus,2019," £24,999",Manual,"9,488",n/a,£145,34.5,Petrol,2.3,/ad/25240011
 Focus,2018," £11,499",Manual,"22,465",n/a,£145,60.1,Petrol,1,/ad/25240012
 Focus,2019," £16,199",Manual,"6,321",n/a,£145,60.1,Petrol,1,/ad/25240019
 Focus,2019," £16,294",Automatic,"13,000",n/a,£145,50.4,Petrol,1,/ad/25406764
 Focus,2017," £11,885",Manual,"27,000",n/a,£20,58.9,Petrol,1,/ad/25292464
 Focus,2015," £8,474",Manual,"32,000",11,£20,61.4,Petrol,1,/ad/25292472
 Focus,2019," £16,982",Manual,"4,000",n/a,£145,60.1,Petrol,1,/ad/25292486
 Focus,2017," £10,998",Semi-Auto,"36,000",n/a,£0,74.3,Diesel,1.5,/ad/25292488
 Focus,2016," £8,992",Manual,"35,646",14,£20,60.1,Petrol,1,/ad/25292491
 Focus,2015," £8,942",Manual,"33,000",14,£20,60.1,Petrol,1,/ad/25428966
 Focus,2018," £11,795",Manual,"20,611",11,£150,61.4,Petrol,1,/ad/25485106
 Focus,2018," £12,995",Manual,"21,950",n/a,£150,57.7,Petrol,1,/ad/25485117
 Focus,2018," £20,499",Manual,"18,482",n/a,£145,41.5,Petrol,2,/ad/25441388
 Focus,2019," £15,000",Manual,"4,563",n/a,£145,60.1,Petrol,1,/ad/25447039
 Focus,2013," £5,995",Manual,"63,784",14,£30,56.5,Petrol,1,/ad/25485119
 Focus,2019," £15,495",Manual,"12,583",n/a,£150,60.1,Petrol,1,/ad/25485121
 Focus,2018," £11,495",Manual,"17,468",14,£150,60.1,Petrol,1,/ad/25477680
 Focus,2018," £11,795",Manual,"26,500",14,£150,60.1,Petrol,1,/ad/25472298
 Focus,2018," £18,995",Manual,"6,317",n/a,£145,41.5,Petrol,2,/ad/25441911
 Focus,2017," £10,795",Manual,"24,161",n/a,£145,61.4,Petrol,1,/ad/25432070
 Focus,2018," £11,795",Manual,"17,995",11,£145,61.4,Petrol,1,/ad/25417485
 Focus,2018," £12,295",Manual,"13,500",14,£145,60.1,Petrol,1,/ad/25417487
 Focus,2017," £13,299",Manual,"14,889",n/a,£145,74.3,Diesel,1.5,/ad/25363452
 Focus,2018," £16,399",Manual,"17,609",n/a,£145,60.1,Petrol,1,/ad/25363454
 Focus,2017," £10,699",Manual,"22,625",n/a,£0,74.3,Diesel,1.5,/ad/25369560
 Focus,2017," £11,399",Manual,"17,980",14,£145,60.1,Petrol,1,/ad/25235424
 Focus,2018," £11,899",Manual,"17,298",14,£145,60.1,Petrol,1,/ad/25235425
 Focus,2018," £12,299",Manual,"19,850",n/a,£145,60.1,Petrol,1,/ad/25235428
 Focus,2017," £18,000",Semi-Auto,"30,591",n/a,£145,61.4,Diesel,2,/ad/25235431
 Focus,2017," £9,000",Manual,"64,195",n/a,£145,74.3,Diesel,1.5,/ad/25235440
 Focus,2018," £19,899",Manual,"19,485",n/a,£145,41.5,Petrol,2,/ad/25235453
 Focus,2019," £18,699",Manual,"8,883",n/a,£145,58.9,Petrol,1,/ad/25235454
 Focus,2018," £16,899",Manual,"11,533",n/a,£145,60.1,Petrol,1,/ad/25235469
 Focus,2017," £10,399",Manual,"38,697",11,£145,61.4,Petrol,1,/ad/25369564
 Focus,2017," £9,699",Manual,"47,843",n/a,£145,60.1,Petrol,1,/ad/25369566
 Focus,2017," £11,499",Manual,"35,763",n/a,£125,51.4,Petrol,1.5,/ad/25380831
 Focus,2019," £17,899",Manual,"6,880",n/a,£145,60.1,Petrol,1,/ad/25380834
 Focus,2017," £16,399",Manual,"16,222",26,£145  ,67.3,Diesel,2,/ad/25393587
 Focus,2017," £13,000",Semi-Auto,"17,525",n/a,£125,51.4,Petrol,1,/ad/25399347
 Focus,2018," £12,399",Manual,"15,242",n/a,£145,57.7,Petrol,1,/ad/25432209
 Focus,2018," £16,000",Automatic,"25,181",n/a,£145,74.3,Diesel,1.5,/ad/25395001
 Focus,2019," £18,999",Manual,"9,121",n/a,£145,58.9,Petrol,1,/ad/25240134
 Focus,2019," £16,299",Manual,"13,592",n/a,£145,60.1,Petrol,1,/ad/25240135
 Focus,2019," £17,999",Manual,"4,451",n/a,£145,60.1,Petrol,1,/ad/25240137
 Focus,2017," £11,599",Manual,"23,436",n/a,£145,60.1,Petrol,1,/ad/25425016
 Focus,2017," £10,689",Manual,"26,058",n/a,£145,74.3,Diesel,1.5,/ad/25321313
 Focus,2018," £13,500",Manual,"16,612",n/a,£145,57.7,Petrol,1,/ad/25395002
 Focus,2018," £12,500",Manual,"18,101",n/a,£145,57.7,Petrol,1,/ad/25395003
 Focus,2018," £12,500",Manual,"25,264",n/a,£145,57.7,Petrol,1,/ad/25428093
 Focus,2017," £9,299",Manual,"41,844",n/a,£145,60.1,Petrol,1,/ad/25361016
 Focus,2018," £11,999",Manual,"13,072",n/a,£145,57.7,Petrol,1,/ad/25358860
 Focus,2017," £11,599",Manual,"38,590",n/a,£145,74.3,Diesel,1.5,/ad/25364508
 Focus,2017," £11,599",Manual,"36,539",n/a,£0,74.3,Diesel,1.5,/ad/25366522
 Focus,2017," £10,899",Manual,"44,864",n/a,£145,60.1,Petrol,1,/ad/25366523
 Focus,2014," £8,500",Manual,"44,654",n/a,£0,74.3,Diesel,1.5,/ad/25366524
 Focus,2019," £18,299",Manual,"4,287",n/a,£145,62.8,Diesel,1.5,/ad/25235612
 Focus,2020," £20,999",Manual,"1,501",n/a,£145,80.7,Diesel,1.5,/ad/25235617
 Focus,2018," £18,999",Manual,"11,258",n/a,£145,41.5,Petrol,2,/ad/25235625
 Focus,2019," £19,000",Automatic,"2,256",n/a,£145,74.3,Diesel,1.5,/ad/25207513
 Focus,2019," £18,000",Manual,"9,520",n/a,£145,46.3,Petrol,1.5,/ad/25207516
 Focus,2019," £26,000",Manual,"4,486",n/a,£145,34.5,Petrol,2.3,/ad/25207517
 Focus,2018," £19,999",Manual,"9,560",n/a,£145,41.5,Petrol,2,/ad/25403071
 Focus,2018," £20,991",Manual,"6,833",n/a,£145,41.5,Petrol,2,/ad/25321319
 Focus,2018," £13,150",Semi-Auto,"14,346",12,£145,51.4,Petrol,1,/ad/25321334
 Focus,2018," £18,689",Manual,"14,277",26,£145,67.3,Diesel,2,/ad/25321335
 Focus,2018," £12,791",Manual,"16,565",14,£145,60.1,Petrol,1,/ad/25321338
 Focus,2019," £17,991",Manual,"6,682",n/a,£145,48.7,Petrol,1,/ad/25321342
 Focus,2018," £16,000",Manual,"12,898",n/a,£145,74.3,Diesel,1.5,/ad/25321343
 Focus,2018," £19,444",Automatic,"8,000",n/a,£145,64.2,Diesel,2,/ad/25321347
 Focus,2015," £8,495",Manual,"33,012",14,£20,60.1,Petrol,1,/ad/25472562
 Focus,2017," £11,499",Manual,"11,091",14,£145,60.1,Petrol,1,/ad/25428414
 Focus,2019," £17,499",Manual,"8,588",n/a,£145,60.1,Petrol,1,/ad/25361018
 Focus,2017," £14,499",Automatic,"12,572",n/a,£145,46.3,Petrol,1.5,/ad/25441392
 Focus,2017," £16,899",Manual,"21,065",n/a,£145,41.5,Petrol,2,/ad/25235562
 Focus,2017," £12,599",Manual,"4,559",11,£145,61.4,Petrol,1,/ad/25235576
 Focus,2017," £18,399",Manual,"21,000",n/a,£145,41.5,Petrol,2,/ad/25435933
 Focus,2017," £10,999",Manual,"16,251",14,£145,60.1,Petrol,1,/ad/25359668
 Focus,2015," £10,699",Manual,"21,462",n/a,£125,51.4,Petrol,1.5,/ad/25348091
 Focus,2019," £15,999",Manual,"14,296",n/a,£145,60.1,Petrol,1,/ad/25403068
 Focus,2018," £11,899",Manual,"9,673",n/a,£145,61.4,Petrol,1,/ad/25441459
 Focus,2014," £8,999",Manual,"31,335",15,£20,67.3,Diesel,1.6,/ad/25435930
 Focus,2017," £12,799",Semi-Auto,"13,768",n/a,£145,51.4,Petrol,1,/ad/25441393
 Focus,2019," £18,899",Manual,"5,687",n/a,£145,51.4,Petrol,1.5,/ad/25441394
 Focus,2014," £12,399",Manual,"30,388",35,£235,39.2,Petrol,2,/ad/25425017
 Focus,2015," £6,999",Manual,"65,419",n/a,£0,74.3,Diesel,1.5,/ad/25425021
 Focus,2017," £8,799",Manual,"52,946",n/a,£145,60.1,Petrol,1,/ad/25420933
 Focus,2018," £13,899",Manual,"14,563",n/a,£145,80.7,Diesel,1.5,/ad/25413362
 Focus,2019," £17,499",Manual,"3,169",n/a,£145,60.1,Petrol,1,/ad/25380839
 Focus,2017," £11,199",Manual,"22,625",n/a,£0,74.3,Diesel,1.5,/ad/25235674
 Focus,2018," £18,680",Manual,"3,300",n/a,£145,41.5,Petrol,2,/ad/25203937
 Focus,2019," £26,780",Manual,"4,763",n/a,£145,34.5,Petrol,2.3,/ad/25203945
 Focus,2017," £11,500",Manual,"22,075",n/a,£0,74.3,Diesel,1.5,/ad/25347362
 Focus,2019," £17,880",Manual,1,n/a,£145,74.3,Diesel,1.5,/ad/25341767
 Focus,2018," £12,500",Manual,"8,455",14,£145,60.1,Petrol,1,/ad/25446684
 Focus,2017," £10,990",Semi-Auto,"23,224",n/a,£150,51.4,Petrol,1,/ad/25462771
 Focus,2015," £9,295",Manual,"20,578",14,£20,60.1,Petrol,1,/ad/25462773
 Focus,2016," £14,000",Manual,"35,194",36,£205,41.5,Petrol,2,/ad/25471485
 Focus,2016," £14,400",Manual,"22,973",36,£205,41.5,Petrol,2,/ad/25471486
 Focus,2019," £15,890",Manual,"13,773",n/a,£145,58.9,Petrol,1,/ad/25203917
 Focus,2018," £13,790",Automatic,"17,643",n/a,£145,51.4,Petrol,1,/ad/25319277
 Focus,2016," £14,499",Manual,"41,148",36,£200,41.5,Petrol,2,/ad/25435931
 Focus,2017," £15,499",Semi-Auto,"29,984",n/a,£30,61.4,Diesel,2,/ad/25417297
 Focus,2018," £15,399",Manual,"14,693",n/a,£145,51.4,Petrol,1.5,/ad/25240117
 Focus,2018," £18,999",Manual,"15,761",n/a,£145,41.5,Petrol,2,/ad/25235687
 Focus,2019," £17,999",Automatic,"14,989",n/a,£145,67.3,Diesel,1.5,/ad/25235694
 Focus,2017," £12,429",Semi-Auto,"15,000",14,£125,51.4,Petrol,1,/ad/25477902
 Focus,2017," £11,257",Manual,"17,000",n/a,£150,74.3,Diesel,1.5,/ad/25477904
 Focus,2018," £17,500",Manual,"4,290",n/a,£145,60.1,Petrol,1,/ad/25203966
 Focus,2017," £16,000",Manual,"19,193",n/a,£145,41.5,Petrol,2,/ad/25203979
 Focus,2019," £14,990",Manual,"13,347",n/a,£145,58.9,Petrol,1,/ad/25204016
 Focus,2017," £11,550",Semi-Auto,"30,973",n/a,£0,74.3,Diesel,1.5,/ad/25204018
 Focus,2017," £11,890",Semi-Auto,"38,617",14,£125,51.4,Petrol,1,/ad/25204028
 Focus,2019," £15,890",Manual,"12,049",n/a,£145,58.9,Petrol,1,/ad/25204040
 Focus,2019," £14,890",Manual,"11,399",n/a,£145,58.9,Petrol,1,/ad/25204050
 Focus,2019," £14,850",Manual,"11,788",n/a,£145,58.9,Petrol,1,/ad/25204052
 Focus,2019," £18,900",Manual,"1,318",n/a,£145,60.1,Petrol,1,/ad/25319279
 Focus,2018," £13,490",Manual,"17,299",n/a,£145,74.3,Diesel,1.5,/ad/25343294
 Focus,2018," £13,290",Manual,"20,275",n/a,£145,74.3,Diesel,1.5,/ad/25343295
 Focus,2019," £16,990",Manual,"10,194",n/a,£150,58.9,Petrol,1,/ad/25468826
 Focus,2019," £14,695",Manual,"13,257",n/a,£145,58.9,Petrol,1,/ad/25229801
 Focus,2018," £13,500",Manual,"14,769",n/a,£145,74.3,Diesel,1.5,/ad/25229803
 Focus,2015," £8,250",Manual,"39,557",n/a,£0,74.3,Diesel,1.5,/ad/25229827
 Focus,2019," £15,199",Manual,"12,892",n/a,£145,60.1,Petrol,1,/ad/25371258
 Focus,2018," £12,399",Manual,"29,099",n/a,£145,74.3,Diesel,1.5,/ad/25363459
 Focus,2018," £11,999",Manual,"20,186",n/a,£145,57.7,Petrol,1,/ad/25235728
 Focus,2017," £11,500",Semi-Auto,"14,482",12,£125,51.4,Petrol,1,/ad/25402938
 Focus,2017," £17,495",Manual,"27,669",n/a,£205,41.5,Petrol,2,/ad/25485383
 Focus,2018," £16,000",Manual,"14,412",n/a,£145,60.1,Petrol,1,/ad/25307750
 Focus,2017," £9,995",Manual,"33,083",14,£20,60.1,Petrol,1,/ad/25442606
 Focus,2018," £11,995",Manual,"12,662",14,£150,60.1,Petrol,1,/ad/25478126
 Focus,2018," £12,495",Manual,"20,144",n/a,£150,57.7,Petrol,1,/ad/25478127
 Focus,2017," £10,799",Manual,"32,194",n/a,£0,74.3,Diesel,1.5,/ad/25385897
 Focus,2018," £12,877",Manual,"16,000",n/a,£150,60.1,Petrol,1,/ad/25453217
 Focus,2019," £18,898",Manual,"8,800",n/a,£150,51.4,Petrol,1.5,/ad/25472577
 Focus,2017," £13,099",Automatic,"8,841",n/a,£145,46.3,Petrol,1.5,/ad/25377567
 Focus,2018," £18,999",Manual,"21,791",26,£145,67.3,Diesel,2,/ad/25425022
 Focus,2018," £21,199",Manual,"6,101",n/a,£145,41.5,Petrol,2,/ad/25420938
 Focus,2020," £20,999",Automatic,7,n/a,£145,50.4,Petrol,1,/ad/25413364
 Focus,2017," £12,499",Semi-Auto,"16,943",12,£125,51.4,Petrol,1,/ad/25408943
 Focus,2016," £15,000",Manual,"27,634",36,£200,41.5,Petrol,2,/ad/25395330
 Focus,2019," £15,000",Manual,"8,702",n/a,£145,58.9,Petrol,1,/ad/25242189
 Focus,2019," £17,150",Manual,"10,633",n/a,£145,60.1,Petrol,1,/ad/25418220
 Focus,2019," £17,195",Manual,"10,342",n/a,£145,60.1,Petrol,1,/ad/25422152
 Focus,2018," £11,090",Manual,"18,602",n/a,£145,60.1,Petrol,1,/ad/25381562
 Focus,2019," £15,400",Manual,"13,423",n/a,£145,58.9,Petrol,1,/ad/25400338
 Focus,2018," £14,199",Manual,"21,853",n/a,£145,74.3,Diesel,1.5,/ad/25235964
 Focus,2017," £10,299",Manual,"30,806",n/a,£145,74.3,Diesel,1.5,/ad/25235965
 Focus,2017," £16,980",Semi-Auto,"32,000",n/a,£145  ,61.4,Diesel,2,/ad/25425293
 Focus,2015," £8,595",Semi-Auto,"31,000",14,£160,44.8,Petrol,1.6,/ad/25381323
 Focus,2016," £11,555",Semi-Auto,"10,136",12,£125,51.4,Petrol,1,/ad/25240449
 Focus,2017," £11,200",Manual,"18,832",14,£145,60.1,Petrol,1,/ad/25242191
 Focus,2016," £8,995",Manual,"18,943",n/a,£20,60.1,Petrol,1,/ad/25478277
 Focus,2019," £16,599",Automatic,"12,238",n/a,£145,48.7,Petrol,1,/ad/25432201
 Focus,2014," £6,699",Manual,"37,773",11,£145,47.9,Petrol,1.6,/ad/25432203
 Focus,2018," £11,500",Manual,"23,202",14,£145,60.1,Petrol,1,/ad/25235367
 Focus,2019," £18,499",Manual,"1,286",n/a,£145,58.9,Petrol,1,/ad/25235382
 Focus,2019," £17,299",Manual,"5,013",n/a,£145,60.1,Petrol,1,/ad/25235385
 Focus,2018," £12,195",Manual,"11,821",14,£145,60.1,Petrol,1,/ad/25400339
 Focus,2019," £18,250",Manual,"4,365",n/a,£145,47.9,Petrol,1,/ad/25413386
 Focus,2017," £10,250",Semi-Auto,"29,719",n/a,£160,44.8,Petrol,1.6,/ad/25425114
 Focus,2017," £10,900",Manual,"16,159",14,£20,60.1,Petrol,1,/ad/25477256
 Focus,2019," £18,250",Manual,"7,641",n/a,£145,60.1,Petrol,1,/ad/25242172
 Focus,2019," £17,250",Manual,"8,000",n/a,£145,60.1,Petrol,1,/ad/25242183
 Focus,2017," £9,495",Semi-Auto,"40,196",n/a,£145,51.4,Petrol,1,/ad/25442975
 Focus,2016," £8,995",Manual,"12,037",11,£20,61.4,Petrol,1,/ad/25478272
 Focus,2017," £17,795",Manual,"16,919",n/a,£145,41.5,Petrol,2,/ad/25319313
 Focus,2019," £18,495",Manual,"7,846",n/a,£145,58.9,Petrol,1,/ad/25319321
 Focus,2018," £18,795",Manual,"14,076",n/a,£145,41.5,Petrol,2,/ad/25319325
 Focus,2019," £18,700",Manual,"9,654",n/a,£145,51.4,Petrol,1.5,/ad/25319327
 Focus,2019," £17,395",Manual,"1,672",n/a,£145,62.8,Diesel,1.5,/ad/25319336
 Focus,2019," £16,999",Manual,"8,900",n/a,£145,60.1,Petrol,1,/ad/25240478
 Focus,2015," £8,499",Manual,"70,232",n/a,£0,74.3,Diesel,1.5,/ad/25464505
 Focus,2018," £15,999",Manual,"22,334",n/a,£145,41.5,Petrol,2,/ad/25326971
 Focus,2019," £20,199",Manual,"7,782",n/a,£145,74.3,Diesel,1.5,/ad/25235642
 Focus,2018," £16,499",Manual,"6,324",n/a,£145,74.3,Diesel,1.5,/ad/25235645
 Focus,2019," £14,000",Manual,"15,952",n/a,£145,80.7,Diesel,1.5,/ad/25235648
 Focus,2019," £17,699",Manual,"3,205",n/a,£145,60.1,Petrol,1,/ad/25235649
 Focus,2017," £12,999",Semi-Auto,"16,943",12,£125,51.4,Petrol,1,/ad/25235657
 Focus,2018," £12,799",Manual,"8,968",14,£145,60.1,Petrol,1,/ad/25382848
