,Game ID,White Rating,Black Rating,Opening ECO,Opening Ply,White Centi-pawn Loss,White's Number of Inaccuracies,White's Number of Mistakes,White's Number of Blunders,Black Centi-pawn Loss,Black's Number of Inaccuracies,Black's Number of Mistakes,Black's Number of Blunders
15069,WumqQ9Sb,1365,1322,A00,1,142,6,4,6,117,2,3,5
15070,nxZuwiRt,1392,1309,B27,5,60,8,0,1,28,6,0,0
15071,2d5IjNyY,1310,1290,C41,4,55,0,2,3,60,3,2,2
15072,5zgMjOqF,1494,1500,C50,6,51,4,0,2,16,0,0,1
15073,kCwYRlFK,1503,1375,B27,4,111,6,4,8,110,7,2,6
15074,2HQCrQEA,1191,1217,C20,3,182,6,4,8,162,7,0,6
15075,awfxsAFV,2241,1972,D15,7,65,4,0,4,81,9,1,4
15076,pobk2ns6,1876,2238,C56,10,49,1,2,2,20,0,1,0
15077,8Ri3Ltv1,1930,2259,A29,7,88,4,3,3,65,2,4,3
15078,YiOp7mYZ,2259,1432,D07,5,20,1,0,0,47,3,2,0
15079,UxogvbJ0,1804,2257,C50,8,40,0,0,2,13,0,1,0
15080,6peYsTVl,2274,2121,D55,11,34,11,0,2,26,11,0,0
15081,8CQNgpVl,1972,2270,D02,5,57,3,0,1,22,1,0,0
15082,NuH5OArw,1947,2267,C55,7,44,9,2,1,22,4,0,1
15083,RTpoJ1ei,2273,2081,D15,7,36,1,4,1,38,4,4,0
15084,4vJ4llgD,2267,2088,A65,11,21,1,0,1,43,3,1,2
15085,0fxDoFhw,1450,1410,C50,6,50,1,0,2,86,3,1,3
15086,aVpeC5Ik,1423,1284,B01,4,177,3,1,4,126,5,0,3
15087,4prKnEz0,2011,1969,B10,5,55,6,0,3,55,3,0,3
15088,0kdCQwOO,1651,1603,B10,2,36,2,1,1,83,2,1,2
15089,bKBrgaOf,1632,1629,C41,7,98,6,2,3,76,8,2,3
15090,2588dJyD,1638,1642,B12,5,63,5,3,3,80,3,1,5
15091,CIUs80S6,1617,1654,B10,2,27,4,1,0,70,3,2,1
15092,xkgyDcoD,1943,1883,B01,8,78,2,1,5,97,1,0,4
15093,fzmMKcN0,1895,2023,A40,2,53,3,2,2,19,3,0,0
15094,TchNmfP3,2016,1902,D00,4,20,1,0,0,46,3,2,2
15095,Jd9PwPwf,1524,1437,C40,3,86,6,1,1,139,2,0,3
15096,hclIIOri,1648,1178,C41,5,36,4,0,1,61,3,1,3
15097,wjxbQu7v,1665,1722,C40,4,101,6,0,2,63,8,0,0
15098,clw9Coee,1604,1599,B06,2,55,5,4,1,32,5,2,0
15099,d2zq4Cx6,1610,1622,A40,2,54,6,1,2,78,4,1,4
15100,Qk8l2g6P,1917,1970,C45,8,41,1,1,1,15,1,0,0
15101,WtIiQNre,1956,1926,C62,6,51,5,1,4,60,5,2,4
15102,W1uPilpo,1417,1386,C00,3,82,5,2,4,109,5,7,4
15103,S2cEbyMg,1570,1584,A00,2,115,4,2,2,80,4,2,3
15104,Z3SkT9Wg,1521,1479,C34,5,236,3,1,10,200,0,4,7
15105,SQtqwLwk,1440,1431,C40,4,74,4,1,3,51,6,2,2
15106,LFT3Zu7g,2052,2063,B08,8,39,4,0,3,62,7,0,3
15107,O3GVOYpp,2054,2003,D11,5,47,7,2,2,62,11,2,3
15108,dZuVQpTX,1500,1511,B01,6,31,4,0,0,24,1,1,0
15109,kXFfYfRz,1831,1848,C23,4,113,2,1,2,181,1,1,3
15110,Ivq2klLi,1668,1337,A00,1,7,1,1,0,46,1,1,1
15111,QbfF19bO,1284,1621,A01,2,80,4,1,2,110,3,2,3
15112,aAzzKEWh,1573,1610,D20,6,55,1,2,2,102,5,0,4
15113,IdmPzRpW,1559,1708,A00,1,109,2,4,4,64,2,1,2
15114,8uZETDaw,1686,1690,D20,4,98,5,3,8,82,3,3,7
15115,R9o4h5za,1283,1680,D00,4,179,5,2,6,156,4,2,6
15116,VjzoPEvo,1666,1772,C50,6,43,3,2,2,77,4,2,4
15117,wRQMhqca,1777,1027,B00,2,42,8,1,2,72,11,1,2
15118,YvMhJllV,1719,1887,B50,4,64,4,1,1,25,3,0,0
15119,wtyrvKhq,1722,1893,B50,4,58,8,0,1,18,0,1,0
15120,4oBHOUX4,1490,1835,B30,4,66,1,2,6,63,3,6,3
15121,IouBHqaj,1502,1533,B10,2,69,2,4,5,68,5,1,6
15122,VC1idTi5,1580,1512,C46,7,62,3,1,2,110,3,1,4
15123,V49mLwBI,1516,1598,C00,3,66,1,2,1,39,0,0,0
15124,eXAn6fbH,2204,1945,D06,8,63,6,3,0,35,2,0,1
15125,HAOopt9C,1772,2198,B90,10,55,4,3,2,31,6,1,0
15126,XBdoKFSD,1998,1491,C66,8,16,3,0,0,54,3,1,2
15127,MaaDJjb9,1972,1400,C41,5,118,2,1,3,168,3,2,3
15128,tSLaBd5w,1895,1601,C62,6,22,3,2,0,59,1,3,1
15129,xsrpwaHO,1575,1851,B10,2,46,6,1,1,22,3,0,0
15130,Cz4lk0Ue,1037,1645,D12,8,12,0,0,0,58,0,3,1
15131,ADubXa6s,1651,1608,D00,4,104,4,0,7,105,2,2,7
15132,Yi7pake0,1625,1589,D00,3,73,4,3,2,59,3,2,1
15133,lacPyzDx,1598,1521,C42,8,116,2,0,7,136,3,3,8
15134,F8bqhbbf,1612,1592,B20,3,148,1,0,4,101,2,2,3
15135,BwpywW50,1597,1602,C50,5,72,5,2,6,70,3,2,5
15136,nDaX7qkm,1697,1703,C50,6,121,0,0,4,55,1,1,1
15137,oORNCEVb,1657,1641,D08,10,71,2,2,1,42,5,0,0
15138,7yZDWUwe,1615,1550,C00,3,125,0,1,6,157,2,1,8
15139,90eInYmk,1451,1584,C26,5,87,3,1,3,51,4,0,1
15140,IaTNlGLO,1504,1566,C20,3,85,7,1,4,58,6,0,2
15141,hgYzbu57,1546,1509,C41,5,53,2,1,1,94,3,3,2
15142,yDTbvxfz,2199,2250,D04,5,54,5,1,2,30,3,2,0
15143,3H5Toucr,2213,2204,D02,5,20,1,0,0,55,4,0,1
15144,3WcSBznG,2195,1973,D02,5,34,2,0,2,66,6,2,2
15145,VELTZ6tz,1588,1619,C25,3,26,5,1,4,39,5,4,5
15146,C5lLV4fk,1966,1608,B23,4,55,1,0,1,92,2,0,3
15147,9AtraJNo,1799,1823,A07,3,51,6,2,4,53,12,1,3
15148,Pav4GJnK,1948,1806,B00,2,46,3,0,1,97,3,0,4
15149,ZtWEmmob,1688,1609,D00,3,133,4,3,9,164,6,0,7
15150,FyEiatc9,1677,1627,A40,2,60,4,1,5,85,5,2,5
15151,GynmoxW5,1697,1676,B01,6,115,3,0,5,85,3,2,4
15152,AmO35hH3,1690,1654,A40,2,12,0,0,0,22,0,0,0
15153,ApYylzKd,1666,1688,D00,3,46,3,1,3,65,3,2,5
15154,qN5jTCRO,1760,1698,A40,2,142,2,2,7,174,3,5,9
15155,CfI73mt7,1682,1811,A40,1,56,2,0,3,85,4,1,4
15156,EyIXIANF,1968,2020,D26,8,27,4,1,0,60,2,2,2
15157,ZOGJPhdS,2021,2028,C53,9,31,4,0,1,71,1,2,2
15158,G1dHMOy7,1893,1898,B10,2,67,5,0,2,25,2,1,0
15159,5mRbV5Db,1779,1902,C00,3,52,5,0,1,25,3,1,1
15160,I2aj7zO4,1528,1893,C62,6,33,4,1,1,64,4,4,1
15161,lrXKbG8h,1541,1907,C50,5,29,1,0,1,70,2,1,2
15162,AmTgZO22,1920,1825,C78,10,96,2,4,2,62,5,1,2
15163,GuLfTjcn,1816,2005,B21,5,55,7,3,2,78,11,1,3
15164,xY9Egp2x,1643,1639,C23,3,68,5,2,4,49,2,1,2
15165,XQ20b9tj,1669,1653,C41,5,47,7,0,2,77,7,3,3
15166,fOwVLBYP,2130,2020,C35,6,119,4,4,9,119,4,2,11
15167,3JVRJ0Li,1964,2014,C45,8,99,4,0,4,53,3,1,2
15168,rMc4AxOz,2015,2053,B32,8,51,1,0,2,23,2,1,0
15169,ghRnhqYg,1962,2022,D02,5,22,1,1,0,55,1,0,2
15170,VIv2ZQyX,2017,1962,B50,4,77,0,1,3,126,2,0,4
15171,Pfus46Nw,2018,1975,B80,10,60,2,1,1,18,1,0,0
15172,fNI3Ffau,2013,1954,C34,6,31,3,1,0,85,5,2,2
15173,2BLapcE4,2008,1996,B34,9,52,5,2,5,61,7,3,4
15174,tB7VH6MV,1469,1370,C53,9,84,2,1,1,34,2,1,0
15175,5CZf4YFL,2001,1984,A40,2,34,4,2,1,64,10,0,2
15176,kPoH45w9,1866,1893,A40,1,34,1,1,0,79,4,2,1
15177,YJa2zpJR,1513,1535,C55,7,125,5,2,5,85,4,1,3
15178,3lJeAdLC,1441,1518,C02,5,18,1,0,0,65,0,1,2
15179,vFjPN6Il,1507,1707,B10,2,61,4,2,2,24,3,1,0
15180,Y8ud2yUK,1858,1785,C02,9,21,1,0,1,19,3,0,1
15181,PkFDxJbI,1582,1634,C41,4,14,1,0,0,8,0,0,0
15182,cnd2Xdbj,2029,1597,C44,6,26,0,0,0,78,2,1,2
15183,Yu7Vd6jJ,1604,1681,C48,8,42,7,3,3,42,4,3,3
15184,lQzkUqKS,1893,1909,B00,2,27,8,2,1,25,8,1,0
15185,ianYG5lC,1975,1890,E90,9,85,2,1,5,65,4,0,4
15186,oogqERdy,1844,1905,B90,10,74,8,0,5,94,3,1,5
15187,8LlHm0QD,1917,1932,C42,4,50,10,1,3,31,4,3,0
15188,REViFLvF,1605,1659,C58,11,84,1,0,2,28,3,0,1
15189,yrHLswy7,1607,1604,C44,6,142,6,2,10,119,6,2,8
15190,igCUni6E,1641,1616,C44,5,146,3,1,4,189,1,1,5
15191,fZBPKwMK,1626,1701,B00,2,96,3,1,6,80,3,0,6
15192,hQEwYhAb,1473,1743,A80,2,119,1,4,4,86,4,0,4
15193,5DqPylQq,1571,1736,C41,5,14,1,0,0,37,3,1,0
15194,sAWuvqym,1578,1571,B13,5,31,4,1,0,31,0,1,1
15195,Js3vT9TU,1582,1567,B01,4,83,7,1,3,59,7,3,1
15196,S02lNSiR,1562,1572,B10,2,27,4,0,0,25,3,0,0
15197,okdDhhT2,1694,1670,B05,8,32,2,1,0,91,3,1,2
15198,HE2Cq27j,2022,2023,A40,7,56,6,1,2,74,6,2,2
15199,F9Es2KQK,1522,1601,A40,2,69,6,3,4,110,7,1,6
15200,hpcAORFU,1594,1622,A13,2,54,5,5,1,91,7,5,2
15201,Tl0TDON1,1324,1394,A40,2,193,1,4,10,175,3,6,7
15202,5A65h5Eq,1667,1366,C41,5,41,4,1,1,78,7,1,2
15203,EOYKHSwl,1375,1639,C00,3,189,2,3,4,148,1,2,3
15204,a5KImmmd,1500,1389,A20,2,40,3,0,2,74,7,1,3
15205,ygQ7T7da,1557,1247,B21,3,52,4,0,2,75,5,3,3
15206,AIzN8Vze,1622,1576,C55,6,98,2,0,1,21,2,0,0
15207,iWz4xYLW,1616,1616,D31,5,95,6,0,3,60,4,1,2
15208,43Gqbp12,1928,1912,C50,6,82,2,3,2,58,2,1,3
15209,Wq0xaWRI,1559,1658,A06,3,42,7,2,2,25,3,1,1
15210,cm93Rmxv,1678,1743,E61,5,75,5,4,2,39,5,0,1
15211,X3GaLcxn,1687,1731,A30,2,58,2,0,3,22,1,0,0
15212,6LXv3T1c,1709,1650,B00,2,43,4,1,1,71,3,1,2
15213,jSoUdLLo,1646,1808,D80,7,53,2,3,1,18,3,0,0
15214,xTmWvpKz,1104,1173,B00,3,101,0,3,4,140,2,4,3
15215,6RITsc1K,1822,1912,C44,5,37,4,1,3,41,5,0,3
15216,E2Sd9FPo,1915,1894,C23,3,58,4,0,3,76,4,2,4
15217,FmRbkE1N,1965,1881,D00,3,36,1,1,1,7,0,0,0
15218,hqXxEI2H,1904,1891,C37,7,77,2,1,2,27,1,1,0
15219,DGHoLpiA,1897,1774,C02,5,31,3,1,1,64,4,1,2
15220,TFECdHdM,1811,1905,D00,2,117,10,3,5,98,6,5,4
15221,aKPe2N3d,1897,1805,C34,6,18,1,0,0,96,1,0,2
15222,pqoxmuab,1843,1888,C71,8,60,3,0,2,19,0,1,0
15223,glSpDeEv,1883,1670,B03,9,30,0,0,2,53,6,1,4
15224,z92rheno,1773,1876,A30,3,52,5,2,1,27,3,0,1
15225,TwUNfOej,2166,1965,C00,3,51,3,1,2,75,6,0,3
15226,UqICGqyx,1885,1827,D02,4,58,5,2,0,25,4,0,0
15227,ZSdDpgfr,1829,1395,B01,4,154,1,4,4,101,1,4,1
15228,npQCIGPV,1764,1534,C78,10,33,2,0,2,42,1,0,2
15229,hF3aJBSC,1552,1717,C65,6,45,6,2,5,24,2,3,0
15230,tUh4BPRF,1725,1824,C62,9,6,0,0,0,47,2,1,1
15231,sw4GlyOl,2166,1702,E10,10,49,2,0,1,8,0,0,0
15232,3somi1Ex,1947,1681,C58,15,53,1,2,1,12,0,0,0
15233,6Wqymz1d,1661,1953,B52,6,8,0,0,0,44,4,2,0
15234,t7Zje0Od,1239,1257,C40,4,54,1,2,0,100,2,3,1
15235,K0BOaYhJ,1237,1309,C42,4,127,1,3,3,83,2,3,2
15236,OAWu1oOo,1244,1544,C62,6,60,4,3,1,95,3,5,3
15237,nHoG1a7q,1611,2058,A53,4,97,3,1,6,77,5,1,6
15238,80LejFOg,2037,2064,A53,4,49,6,3,4,68,7,5,3
15239,e1xVfs8S,2224,2074,E60,5,31,1,3,3,49,3,5,3
15240,SN6RCjvq,1848,2067,B46,10,42,4,0,1,11,1,1,0
15241,DfK8r9Wq,1511,1555,B02,4,100,3,5,4,87,8,3,3
15242,kvWrGL0P,1515,1580,B00,2,62,2,0,1,9,0,0,0
15243,hnnyaZCS,1582,1769,A21,3,20,8,2,0,36,11,1,1
15244,lTBU5tnQ,2040,2004,A40,2,20,2,0,1,49,6,2,1
15245,tr0Wr1AV,2021,2061,B30,4,29,3,0,1,74,3,2,2
15246,YEI7iyVB,2066,2255,C53,9,38,6,1,0,16,2,0,0
15247,I0QHfjNq,2077,2029,B03,10,63,8,3,4,46,7,2,2
15248,gaDpgjV1,2032,2071,B32,10,41,2,0,1,80,1,1,2
15249,cCL7ZzdW,2093,2106,C58,11,77,4,0,2,24,2,1,0
15250,24f6Qo5y,2137,2103,B33,17,49,0,1,3,56,5,0,4
15251,nTCfKOih,1782,1776,D30,4,47,1,2,1,81,3,6,1
15252,MNWLLkQF,1100,888,A41,4,99,3,0,2,81,5,0,3
15253,Q4E6IEE6,810,873,A00,1,101,7,6,4,76,6,3,5
15254,W7xcGe8I,1548,1707,B01,4,13,3,1,0,54,4,2,2
15255,AfnU9Rtz,1559,1570,C58,11,158,0,1,5,115,0,1,4
15256,WZpUg7ou,1830,1523,C50,8,25,2,1,1,61,4,1,2
15257,Q02DkGxx,1882,1771,D10,5,47,1,2,1,28,2,1,0
15258,ftFMYiGP,1888,1587,E00,5,44,6,2,2,46,3,2,3
15259,caLxcgF9,1570,1882,B20,3,97,1,1,5,67,2,2,2
15260,NpNojAoj,1990,1779,D07,6,58,0,1,2,102,0,1,2
15261,qEacaXXW,1530,2100,C10,7,51,2,1,3,28,2,1,1
15262,B9TJbIQ4,1559,1237,E18,13,67,5,1,2,40,0,0,3
15263,OZ73S6sl,2030,1562,B23,5,15,0,0,0,61,1,1,1
15264,3mz0vASZ,1543,1566,D31,5,13,0,1,0,52,2,0,2
15265,S5PSx6XL,2061,1511,B20,3,50,2,0,1,2,0,0,0
15266,kB4GS6I3,1476,2190,D10,5,20,2,0,1,40,4,2,2
15267,qfIdIzjW,1445,1835,E38,8,16,1,0,0,52,5,1,1
15268,mcmxo0NN,1679,1417,B20,3,54,3,0,1,18,0,0,0
15269,MRHXbli8,1945,2359,D10,5,43,13,2,3,33,11,1,3
15270,Oz1fRQbQ,1776,1815,D00,2,80,5,2,4,53,4,0,3
15271,XNrPHNJg,1750,1758,A40,1,23,2,2,0,58,6,1,1
15272,Pc7y6vRn,1773,1740,B12,5,98,0,2,3,42,1,2,1
15273,Dq2tM3u2,1743,1712,D50,7,19,1,0,1,36,7,0,1
15274,aMg4W5QG,1466,1500,D37,19,11,2,2,0,13,3,1,1
15275,hqRwMR9p,1707,1466,B02,7,51,4,0,1,7,0,0,0
15276,ZEpCr9ah,1760,1466,A05,3,57,4,2,0,11,0,0,0
15277,IF7wnSIA,1466,1625,A43,4,22,0,0,0,52,4,1,0
15278,0F3TNFYY,1467,1427,B23,4,41,2,2,0,4,0,0,0
15279,JdIPcfTD,2121,2177,B27,4,126,6,6,4,102,9,4,3
15280,W1OT9RrL,1387,1388,C45,8,97,1,1,1,29,0,1,1
15281,kQYFujIQ,1770,1747,D07,5,76,5,7,4,62,5,4,6
15282,tMTjImki,1778,1781,D00,3,20,1,0,0,50,3,1,1
15283,tnVebe5V,1748,1771,C02,9,62,2,1,3,24,2,1,0
15284,xRov3rdA,1715,1762,C05,6,94,3,3,5,67,2,3,6
15285,CkynNQIB,1994,1987,C03,5,82,2,2,3,115,3,1,6
15286,xxXK0D9I,1940,1910,B00,2,43,5,2,2,29,4,0,2
15287,qYdmcpWJ,1320,1351,D00,3,96,1,0,1,135,5,2,1
15288,ULZnVpOK,1874,2312,D15,7,44,5,2,0,19,1,1,0
15289,bek2DuFo,2021,1900,C69,9,15,1,0,0,26,5,1,0
15290,4aSUY1Rt,1834,2115,B07,5,9,0,0,0,58,2,0,1
15291,UVhloCZX,1781,1516,D52,11,15,0,2,0,35,4,1,1
15292,fiqqDJmI,1382,1500,D00,3,71,5,0,2,44,3,0,1
15293,L37x0BkC,2028,1871,A40,2,46,2,1,1,68,7,2,2
15294,DUyMEtdJ,2026,1690,A43,3,59,2,2,3,106,4,1,4
15295,w30BPREz,982,1191,C20,4,156,3,0,3,118,5,1,1
15296,niUOaOFW,999,967,C44,5,63,3,5,2,98,4,2,4
15297,i8VESoCf,978,974,C20,4,153,3,1,5,107,2,0,4
15298,b5Pd2LXg,1648,1617,B00,4,60,2,2,1,111,2,2,4
15299,Oj5ofSDe,1642,1674,C42,5,45,1,1,3,70,2,1,2
15300,Iibww5l1,1651,1399,B00,2,81,2,3,3,99,5,1,5
15301,tX1yBSvU,1644,1514,C50,5,94,2,3,2,130,5,1,4
15302,C6P9TEio,1975,2068,A49,5,68,5,0,4,95,3,3,5
15303,YLmstWhy,2093,2078,A51,4,21,0,1,1,49,9,1,1
15304,ECxCDEIV,1869,1867,B54,8,40,3,1,1,16,2,2,0
15305,eyM68Zvj,2363,1870,C55,7,20,0,0,0,60,2,0,1
15306,xUDT88UE,1730,1776,D10,4,57,4,3,2,91,3,3,4
15307,lZTVzfSa,1721,1768,D10,4,142,2,3,6,99,7,2,4
15308,hb1vW4Au,1890,1894,C29,9,126,2,3,7,104,3,2,6
15309,JIcWGWys,1885,1888,C50,8,63,2,0,3,29,0,0,2
15310,E5xCRit0,1310,1248,C60,6,39,2,0,1,100,3,1,3
15311,ejEpudYr,1773,2200,B01,4,63,1,2,2,43,3,1,1
15312,Cf7WKcxv,1934,1780,A04,2,35,3,2,1,68,5,1,2
15313,IS6n2wsz,1768,1796,B21,3,70,3,4,2,41,5,1,1
15314,aH66T2uT,2042,1772,C40,4,36,4,1,0,61,5,2,1
15315,22N4Moj9,1755,1927,B21,3,15,0,0,0,96,2,0,1
15316,zVmmfdOb,1965,1737,C40,4,88,5,5,3,53,4,3,0
15317,fwFhwr55,2224,1738,A21,3,55,8,1,2,89,7,2,5
15318,bHz7ZluD,1995,1957,C44,7,113,5,1,4,146,2,3,5
15319,P2CtNlVH,2096,1966,A16,4,10,0,0,0,74,0,0,2
15320,lstkgdKI,1679,1500,D20,5,56,3,2,1,21,2,1,0
15321,yBLSfXrw,1500,1897,B40,5,48,5,1,3,64,4,0,3
15322,lBmk7Ws7,1549,1520,B00,3,63,4,3,1,89,7,5,1
15323,GZUn7JWP,1604,1567,C24,4,54,4,2,2,89,2,4,2
15324,5MKwGdjs,1531,1505,C41,5,70,2,0,1,185,0,0,1
15325,W5Ta9qFF,1506,1507,C22,6,64,3,1,4,91,7,3,4
15326,WP6yv2yQ,1572,1514,C36,7,47,4,2,1,95,2,4,2
15327,jT1grMoJ,1574,1676,B20,3,80,5,0,1,57,5,2,1
15328,SL9zy4Tc,1614,1592,A40,2,16,3,0,0,43,6,1,1
15329,OW6fisJQ,1500,1496,C45,7,79,2,1,2,120,1,2,4
15330,XVKCnvwD,1500,1973,A80,3,15,0,0,0,42,3,2,1
15331,MqgwJOak,1601,1552,A36,8,154,4,0,6,114,2,0,6
15332,ulsPG40C,1609,1467,A41,4,16,1,0,0,143,1,0,1
15333,RQ99cQgP,2141,1779,D02,5,72,4,4,2,37,1,2,2
15334,SqjXQlek,1756,2141,C64,6,60,4,3,0,25,1,1,0
15335,JZ2IEUyc,2114,2077,B10,4,11,2,0,0,38,5,0,1
15336,9ysXMA05,1983,2091,C44,4,39,0,0,2,14,0,1,0
15337,dggIoZ4a,2064,1986,B20,5,18,1,0,0,86,3,1,2
15338,i8x2KYaP,1302,2187,B20,3,72,2,1,3,43,2,0,2
15339,hnwWp1I2,1533,2186,B23,3,74,5,2,0,22,2,0,0
15340,8xvdllJm,2186,1476,C69,9,24,0,0,0,63,5,0,1
15341,1ewZhChz,2240,2191,B90,10,79,1,1,8,94,4,7,6
15342,fft8Wj1F,2190,1729,B23,3,23,1,1,0,90,2,0,2
15343,QJlVN00y,2186,2467,B01,8,33,3,1,1,67,2,2,3
15344,uqQdqdGQ,2191,2213,B07,7,60,6,3,5,48,10,0,3
15345,TeUjPtkA,2184,2216,B23,5,79,6,1,3,104,0,2,4
15346,JlrOjB05,2190,2176,C00,5,44,5,3,2,22,4,4,0
15347,gfEcmusd,1500,1596,C41,4,128,2,2,5,125,7,1,4
15348,MvQDUdY0,2233,2265,A57,9,54,8,0,3,35,3,1,1
15349,tolaERHH,2165,2217,B30,5,47,3,1,2,15,1,1,0
15350,ZVLO7Clk,2199,2175,D27,14,16,2,0,0,53,1,1,2
15351,PKfr6Err,2163,2222,B27,4,20,3,1,0,65,2,1,1
15352,KArAqM8u,2231,2084,A00,1,43,2,3,1,48,2,1,2
15353,QEnqmsSC,1896,2225,A45,3,94,2,2,3,66,3,2,3
15354,lKDKnELz,2215,1995,A85,5,13,0,0,0,60,1,0,1
15355,ZRCdiGIX,1212,2215,E20,6,49,1,3,0,11,0,0,0
15356,x3omS3ZP,2117,2197,B20,3,44,5,0,1,12,0,0,0
15357,vFdewWTm,2189,1905,E51,14,6,0,0,0,32,0,0,0
15358,XkZFUjX7,1736,1806,B12,3,35,5,0,2,18,3,2,0
15359,SQ999qxD,1638,1709,B13,5,76,4,0,3,38,4,0,2
15360,Zemb6LNG,1564,1500,A04,2,72,2,3,2,46,2,1,1
15361,bOVqVWmf,1797,1797,A40,1,91,3,3,7,110,7,1,8
15362,A12Qtwra,1794,1814,A09,3,107,5,2,8,126,6,0,9
15363,aJpuVG6O,1820,1813,D06,4,132,7,3,5,101,3,0,6
15364,jFEvnMC6,1255,1199,A40,4,45,6,2,0,78,6,3,2
15365,wqkmMAvo,1362,1306,D10,4,86,4,2,6,80,5,1,6
15366,Nh1rxe34,1417,1369,A45,2,40,3,0,0,75,2,2,2
15367,pcqV1kyV,1255,1375,C00,4,108,5,0,3,57,2,2,0
15368,VDkyIchI,2500,2444,A45,2,20,5,0,0,40,6,1,0
15369,BrYMtjCP,2494,2237,D10,5,21,0,0,0,87,2,0,1
15370,DJXCBYqR,2510,2471,E12,8,49,7,2,5,35,6,1,2
15371,nC96tmZt,2134,2507,C53,9,39,4,2,1,21,1,1,0
15372,UaJA40K2,2402,2521,C53,9,77,4,1,8,76,5,2,5
15373,OzJkPiGZ,2479,2534,B38,11,13,2,0,1,26,3,3,2
15374,KBq4NhEh,2335,2552,C21,6,16,2,0,0,36,6,1,0
15375,fNdvpYrc,2546,2354,A67,15,54,1,1,1,75,4,2,1
15376,sYjx5lim,2535,2509,E61,5,32,6,2,2,43,6,2,2
15377,4vgrbzON,2464,2524,A01,2,73,8,2,2,54,4,1,2
15378,GNyR8iJ3,1354,1356,B20,3,55,2,2,2,87,5,3,2
15379,3LyO0qtG,1424,1519,C23,4,88,1,0,1,19,2,0,0
15380,6TxoQnNs,1695,2058,C07,7,62,3,0,5,36,1,1,2
15381,fUncXr6v,1561,2056,C02,11,54,1,0,2,21,2,1,0
15382,xpZMRKLL,1669,2053,C00,2,43,5,0,1,21,2,0,0
15383,TPHU1eFF,2052,1488,A40,2,21,0,1,1,57,4,3,1
15384,UU77YIhx,2061,1817,D06,4,22,4,1,1,21,3,2,0
15385,5n5ApUWR,1659,2058,C02,9,42,6,1,0,13,1,0,0
15386,bIoIwqge,2051,1862,D30,4,13,1,0,0,46,6,1,1
15387,1N3xL8Lj,2055,1671,D45,9,31,0,1,1,80,7,0,2
15388,VO9UMTfy,2049,1828,A43,3,20,5,0,0,41,5,0,2
15389,lRUreLFg,1527,1513,C00,2,78,6,0,1,43,2,0,1
15390,O8rGvB22,1489,1436,C55,7,30,0,0,0,67,1,0,2
15391,MySj8loT,1515,1506,E35,10,112,4,0,3,68,4,1,2
15392,kQKTJnCt,1478,1469,C50,6,143,5,1,5,177,2,0,9
15393,JerQkUjd,1419,1334,B50,4,90,3,0,4,49,1,0,3
15394,RZYhvZW7,1302,1346,B20,3,70,2,0,1,31,5,1,0
15395,vdwRHVD5,1557,1408,B50,5,61,2,1,1,112,1,3,2
15396,5ktkBlp6,1711,1653,A00,1,55,7,1,2,77,7,1,4
15397,zl6dUAiy,1639,1714,C44,6,51,3,1,1,100,2,1,3
15398,DcLgHQXr,1636,1723,C00,5,41,3,0,2,69,3,2,2
15399,58Q7IiFr,1619,1658,D06,4,38,2,0,0,107,1,0,3
15400,AC93tMH8,2294,2155,A01,2,50,3,4,1,70,7,3,3
15401,mgFCmjum,1714,2293,B06,7,65,5,3,1,33,5,2,0
15402,jsEQLLBV,2150,2281,A41,2,49,5,2,2,29,4,1,3
15403,7L5UgyHa,2279,1733,A48,5,27,3,1,0,56,2,2,2
15404,VztmwqmE,1564,2279,A41,4,94,4,3,2,43,4,0,1
15405,DsNntzAk,1565,2278,C00,4,46,4,1,1,16,0,1,0
15406,aWYvMIaN,2282,2151,D36,11,30,1,2,1,31,3,0,1
15407,BA4SR9Fa,1397,1581,D30,4,45,10,4,3,59,11,3,5
15408,vqaxRp0h,1745,1728,B30,4,62,3,0,3,35,2,1,2
15409,wqBp17CX,1827,1750,C50,8,22,2,0,0,51,3,1,1
15410,PbWI5xBI,1756,1747,B10,2,137,3,3,4,114,3,3,3
15411,wcTEtvBv,1983,1972,B20,3,108,1,1,3,149,2,0,3
15412,K8UY8xpL,1783,1787,E10,10,22,3,3,3,21,8,4,1
15413,pLrpfGad,1660,1788,B40,8,121,0,0,1,10,1,0,0
15414,QCzUzNEn,1762,1417,C23,4,69,1,3,1,133,3,4,2
15415,6zVvObsG,2168,2353,A42,8,23,2,1,0,42,3,2,0
15416,9fScCX9k,2224,2277,A45,2,49,4,1,0,13,1,0,0
15417,DwHgweSu,1602,1820,B40,4,40,4,2,2,20,3,1,0
15418,FnN77WkC,1827,1809,C00,6,38,4,1,1,64,7,2,3
15419,ZChEG22J,1945,2019,B00,6,51,1,1,1,10,1,0,0
15420,2a6H9n4d,1945,1584,C40,4,5,0,0,0,39,5,1,0
15421,eRHQGmr2,1611,1945,D38,8,5,0,0,0,4,0,0,0
15422,10SdLzTY,1953,1878,C20,3,67,5,1,0,11,0,0,0
15423,QlVK7ZvB,1833,1718,C41,4,15,0,1,0,78,1,2,1
15424,3abuAGI2,1738,1759,D38,8,41,3,1,0,14,0,0,0
15425,nu7dn16G,1652,1661,C02,7,43,4,2,0,4,0,0,0
15426,ZOU5vDez,1631,1253,C69,9,11,0,0,0,31,2,2,0
